time,S1_,S2_
0.0,1.0,0.0
0.04,0.9607894391523231,0.039210560847676885
0.08,0.9231163463866352,0.07688365361336486
0.12,0.8869204367171625,0.11307956328283753
0.16,0.852143788966211,0.14785621103378893
0.2,0.8187307530780784,0.18126924692192162
0.24,0.7866278610663947,0.2133721389336053
0.28,0.7557837414541807,0.24421625854581933
0.32,0.7261490370743069,0.27385096292569316
0.36,0.6976763260815564,0.3023236739184436
0.4,0.670320046061308,0.329679953938692
0.44,0.6440364211225632,0.3559635788774368
0.48,0.6187833918521463,0.38121660814785374
0.52,0.5945205480141065,0.40547945198589347
0.56,0.5712090638851285,0.42879093611487157
0.6,0.5488116361228628,0.4511883638771372
0.64,0.5272924240690738,0.4727075759309261
0.68,0.5066169923940104,0.49338300760598963
0.72,0.4867522559918013,0.5132477440081987
0.76,0.46766642704006695,0.5323335729599331
0.8,0.4493289641373483,0.5506710358626518
0.84,0.43171052343551686,0.5682894765644831
0.88,0.41478291167979625,0.5852170883202038
0.92,0.3985190410796694,0.6014809589203306
0.96,0.3828928859484289,0.617107114051571
1.0,0.3678794411471917,0.6321205588528083
1.04,0.3534546820275285,0.6465453179724714
1.08,0.3395955259255958,0.6604044740744042
1.12,0.3262797952109317,0.6737202047890682
1.16,0.3134861818108331,0.6865138181891669
1.2,0.3011942131376173,0.6988057868623827
1.24,0.2893842193531199,0.71061578064688
1.28,0.2780373019110819,0.7219626980889181
1.32,0.2671353033236494,0.7328646966763506
1.36,0.25666077810307136,0.7433392218969286
1.4,0.2465969648338056,0.7534030351661943
1.44,0.23692775933360471,0.7630722406663952
1.48,0.22763768886476246,0.7723623111352375
1.52,0.21871188735905794,0.781288112640942
1.56,0.210136071620074,0.7898639283799259
1.6,0.2018965184687337,0.7981034815312663
1.64,0.1939800427955935,0.8060199572044064
1.68,0.18637397648445167,0.8136260235155482
1.72,0.1790661481691021,0.8209338518308978
1.76,0.17204486378106915,0.8279551362189308
1.8,0.16529888784824678,0.8347011121517531
1.84,0.1588174254918861,0.8411825745081138
1.88,0.15259010507565995,0.84740989492434
1.92,0.14660696147448687,0.8533930385255131
1.96,0.14085842029089807,0.8591415797091019
2.0,0.13533528263117456,0.8646647173688253
