time,S1,S2
0.0,1.0,1.5
0.24,0.886920436717158,1.6130795632828419
0.48,0.7866278610665909,1.713372138933409
0.72,0.6976763260710231,1.8023236739289767
0.96,0.618783391806208,1.881216608193792
1.2,0.5488116360943412,1.9511883639056586
1.44,0.4867522559600612,2.013247744039939
1.68,0.431710523430111,2.068289476569889
1.92,0.3828928859761819,2.1171071140238182
2.16,0.3395955256460105,2.1604044743539896
2.4,0.30119421191279405,2.198805788087206
2.64,0.2671353019683739,2.232864698031626
2.88,0.23692775868493648,2.2630722413150632
3.12,0.2101360712037046,2.2898639287962954
3.36,0.18637397604099545,2.3136260239590043
3.6,0.16529888822264954,2.3347011117773504
3.84,0.14660696213310428,2.353393037866896
4.08,0.130028710880807,2.369971289119193
4.32,0.11532512104060874,2.384674878959391
4.56,0.10228420671674089,2.397715793283259
4.8,0.09071795329048836,2.4092820467095115
5.04,0.08045960675305582,2.419540393246944
5.28,0.0713612695593207,2.4286387304406793
5.52,0.06329176836248823,2.4367082316375117
5.76,0.05613476283553078,2.443865237164469
6.0,0.04978706836850826,2.4502129316314916
6.24,0.04415716842151739,2.4558428315784826
6.48,0.03916389510123017,2.4608361048987697
6.72,0.03473525894640768,2.465264741053592
6.96,0.030807411034296867,2.469192588965703
7.2,0.02732372244773273,2.472676277552267
7.44,0.024233967846428315,2.4757660321535715
7.68,0.021493601347084876,2.4785063986529146
7.92,0.01906311429297246,2.480936885707027
8.16,0.016907465654109107,2.4830925343458907
8.4,0.014995576820985259,2.4850044231790145
8.64,0.013299883542554786,2.486700116457445
8.88,0.01179593852040727,2.4882040614795926
9.12,0.010462058944480735,2.489537941055519
9.36,0.009279013887703913,2.490720986112296
9.6,0.008229747049751051,2.4917702529502486
9.84,0.007299130846828012,2.492700869153172
10.08,0.006473748318294455,2.4935262516817054
10.32,0.005741699686169677,2.49425830031383
10.56,0.005092430793271397,2.4949075692067284
10.8,0.004516580942970037,2.4954834190570296
11.04,0.004005847942462009,2.4959941520575377
11.28,0.003552868406161462,2.4964471315938384
11.52,0.0031511115983885903,2.4968488884016113
11.76,0.002794785274987621,2.4972052147250126
12.0,0.0024787521766227,2.4975212478233773
