time,S1_,S2_,S3_,S4_
0.0,1.0,0.5,0.75,0.0
0.2,0.9468350698268075,0.4468350698268077,0.6968350698268075,0.05316493017319242
0.4,0.904358469121262,0.4043584691212622,0.654358469121262,0.09564153087873789
0.6,0.8694574792113775,0.36945747921137767,0.6194574792113775,0.1305425207886224
0.8,0.8401544578206585,0.34015445782065856,0.5901544578206585,0.15984554217934155
1.0,0.8151249934406533,0.3151249934406533,0.5651249934406533,0.18487500655934677
1.2,0.7934445168973183,0.29344451689731843,0.5434445168973183,0.20655548310268163
1.4,0.774445503938051,0.2744455039380511,0.524445503938051,0.22555449606194894
1.6,0.7576324168183846,0.2576324168183846,0.5076324168183846,0.24236758318161541
1.8,0.7426286834203633,0.2426286834203633,0.4926286834203632,0.2573713165796367
2.0,0.7291423676341147,0.22914236763411477,0.47914236763411466,0.2708576323658852
2.2,0.7169432136245479,0.21694321362454805,0.46694321362454794,0.283056786375452
2.4,0.7058468641537915,0.2058468641537916,0.4558468641537915,0.29415313584620845
2.6,0.695703746247118,0.19570374624711803,0.44570374624711795,0.304296253752882
2.8,0.6863910764876795,0.18639107648767964,0.4363910764876795,0.31360892351232045
3.0,0.6778070016133922,0.17780700161339233,0.4278070016133922,0.32219299838660775
3.2,0.6698662318181912,0.16986623181819127,0.41986623181819116,0.3301337681818088
3.4,0.6624967373874594,0.16249673738745954,0.4124967373874594,0.33750326261254054
3.6,0.6556372157428412,0.1556372157428412,0.40563721574284106,0.3443627842571589
3.8,0.6492351252744644,0.14923512527446442,0.3992351252744643,0.35076487472553564
4.0,0.6432451419995843,0.14324514199958427,0.39324514199958416,0.3567548580004158
4.2,0.6376279356789851,0.13762793567898518,0.38762793567898507,0.3623720643210149
4.4,0.6323491901167129,0.13234919011671298,0.38234919011671287,0.3676508098832871
4.6,0.627378812113107,0.12737881211310692,0.3773788121131068,0.37262118788689313
4.8,0.6226902876148515,0.1226902876148514,0.3726902876148513,0.37730971238514865
5.0,0.6182601537708035,0.11826015377080347,0.36826015377080334,0.3817398462291966
5.2,0.6140675630314028,0.11406756303140278,0.36406756303140264,0.38593243696859725
5.4,0.6100939209214484,0.11009392092144846,0.3600939209214483,0.38990607907855157
5.6,0.6063225832202065,0.10632258322020652,0.35632258322020643,0.3936774167797935
5.8,0.6027386013750909,0.10273860137509092,0.35273860137509083,0.3972613986249091
6.0,0.5993285073319456,0.09932850733194559,0.3493285073319455,0.40067149266805446
6.2,0.5960801307732538,0.09608013077325384,0.3460801307732537,0.4039198692267462
6.4,0.5929824431535774,0.09298244315357741,0.34298244315357734,0.4070175568464226
6.6,0.590025424012936,0.09002542401293594,0.34002542401293584,0.4099745759870641
6.8,0.5871999459068922,0.08719994590689209,0.337199945906892,0.41280005409310794
7.0,0.5844976749667086,0.08449767496670856,0.33449767496670846,0.4155023250332915
7.2,0.5819109846441319,0.08191098464413189,0.3319109846441318,0.4180890153558681
7.4,0.5794328806251919,0.07943288062519181,0.3294328806251917,0.42056711937480823
7.6,0.5770569352446411,0.07705693524464104,0.32705693524464097,0.422943064755359
7.8,0.5747772300143466,0.07477723001434644,0.32477723001434633,0.4252227699856536
8.0,0.5725883051056396,0.07258830510563957,0.3225883051056395,0.4274116948943605
8.2,0.5704851148147434,0.07048511481474329,0.3204851148147432,0.42951488518525677
8.4,0.5684629881918066,0.06846298819180655,0.31846298819180646,0.4315370118081935
8.6,0.5665175941413849,0.06651759414138488,0.3165175941413848,0.43348240585861514
8.8,0.5646449104075077,0.06464491040750774,0.31464491040750764,0.4353550895924923
9.0,0.5628411959424059,0.06284119594240584,0.3128411959424057,0.4371588040575942
9.2,0.5611029662323049,0.06110296623230493,0.3111029662323048,0.4388970337676951
9.4,0.5594269712134546,0.05942697121345463,0.3094269712134545,0.4405730287865454
9.6,0.5578101754636093,0.05781017546360926,0.30781017546360917,0.4421898245363908
9.8,0.5562497403973254,0.05624974039732544,0.30624974039732533,0.4437502596026746
10.0,0.554743008230172,0.05474300823017189,0.30474300823017175,0.4452569917698282
