time,S1,S2
0.0,1.0,1.4999999999999998
0.24,0.8869204367171585,1.6130795632828414
0.48,0.7866278610665537,1.7133721389334462
0.72,0.6976763260710248,1.802323673928975
0.96,0.6187833918062197,1.8812166081937802
1.2,0.5488116360938738,1.951188363906126
1.44,0.48675225596022453,2.0132477440397754
1.68,0.4317105234298746,2.068289476570125
1.92,0.3828928859760918,2.117107114023908
2.16,0.3395955256454932,2.1604044743545066
2.4,0.3011942119130553,2.1988057880869447
2.64,0.26713530196960417,2.2328646980303954
2.88,0.23692775868500043,2.2630722413149993
3.12,0.2101360712041322,2.2898639287958673
3.36,0.18637397604058967,2.31362602395941
3.6,0.165298888223017,2.3347011117769827
3.84,0.14660696213283222,2.3533930378671672
4.08,0.13002871088046333,2.3699712891195364
4.32,0.11532512103999425,2.3846748789600056
4.56,0.10228420671656585,2.397715793283434
4.8,0.09071795329171244,2.409282046708287
5.04,0.08045960675373443,2.4195403932462654
5.28,0.07136126955922868,2.428638730440771
5.52,0.06329176836275427,2.4367082316372453
5.76,0.05613476283479441,2.4438652371652054
6.0,0.04978706836867027,2.4502129316313295
6.24,0.04415716842188855,2.455842831578111
6.48,0.03916389510065368,2.4608361048993457
6.72,0.034735258946476194,2.4652647410535233
6.96,0.030807411033487875,2.4691925889665116
7.2,0.02732372244767521,2.4726762775523246
7.44,0.024233967847326565,2.475766032152673
7.68,0.0214936013470876,2.4785063986529123
7.92,0.01906311429295304,2.4809368857070466
8.16,0.016907465654076678,2.483092534345923
8.4,0.014995576820649064,2.4850044231793507
8.64,0.013299883542647556,2.486700116457352
8.88,0.011795938520757856,2.4882040614792422
9.12,0.010462058944221664,2.489537941055778
9.36,0.009279013887759898,2.49072098611224
9.6,0.008229747049425752,2.491770252950574
9.84,0.007299130846798043,2.492700869153202
10.08,0.006473748318520031,2.49352625168148
10.32,0.005741699686376213,2.4942583003136236
10.56,0.005092430793135436,2.4949075692068643
10.8,0.004516580943071514,2.4954834190569284
11.04,0.004005847942208523,2.4959941520577913
11.28,0.003552868406159793,2.4964471315938397
11.52,0.003151111598390201,2.4968488884016096
11.76,0.0027947852749893266,2.497205214725011
12.0,0.0024787521766244194,2.4975212478233755
