time,S1_,S2_,S3_,S4_
0.0,1.5e-6,2.0e-6,1.5e-6,1.0e-6
0.2,1.143765361689709e-6,1.643765361689709e-6,1.856234638310291e-6,1.019999999999992e-6
0.4,9.106905869196598e-7,1.4106905869196597e-6,2.08930941308034e-6,1.04e-6
0.6,7.467198377637813e-7,1.2467198377637812e-6,2.2532801622362188e-6,1.06e-6
0.8,6.253905233648371e-7,1.1253905233648369e-6,2.374609476635163e-6,1.0799999999999867e-6
1.0,5.322189515025114e-7,1.032218951502511e-6,2.467781048497489e-6,1.0999999999999986e-6
1.2,4.5861094292259054e-7,9.586109429225903e-7,2.5413890570774094e-6,1.12e-6
1.4,3.9914424698824833e-7,8.99144246988248e-7,2.6008557530117516e-6,1.1399999999999992e-6
1.6,3.502285960987481e-7,8.502285960987477e-7,2.649771403901252e-6,1.16e-6
1.8,3.0939210679348555e-7,8.093921067934852e-7,2.6906078932065145e-6,1.1799999999999919e-6
2.0,2.7487713857254046e-7,7.748771385725402e-7,2.7251228614274596e-6,1.2e-6
2.2,2.4539959883792855e-7,7.453995988379282e-7,2.7546004011620712e-6,1.2199999999999909e-6
2.4,2.1999944493887443e-7,7.199994449388742e-7,2.7800005550611254e-6,1.24e-6
2.6,1.9794446530279285e-7,6.979444653027926e-7,2.802055534697207e-6,1.259999999999997e-6
2.8,1.7866642920714822e-7,6.78666429207148e-7,2.8213335707928516e-6,1.2799999999999395e-6
3.0,1.617175758614128e-7,6.617175758614126e-7,2.838282424138587e-6,1.2999999999999998e-6
3.2,1.4674026501843682e-7,6.467402650184366e-7,2.853259734981563e-6,1.3199999999999982e-6
3.4,1.3344536728432468e-7,6.334453672843245e-7,2.866554632715675e-6,1.3400000000000124e-6
3.6,1.2159659231051924e-7,6.21596592310519e-7,2.8784034076894806e-6,1.3600000000000001e-6
3.8,1.1099893461134891e-7,6.109989346113487e-7,2.889001065388651e-6,1.379999999999999e-6
4.0,1.0149002768830586e-7,6.014900276883056e-7,2.898509972311694e-6,1.3999999999999836e-6
4.2,9.29335866814761e-8,5.929335866814758e-7,2.907066413318524e-6,1.419999999999915e-6
4.4,8.521437361522915e-8,5.852143736152289e-7,2.914785626384771e-6,1.4400000000000002e-6
4.6,7.823428802234134e-8,5.78234288022341e-7,2.9217657119776585e-6,1.4599999999999992e-6
4.8,7.190929989595562e-8,5.719092998959554e-7,2.928090700104044e-6,1.4799999999999873e-6
5.0,6.616702044694403e-8,5.661670204469438e-7,2.933832979553056e-6,1.5000000000000142e-6
5.2,6.09447609900789e-8,5.609447609900787e-7,2.9390552390099208e-6,1.5200000000000003e-6
5.4,5.618796912041067e-8,5.561879691204104e-7,2.943812030879589e-6,1.54e-6
5.6,5.184895919643878e-8,5.518489591964385e-7,2.948151040803561e-6,1.5599999999999944e-6
5.8,4.788587437135824e-8,5.47885874371358e-7,2.9521141256286416e-6,1.5799999999999796e-6
6.0,4.426183225041019e-8,5.442618322504099e-7,2.9557381677495894e-6,1.5999999999999432e-6
6.2,4.0944217268199456e-8,5.409442172681992e-7,2.9590557827318005e-6,1.6200000000000002e-6
6.4,3.79040911174802e-8,5.3790409111748e-7,2.9620959088825198e-6,1.64e-6
6.6,3.51156987924827e-8,5.351156987924825e-7,2.964884301207517e-6,1.6599999999999994e-6
6.8,3.25560525579616e-8,5.325560525579614e-7,2.967443947442038e-6,1.679999999999995e-6
7.0,3.02045797977505e-8,5.302045797977503e-7,2.9697954202022493e-6,1.699999999999967e-6
7.2,2.8042823522448282e-8,5.280428235224481e-7,2.9719571764775514e-6,1.7200000000000936e-6
7.4,2.6054186518785594e-8,5.260541865187854e-7,2.9739458134812143e-6,1.7400000000000003e-6
7.6,2.422371184183593e-8,5.242237118418357e-7,2.975776288158164e-6,1.7599999999999999e-6
7.8,2.2537893724694988e-8,5.225378937246947e-7,2.977462106275305e-6,1.7800000000000007e-6
8.0,2.098451405790478e-8,5.209845140579046e-7,2.9790154859420954e-6,1.800000000000002e-6
8.2,1.955250045676471e-8,5.195525004567645e-7,2.980447499543235e-6,1.8199999999999868e-6
8.4,1.8231802631722397e-8,5.182318026317222e-7,2.9817681973682778e-6,1.839999999999931e-6
8.6,1.701328434236752e-8,5.170132843423673e-7,2.982986715657633e-6,1.8600000000000002e-6
8.8,1.5888628662683977e-8,5.158886286626838e-7,2.9841113713373163e-6,1.8800000000000002e-6
9.0,1.4850254666351207e-8,5.14850254666351e-7,2.9851497453336488e-6,1.8999999999999998e-6
9.2,1.3891243939408115e-8,5.138912439394079e-7,2.986108756060592e-6,1.9199999999999947e-6
9.4,1.3005275581893797e-8,5.130052755818936e-7,2.9869947244181063e-6,1.939999999999997e-6
9.6,1.2186568561870646e-8,5.121865685618704e-7,2.9878134314381296e-6,1.9599999999999554e-6
9.8,1.142983046162835e-8,5.114298304616282e-7,2.9885701695383718e-6,1.979999999999977e-6
10.0,1.0730211799368835e-8,5.107302117993686e-7,2.989269788200631e-6,2.0000000000000003e-6
