time,S1,S2
0.0,0.015,0.0
0.1,0.01357256127148317,0.00142743872851683
0.2,0.012280961297877655,0.002719038702122344
0.3,0.011112273312543865,0.0038877266874561348
0.4,0.010054800693331254,0.004945199306668744
0.5,0.00909795989885266,0.005902040101147338
0.6,0.00823217454484497,0.006767825455155028
0.7,0.007448779560496829,0.007551220439503169
0.8,0.006739934465507644,0.008260065534492352
0.9,0.006098544899925578,0.008901455100074418
1.0,0.00551819162140874,0.009481808378591257
1.1,0.004993066259290345,0.010006933740709652
1.2,0.004517913182452899,0.010482086817547098
1.3,0.004087976899205566,0.01091202310079443
1.4,0.0036989544627250245,0.011301045537274972
1.5,0.0033469524057174334,0.011653047594282562
1.6,0.003028447773289191,0.011971552226710805
1.7,0.0027402528640302886,0.012259747135969706
1.8,0.002479483326427222,0.012520516673572773
1.9,0.0022435292913036238,0.01275647070869637
2.0,0.0020300292513723765,0.012969970748627617
2.1,0.0018368464264769803,0.013163153573523014
2.2,0.0016620473779775811,0.013337952622022413
2.3,0.001503882658247245,0.01349611734175275
2.4,0.0013607693016121144,0.01363923069838788
2.5,0.001231274981498919,0.013768725018501075
2.6,0.0011141036752292256,0.013885896324770768
2.7,0.0010080826929888835,0.01399191730701111
2.8,0.0009121509411542257,0.014087849058845766
2.9,0.0008253483025104511,0.014174651697489542
3.0,0.0007468060270758483,0.014253193972924143
3.1,0.0006757380373599913,0.01432426196264
3.2,0.0006114330610360177,0.014388566938963974
3.3,0.0005532475122881242,0.01444675248771187
3.4,0.0005005990505884137,0.014499400949411578
3.5,0.0004529607524371697,0.014547039247562822
3.6,0.0004098558377353737,0.01459014416226462
3.7,0.00037085289800922825,0.014629147101990763
3.8,0.00033556157872915673,0.014664438421270836
3.9,0.00030362867251047354,0.014696371327489518
4.0,0.00027473458409516666,0.014725265415904826
4.1,0.0002485901317351397,0.014751409868264852
4.2,0.00022493365296408357,0.014775066347035909
4.3,0.0002035283857915704,0.01479647161420842
4.4,0.0001841600991094766,0.014815839900890516
4.5,0.00016663494859505228,0.01483336505140494
4.6,0.00015077753665178635,0.014849222463348206
4.7,0.0001364291569713112,0.014863570843028681
4.8,0.00012344620614732776,0.014876553793852665
4.9,0.00011169874644444979,0.014888301253555542
5.0,0.00010106920533767735,0.014898930794662315
