time,S1,S2,S3
0.0,1.0,2.0,1.0
0.05,0.9412052885235085,1.9412052885235085,1.0587947114764915
0.1,0.8890941845041447,1.8890941845041447,1.1109058154958553
0.15,0.842725502302935,1.842725502302935,1.157274497697065
0.2,0.8013223156089752,1.801322315608975,1.198677684391025
0.25,0.7642376061947236,1.7642376061947236,1.2357623938052764
0.3,0.9769357566974728,1.4769357566974728,1.2730642433025272
0.35,0.9406532196567796,1.4406532196567796,1.3093467803432204
0.4,0.9078838680511879,1.407883868051188,1.342116131948812
0.45,0.8782145437366714,1.3782145437366715,1.3717854562633285
0.5,0.8512920198522546,1.3512920198522544,1.3987079801477456
0.55,0.8268125247360546,1.3268125247360545,1.4231874752639455
0.6,0.8045133949767261,1.304513394976726,1.445486605023274
0.65,0.7841663689592341,1.2841663689592342,1.4658336310407658
0.7,0.7655721563568528,1.2655721563568527,1.4844278436431473
0.75,0.9967021707158977,1.4967021707158976,1.5032978292841022
0.8,0.9614378562328371,1.4614378562328372,1.5385621437671626
0.85,0.9296377248912204,1.4296377248912204,1.5703622751087793
0.9,0.9008928517827312,1.4008928517827313,1.5991071482172687
0.95,0.8748535068219245,1.3748535068219245,1.6251464931780752
1.0,0.8512188390554726,1.3512188390554727,1.648781160944527
1.05,0.8297286522725916,1.3297286522725917,1.670271347727408
1.1,0.8101567929411279,1.310156792941128,1.6898432070588718
1.15,0.7923057929941423,1.2923057929941422,1.7076942070058574
1.2,0.7760024976797497,1.2760024976797497,1.72399750232025
1.25,0.7610944730600487,1.2610944730600486,1.7389055269399512
1.3,0.9934042223802414,1.4934042223802415,1.7565957776197583
1.35,0.9614351772913141,1.4614351772913141,1.7885648227086857
1.4,0.9326064828144891,1.432606482814489,1.8173935171855107
1.45,0.9065532705913648,1.4065532705913648,1.843446729408635
1.5,0.8829621872473357,1.3829621872473357,1.8670378127526641
1.55,0.8615626505339073,1.3615626505339073,1.8884373494660924
1.6,0.842119834871563,1.342119834871563,1.9078801651284367
1.65,0.8244289991587872,1.3244289991587872,1.9255710008412126
1.7,0.8083108659495788,1.3083108659495788,1.941689134050421
1.75,0.7936078310428383,1.2936078310428383,1.9563921689571615
1.8,0.7801808338307458,1.2801808338307459,1.9698191661692541
1.85,0.7679067574212771,1.2679067574212772,1.9820932425787225
1.9,0.7566762563976203,1.2566762563976202,1.9933237436023796
1.95,0.9889351592148037,1.4889351592148037,2.0110648407851963
2.0,0.9603772079171777,1.4603772079171777,2.039622792082822
2.05,0.9346223801931264,1.4346223801931264,2.065377619806873
2.1,0.9113505318922547,1.4113505318922546,2.088649468107745
2.15,0.8902854760873896,1.3902854760873895,2.10971452391261
2.2,0.8711877447021114,1.3711877447021112,2.1288122552978885
2.25,0.8538487411769045,1.3538487411769045,2.146151258823095
2.3,0.8380859819504858,1.3380859819504858,2.161914018049514
2.35,0.8237391950852235,1.3237391950852235,2.1762608049147762
2.4,0.8106671022646886,1.3106671022646887,2.1893328977353113
2.45,0.7987447468947316,1.2987447468947317,2.201255253105268
2.5,0.7878612629742973,1.2878612629742971,2.2121387370257026
