time,S1,S2,S3,S4
0.0,0.001,0.001,0.002,0.001
0.05,0.0009881763083339032,0.0009881763083339032,0.002011823691666097,0.0010118236916660968
0.1,0.0009776045718821959,0.0009776045718821959,0.0020223954281178044,0.0010223954281178042
0.15,0.0009681471811817286,0.0009681471811817286,0.0020318528188182717,0.0010318528188182714
0.2,0.0009596826977719274,0.0009596826977719274,0.002040317302228073,0.0010403173022280727
0.25,0.0009521036363190436,0.0009521036363190436,0.002047896363680957,0.0010478963636809564
0.3,0.0009453148256897114,0.0009453148256897114,0.002054685174310289,0.0010546851743102885
0.35,0.0009392317770914367,0.0009392317770914367,0.0020607682229085637,0.0010607682229085635
0.4,0.000933779478179893,0.000933779478179893,0.002066220521820107,0.0010662205218201072
0.45,0.0009288911739091327,0.0009288911739091327,0.0020711088260908675,0.0010711088260908675
0.5,0.0009245074659235884,0.0009245074659235884,0.002075492534076412,0.0010754925340764117
0.55,0.0009205753897605517,0.0009205753897605517,0.0020794246102394487,0.0010794246102394484
0.6,0.0009170477335287507,0.0009170477335287507,0.00208295226647125,0.0010829522664712495
0.65,0.0009138823316217302,0.0009138823316217302,0.0020861176683782704,0.00108611766837827
0.7,0.0009110415435791122,0.0009110415435791122,0.0020889584564208886,0.001088958456420888
0.75,0.0009084917084161175,0.0009084917084161175,0.002091508291583883,0.0010915082915838826
0.8,0.0009062027422585396,0.0009062027422585396,0.002093797257741461,0.0010937972577414604
0.85,0.0009041477134304068,0.0009041477134304068,0.002095852286569594,0.0010958522865695932
0.9,0.0009023025293298573,0.0009023025293298573,0.0020976974706701434,0.0010976974706701427
0.95,0.0009006456033703376,0.0009006456033703376,0.002099354396629663,0.0010993543966296626
1.0,0.0008991576096867213,0.0008991576096867213,0.0021008423903132794,0.0011008423903132788
1.05,0.000897821220646915,0.000897821220646915,0.0021021787793530857,0.001102178779353085
1.1,0.000896620913632274,0.000896620913632274,0.0021033790863677266,0.001103379086367726
1.15,0.0008955427632328527,0.0008955427632328527,0.002104457236767148,0.0011044572367671472
1.2,0.0008945742883500275,0.0008945742883500275,0.002105425711649973,0.0011054257116499724
1.25,0.0008937042870722675,0.0008937042870722675,0.002106295712927733,0.0011062957129277325
1.3,0.000892922715228213,0.000892922715228213,0.0021070772847717875,0.0011070772847717868
1.35,0.0008922205547773013,0.0008922205547773013,0.002107779445222699,0.0011077794452226985
1.4,0.000891589717044552,0.000891589717044552,0.0021084102829554484,0.001108410282955448
1.45,0.0008910229375623455,0.0008910229375623455,0.0021089770624376546,0.0011089770624376544
1.5,0.0008905136987747233,0.0008905136987747233,0.0021094863012252768,0.0011094863012252765
1.55,0.000890056145843337,0.000890056145843337,0.002109943854156663,0.0011099438541566629
1.6,0.0008896450247755795,0.0008896450247755795,0.0021103549752244204,0.0011103549752244203
1.65,0.0008892756149037411,0.0008892756149037411,0.0021107243850962587,0.0011107243850962587
1.7,0.0008889436792753034,0.0008889436792753034,0.0021110563207246964,0.0011110563207246964
1.75,0.0008886454104305671,0.0008886454104305671,0.002111354589569433,0.0011113545895694327
1.8,0.0008883773905700313,0.0008883773905700313,0.0021116226094299684,0.0011116226094299686
1.85,0.0008881365479637095,0.0008881365479637095,0.00211186345203629,0.0011118634520362904
1.9,0.0008879201249328583,0.0008879201249328583,0.0021120798750671414,0.0011120798750671416
1.95,0.000887725642775284,0.000887725642775284,0.0021122743572247154,0.0011122743572247159
2.0,0.0008875508760049713,0.0008875508760049713,0.0021124491239950284,0.0011124491239950284
2.05,0.000887393824109384,0.000887393824109384,0.002112606175890616,0.0011126061758906156
2.1,0.0008872526908085957,0.0008872526908085957,0.002112747309191404,0.0011127473091914041
2.15,0.0008871258613005742,0.0008871258613005742,0.002112874138699426,0.0011128741386994257
2.2,0.0008870118855517537,0.0008870118855517537,0.002112988114448246,0.001112988114448246
2.25,0.0008869094599552607,0.0008869094599552607,0.002113090540044739,0.0011130905400447391
2.3,0.0008868174138628022,0.0008868174138628022,0.0021131825861371977,0.0011131825861371977
2.35,0.0008867346947943669,0.0008867346947943669,0.002113265305205633,0.0011132653052056331
2.4,0.0008866603575784169,0.0008866603575784169,0.002113339642421583,0.001113339642421583
2.45,0.0008865935524217184,0.0008865935524217184,0.0021134064475782817,0.0011134064475782817
2.5,0.000886533516149919,0.000886533516149919,0.002113466483850081,0.001113466483850081
