time,S1_,S2_
0.0,0.00015,0.0
0.1,0.0001492518718789028,7.481281210971778e-7
0.2,0.0001470298010031001,2.9701989968998807e-6
0.3,0.0001433996222806367,6.6003777193632955e-6
0.4,0.00013846745199577707,1.1532548004222906e-5
0.5,0.0001323745354713248,1.762546452867517e-5
0.6,0.00012529053179584766,2.4709468204152308e-5
0.7,0.00011740568082882468,3.25943191711753e-5
0.8,0.00010892235478269679,4.107764521730318e-5
0.9,0.0001000465148770821,4.995348512291787e-5
1.0,9.097958418807382e-5,5.902041581192615e-5
1.1,8.191114234321777e-5,6.80888576567822e-5
1.2,7.301281060810603e-5,7.698718939189395e-5
1.3,6.443357071451609e-5,8.556642928548388e-5
1.4,5.629663022676213e-5,9.370336977323783e-5
1.5,4.869783977259188e-5,0.0001013021602274081
1.6,4.170557149305892e-5,0.00010829442850694106
1.7,3.536186977193748e-5,0.00011463813022806249
1.8,2.9684383813379305e-5,0.00012031561618662066
1.9,2.4670237530798442e-5,0.00012532976246920152
2.0,2.0299363534506324e-5,0.00012970063646549365
2.1,1.6536948899667323e-5,0.00013346305110033263
2.2,1.3337643408076927e-5,0.00013666235659192305
2.3,1.0650196273521666e-5,0.0001393498037264783
2.4,8.420092496798216e-6,0.00014157990750320176
2.5,6.590671250919435e-6,0.00014340932874908055
2.6,5.10719464962105e-6,0.00014489280535037892
2.7,3.918146185858914e-6,0.00014608185381414108
2.8,2.976114291963176e-6,0.0001470238857080368
2.9,2.2381649520565224e-6,0.00014776183504794347
3.0,1.6663815296521754e-6,0.0001483336184703478
3.1,1.2284163108771552e-6,0.00014877158368912282
3.2,8.965395812560045e-7,0.000149103460418744
3.3,6.477211006198591e-7,0.00014935227889938013
3.4,4.631967375764754e-7,0.0001495368032624235
3.5,3.2827398942085476e-7,0.00014967172601057914
3.6,2.3064295815668938e-7,0.0001497693570418433
3.7,1.603315736234704e-7,0.00014983966842637653
3.8,1.1044083405714666e-7,0.00014988955916594285
3.9,7.543679159983354e-8,0.00014992456320840015
4.0,5.0818449431586236e-8,0.0001499491815505684
4.1,3.388113553354117e-8,0.00014996611886446644
4.2,2.2452768200110596e-8,0.00014997754723179986
4.3,1.4833888962695733e-8,0.0001499851661110373
4.4,9.69394230390877e-9,0.00014999030605769608
4.5,6.295620289151518e-9,0.00014999370437971085
4.6,4.0547060702335396e-9,0.00014999594529392976
4.7,2.546883237218602e-9,0.00014999745311676277
4.8,1.5838757508024237e-9,0.0001499984161242492
4.9,9.752046274192642e-10,0.00014999902479537257
5.0,5.944855805493632e-10,0.00014999940551441946
