time,S1,S2,S3
0.0,0.01,0.02,0.01
0.3,0.010676918234859797,0.020676918234859797,0.009323081765140203
0.6,0.011300512459165763,0.02130051245916576,0.008699487540834237
0.9,0.011874821896408747,0.021874821896408745,0.008125178103591254
1.2,0.012403604867083914,0.022403604867083912,0.007596395132916087
1.5,0.012890354365608318,0.022890354365608316,0.007109645634391683
1.8,0.013338313434080361,0.02333831343408036,0.006661686565919639
2.1,0.013750490201847494,0.023750490201847493,0.006249509798152505
2.4,0.01412967248922511,0.024129672489225106,0.005870327510774891
2.7,0.01447844189892538,0.02447844189892538,0.005521558101074619
3.0,0.014799187339702943,0.024799187339702943,0.005200812660297057
3.3,0.015094117944453235,0.025094117944453233,0.0049058820555467645
3.6,0.015365275359632044,0.025365275359632043,0.004634724640367956
3.9,0.015614545394777964,0.025614545394777963,0.004385454605222035
4.2,0.015843669030659643,0.02584366903065964,0.004156330969340355
4.5,0.016054252792331837,0.026054252792331836,0.003945747207668163
4.8,0.01624777849945003,0.02624777849945003,0.003752221500549968
5.1,0.016425612410955918,0.026425612410955916,0.003574387589044082
5.4,0.01658901378474121,0.026589013784741208,0.0034109862152587912
5.7,0.0167391428754692,0.026739142875469198,0.003260857124530802
6.0,0.01687706839549587,0.02687706839549587,0.003122931604504129
6.3,0.017003774464922752,0.02700377446492275,0.002996225535077248
6.6,0.01712016707720894,0.027120167077208938,0.002879832922791061
6.9,0.017227080107239376,0.027227080107239374,0.0027729198927606245
7.2,0.0173252808881799,0.027325280888179898,0.0026747191118201017
7.5,0.01741547538296469,0.02741547538296469,0.0025845246170353078
7.8,0.017498312975907766,0.027498312975907765,0.002501687024092231
8.1,0.01757439090860224,0.02757439090860224,0.0024256090913977587
8.4,0.017644258383718383,0.02764425838371838,0.002355741616281617
8.7,0.017708420358810574,0.027708420358810572,0.0022915796411894264
9.0,0.017767341051654364,0.027767341051654362,0.0022326589483456336
9.3,0.0178214471773245,0.027821447177324498,0.0021785528226755005
9.6,0.01787113093582566,0.027871130935825657,0.002128869064174341
9.9,0.017916752768300404,0.027916752768300402,0.002083247231699595
10.2,0.017958643898929334,0.027958643898929332,0.0020413561010706677
10.5,0.017997108677939702,0.0279971086779397,0.0020028913220602983
10.8,0.01803242674081128,0.02803242674081128,0.001967573259188717
11.1,0.018064854997228513,0.028064854997228512,0.0019351450027714854
11.4,0.018094629462861982,0.02809462946286198,0.0019053705371380161
11.7,0.018121966945958082,0.02812196694595808,0.0018780330540419175
12.0,0.018147066599707388,0.028147066599707386,0.0018529334002926104
12.3,0.018170111350789678,0.028170111350789676,0.001829888649210322
12.6,0.018191269213922303,0.0281912692139223,0.0018087307860776957
12.9,0.018210694500967215,0.028210694500967214,0.0017893054990327846
13.2,0.0182285289331377,0.0282285289331377,0.0017714710668623017
13.5,0.018244902663667694,0.028244902663667693,0.0017550973363323077
13.8,0.018259935218147963,0.02825993521814796,0.0017400647818520375
14.1,0.018273736359127248,0.028273736359127246,0.0017262636408727518
14.4,0.01828640688087031,0.028286406880870307,0.0017135931191296912
14.7,0.018298039339741713,0.02829803933974171,0.0017019606602582864
15.0,0.018308718725523195,0.028308718725523194,0.001691281274476804
