time,S1_,S2_,S3_,S4_
0.0,0.0001,0.0002,0.0,0.0
0.5,8.813038152334243e-5,0.00017448506270911963,0.0,3.738455576753799e-5
1.0,7.751198588971723e-5,0.0001524616689202086,0.0,7.002634519007422e-5
1.5,6.808411478861093e-5,0.00013335266046485717,0.0,9.856322474653196e-5
2.0,5.975280976879367e-5,0.00011671520714501422,0.0,0.00012353198308619217
2.5,5.2412632408435805e-5,0.00010219692140660048,0.0,0.00014539044618496377
3.0,4.59580953943766e-5,8.950921747193467e-5,0.0,0.00016453268713368882
3.5,4.028934164525011e-5,7.841066186819063e-5,0.0,0.00018129999648655934
4.0,3.531466268684101e-5,6.869617799320514e-5,0.0,0.00019598915931995391
4.5,3.095131243670024e-5,6.018973640945095e-5,0.0,0.00020885895115384888
5.0,2.7125430905992923e-5,5.273916790566052e-5,0.0,0.00022013540118834661
5.5,2.3771529978187837e-5,4.621230874990667e-5,0.0,0.00023001616127190557
6.0,2.083178929556272e-5,4.0494014103019854e-5,0.0,0.0002386741966014175
6.5,1.825529558144707e-5,3.54837626548556e-5,0.0,0.0002462609417636974
7.0,1.5997294657748304e-5,3.109368323953843e-5,0.0,0.0002529090221027133
7.5,1.4018489854171173e-5,2.724689679121037e-5,0.0,0.00025873461335461855
8.0,1.228440106735392e-5,2.3876103763618804e-5,0.0,0.00026383949516902734
8.5,1.0764788291689813e-5,2.0922369167485942e-5,0.0,0.0002683128425408243
9.0,9.433138070740062e-6,1.833407086242877e-5,0.0,0.00027223279106683125
9.5,8.266208716724952e-6,1.6065985302684615e-5,0.0,0.00027566780598059054
10.0,7.2436290949133695e-6,1.4078490542100715e-5,0.0,0.00027867788036298603
10.5,6.347545514934363e-6,1.2336870189266691e-5,0.0,0.000281315584295799
11.0,5.562311436430642e-6,1.0810704807923267e-5,0.0,0.00028362698375564616
11.5,4.8742150695906795e-6,9.473339363003916e-6,0.0,0.00028565244556740546
12.0,4.271240397776916e-6,8.30141697309417e-6,0.0,0.000287427342629129
12.5,3.7428576026773404e-6,7.274470589110242e-6,0.0,0.0002889826718082125
13.0,3.279839328316331e-6,6.374565319795e-6,0.0,0.00029034559535188873
13.5,2.8740996226374404e-6,5.585985083986486e-6,0.0,0.00029153991529337614
14.0,2.518552775727423e-6,4.894958068961973e-6,0.0,0.00029258648915531066
14.5,2.2069896034790106e-6,4.289416178050234e-6,0.0,0.0002935035942184708
15.0,1.9339690271491515e-6,3.758784250039382e-6,0.0,0.0002943072467228115
15.5,1.6947230597531346e-6,3.2937953615094557e-6,0.0,0.00029501148157873747
16.0,1.4850735441373902e-6,2.8863289823296988e-6,0.0,0.000295628597473533
16.5,1.3013591883461077e-6,2.529269155343604e-6,0.0,0.00029616937165631037
17.0,1.1403716273291596e-6,2.2163802214372653e-6,0.0,0.00029664324815123364
17.5,9.992993929700406e-7,1.9421979191396317e-6,0.0,0.0002970585026878904
18.0,8.756788156676489e-7,1.7019339564416414e-6,0.0,0.0002974223872278908
18.5,7.673509993513606e-7,1.4913923882961574e-6,0.0,0.00029774125661235254
19.0,6.724241188530025e-7,1.3068963387033567e-6,0.0,0.0002980206795424437
19.5,5.892403814309708e-7,1.1452237881014893e-6,0.0,0.00029826553583046765
20.0,5.16347075183516e-7,1.003551304024862e-6,0.0,0.0002984801016207917
20.5,4.5247119923712003e-7,8.79404733228622e-7,0.0,0.00029866812406753433
21.0,3.9649723211974934e-7,7.706159931613689e-7,0.0,0.000298832886774719
21.5,3.4744765045620004e-7,6.752852088406126e-7,0.0,0.0002989772671407033
22.0,3.0446585759784203e-7,5.917475336130439e-7,0.0,0.0002991037866087892
22.5,2.6680122405991617e-7,5.185440743350378e-7,0.0,0.00029921465470160517
23.0,2.3379597870174208e-7,4.5439641359403453e-7,0.0,0.0002993118076077043
23.5,2.0487372143056816e-7,3.981842834626953e-7,0.0,0.0002993969419951068
24.0,1.7952935703195084e-7,3.4892600129559675e-7,0.0,0.0002994715446416726
24.5,1.5732027422450812e-7,3.0576132569576297e-7,0.0,0.0002995369184000798
25.0,1.3785861594561755e-7,2.6793643335327064e-7,0.0,0.00029959420495070124
