time,S1_,S2_,S3_,S4_
0.0,1.0e-5,1.5e-5,1.0e-5,2.25e-5
0.002,1.0905377785935256e-5,1.5905377785935254e-5,9.094622214064746e-6,2.385806667890288e-5
0.004,1.1718042279531681e-5,1.671804227953168e-5,8.28195772046832e-6,2.507706341929752e-5
0.006,1.244713132834054e-5,1.7447131328340537e-5,7.552868671659462e-6,2.6170696992510808e-5
0.008,1.3100953305157236e-5,1.8100953305157236e-5,6.899046694842765e-6,2.7151429957735856e-5
0.01,1.3687047956848683e-5,1.8687047956848683e-5,6.312952043151318e-6,2.8030571935273024e-5
0.012,1.4212245868610917e-5,1.9212245868610917e-5,5.787754131389083e-6,2.8818368802916375e-5
0.014,1.4682725794328835e-5,1.9682725794328835e-5,5.317274205671166e-6,2.9524088691493254e-5
0.016,1.5104069352687242e-5,2.010406935268724e-5,4.895930647312761e-6,3.015610402903086e-5
0.018,1.548131272660233e-5,2.048131272660233e-5,4.518687273397668e-6,3.07219690899035e-5
0.02,1.58189950935381e-5,2.08189950935381e-5,4.181004906461899e-6,3.122849264030715e-5
0.022,1.6121203800000513e-5,2.1121203800000513e-5,3.878796199999489e-6,3.168180570000077e-5
0.024,1.6391616231036606e-5,2.1391616231036606e-5,3.6083837689633937e-6,3.208742434655491e-5
0.026,1.663353843276647e-5,2.163353843276647e-5,3.3664615672335307e-6,3.24503076491497e-5
0.028,1.6849940613025946e-5,2.1849940613025945e-5,3.150059386974055e-6,3.277491091953892e-5
0.03,1.7043489658007137e-5,2.2043489658007137e-5,2.956510341992865e-6,3.30652344870107e-5
0.032,1.7216578826830195e-5,2.2216578826830195e-5,2.783421173169807e-6,3.332486824024529e-5
0.034,1.7371354800406493e-5,2.2371354800406492e-5,2.628645199593509e-6,3.3557032200609736e-5
0.036,1.7509742278971817e-5,2.2509742278971816e-5,2.490257721028184e-6,3.376461341845772e-5
0.038,1.763346627352514e-5,2.263346627352514e-5,2.3665337264748605e-6,3.3950199410287706e-5
0.04,1.774407229091056e-5,2.274407229091056e-5,2.255927709089441e-6,3.411610843636584e-5
0.042,1.7842944598564782e-5,2.2842944598564782e-5,2.1570554014352195e-6,3.426441689784717e-5
0.044,1.793132272111065e-5,2.293132272111065e-5,2.06867727888935e-6,3.4396984081665976e-5
0.046,1.801031630689056e-5,2.301031630689056e-5,1.98968369310944e-6,3.451547446033584e-5
0.048,1.8080918508839316e-5,2.3080918508839316e-5,1.9190814911606837e-6,3.4621377763258974e-5
0.05,1.8144018047367265e-5,2.3144018047367265e-5,1.8559819526327335e-6,3.47160270710509e-5
0.052,1.8200410070238415e-5,2.3200410070238415e-5,1.799589929761585e-6,3.480061510535762e-5
0.054,1.825080588158431e-5,2.325080588158431e-5,1.7491941184156907e-6,3.487620882237647e-5
0.056,1.8295841699033293e-5,2.3295841699033293e-5,1.704158300966706e-6,3.494376254854994e-5
0.058,1.8336086510578457e-5,2.3336086510578457e-5,1.6639134894215422e-6,3.500412976586769e-5
0.06,1.837204912342322e-5,2.337204912342322e-5,1.6279508765767795e-6,3.505807368513483e-5
0.062,1.8404184484651417e-5,2.3404184484651417e-5,1.5958155153485815e-6,3.510627672697713e-5
0.064,1.843289934721906e-5,2.343289934721906e-5,1.5671006527809369e-6,3.5149349020828594e-5
0.066,1.8458557346935532e-5,2.3458557346935532e-5,1.541442653064466e-6,3.5187836020403296e-5
0.068,1.8481483551233595e-5,2.3481483551233594e-5,1.5185164487664044e-6,3.5222225326850395e-5
0.07,1.8501968530936114e-5,2.3501968530936113e-5,1.4980314690638843e-6,3.525295279640417e-5
0.072,1.8520272006312404e-5,2.3520272006312404e-5,1.4797279936875947e-6,3.5280408009468606e-5
0.074,1.853662611194795e-5,2.353662611194795e-5,1.4633738880520514e-6,3.5304939167921925e-5
0.076,1.8551238317742736e-5,2.3551238317742736e-5,1.448761682257264e-6,3.532685747661411e-5
0.078,1.8564294041025954e-5,2.3564294041025954e-5,1.4357059589740446e-6,3.534644106153893e-5
0.08,1.8575958985542592e-5,2.357595898554259e-5,1.4240410144574088e-6,3.536393847831389e-5
0.082,1.8586381232940288e-5,2.3586381232940288e-5,1.4136187670597115e-6,3.537957184941043e-5
0.084,1.8595693112695202e-5,2.3595693112695202e-5,1.4043068873047965e-6,3.53935396690428e-5
0.086,1.8604012874845904e-5,2.3604012874845903e-5,1.3959871251540959e-6,3.540601931226886e-5
0.088,1.8611446185548715e-5,2.3611446185548715e-5,1.3885538144512853e-6,3.541716927832307e-5
0.09,1.8618087464488076e-5,2.3618087464488075e-5,1.3819125355119235e-6,3.542713119673211e-5
0.092,1.8624021080326537e-5,2.3624021080326537e-5,1.3759789196734623e-6,3.543603162048981e-5
0.094,1.8629322419298847e-5,2.3629322419298847e-5,1.3706775807011517e-6,3.544398362894827e-5
0.096,1.8634058840772984e-5,2.3634058840772984e-5,1.365941159227014e-6,3.545108826115947e-5
0.098,1.8638290531035384e-5,2.3638290531035383e-5,1.361709468964616e-6,3.5457435796553076e-5
0.1,1.864207126655731e-5,2.364207126655731e-5,1.3579287334426877e-6,3.5463106899835964e-5
