time,S1,S2
0.0,0.15,0.15
0.1,0.13572561270540917,0.16427438729459082
0.2,0.12280961296169658,0.17719038703830342
0.3,0.11112273310226067,0.18887726689773932
0.4,0.10054800690534758,0.19945199309465242
0.5,0.09097959895690068,0.2090204010430993
0.6,0.08232174541413423,0.21767825458586576
0.7,0.07448779556876317,0.22551220443123682
0.8,0.06739934461768535,0.23260065538231464
0.9,0.06098544896110972,0.23901455103889027
1.0,0.05518191617626262,0.24481808382373738
1.1,0.0499306625554223,0.2500693374445777
1.2,0.04517913178739989,0.2548208682126001
1.3,0.04087976895574831,0.2591202310442517
1.4,0.03698954459146017,0.26301045540853984
1.5,0.033469524022444075,0.2665304759775559
1.6,0.03028447769955446,0.26971552230044554
1.7,0.027402528608251882,0.2725974713917481
1.8,0.02479483323357829,0.2752051667664217
1.9,0.02243529288367696,0.27756470711632303
2.0,0.020300292485665037,0.279699707514335
2.1,0.018368464238272306,0.28163153576172767
2.2,0.01662047375520226,0.28337952624479773
2.3,0.015038826559122646,0.28496117344087735
2.4,0.013607692994012554,0.28639230700598745
2.5,0.01231274979416486,0.28768725020583513
2.6,0.011141036732269577,0.2888589632677304
2.7,0.01008082691107068,0.2899191730889293
2.8,0.00912150939408397,0.29087849060591603
2.9,0.00825348300881819,0.2917465169911818
3.0,0.007468060255442184,0.2925319397445578
3.1,0.006757380359329164,0.29324261964067083
3.2,0.006114330596877043,0.29388566940312294
3.3,0.0055324751102554005,0.2944675248897446
3.4,0.005005990494261372,0.2949940095057386
3.5,0.0045296075137894855,0.2954703924862105
3.6,0.00409855836742298,0.295901441632577
3.7,0.003708528970830273,0.2962914710291697
3.8,0.0033556157786961034,0.29664438422130385
3.9,0.0030362867168989304,0.29696371328310106
4.0,0.0027473458333253198,0.2972526541666746
4.1,0.0024859013103766814,0.2975140986896233
4.2,0.0022493365232648544,0.2977506634767351
4.3,0.002035283851957434,0.29796471614804254
4.4,0.0018416009855884248,0.29815839901441155
4.5,0.0016663494808307417,0.2983336505191692
4.6,0.0015077753616984612,0.2984922246383015
4.7,0.001364291565257212,0.29863570843474274
4.8,0.0012344620573557531,0.2987655379426442
4.9,0.0011169874606413843,0.29888301253935856
5.0,0.0010106920498652566,0.2989893079501347
