time,S1,S2,S3,S4
0.0,0.01,0.012,0.02,0.01
0.05,0.009811504470256315,0.011811504470256315,0.020188495529743684,0.010188495529743685
0.1,0.009644169243506036,0.011644169243506036,0.020355830756493967,0.010355830756493965
0.15,0.009495494237102851,0.011495494237102851,0.02050450576289715,0.010504505762897149
0.2,0.009363300102210348,0.011363300102210348,0.020636699897789653,0.010636699897789653
0.25,0.009245682003951981,0.011245682003951981,0.02075431799604802,0.01075431799604802
0.3,0.009140971047341977,0.011140971047341977,0.020859028952658024,0.010859028952658023
0.35,0.00904770189963082,0.01104770189963082,0.020952298100369183,0.010952298100369181
0.4,0.019704350618792787,0.010704350618792787,0.021295649381207215,0.005295649381207215
0.45,0.019099652617679135,0.010099652617679134,0.021900347382320867,0.005900347382320867
0.5,0.018576217409586048,0.009576217409586049,0.022423782590413954,0.006423782590413953
0.55,0.018121932479179283,0.009121932479179284,0.02287806752082072,0.006878067520820717
0.6,0.01772676260898251,0.00872676260898251,0.02327323739101749,0.007273237391017492
0.65,0.01738233302796875,0.00838233302796875,0.023617666972031253,0.007617666972031253
0.7,0.017081609418098356,0.008081609418098358,0.023918390581901646,0.007918390581901644
0.75,0.019698511443759163,0.007698511443759217,0.02430148855624079,0.0053014885562408355
0.8,0.01931794969649553,0.007317949696495581,0.024682050303504423,0.005682050303504472
0.85,0.01898640325842605,0.0069864032584261,0.025013596741573902,0.006013596741573952
0.9,0.0186970782326765,0.006697078232676552,0.025302921767323454,0.0063029217673235
0.95,0.019924958778256424,0.0064249587782564494,0.025575041221743554,0.005075041221743577
1.0,0.01962789217166865,0.006127892171668675,0.02587210782833133,0.0053721078283313515
1.05,0.019368514410834325,0.005868514410834352,0.026131485589165653,0.005631485589165675
1.1,0.019872307919629347,0.005622307919629375,0.026377692080370628,0.005127692080370653
1.15,0.019638485598975138,0.0053884855989751665,0.026611514401024838,0.005361514401024862
1.2,0.01997788187734792,0.005165381877347928,0.026834618122652074,0.005022118122652082
1.25,0.01995586217359374,0.0049559537263281165,0.027044046273671886,0.005044137826406259
1.3,0.019768274871739013,0.0047683664244733874,0.027231633575526614,0.005231725128260988
1.35,0.019603984841489074,0.004604076394223449,0.027395923605776553,0.005396015158510926
1.4,0.01945998008977335,0.004460071642507725,0.027539928357492277,0.00554001991022665
1.45,0.019333664755139698,0.004333756307874075,0.02766624369212593,0.0056663352448603
1.5,0.019222795678003217,0.004222887230737594,0.02777711276926241,0.005777204321996782
1.55,0.019125429922058405,0.0041255214747927815,0.027874478525207223,0.005874570077941594
1.6,0.01903988109006641,0.004039972642800787,0.027960027357199217,0.005960118909933589
1.65,0.01896468275482501,0.003964774307559388,0.028035225692440616,0.006035317245174988
1.7,0.018898557688480182,0.0038986492412145593,0.028101350758785445,0.006101442311519816
1.75,0.01884039184811343,0.0038404834008478063,0.028159516599152196,0.006159608151886569
1.8,0.018789212287730377,0.0037893038404647533,0.02821069615953525,0.006210787712269622
1.85,0.018744168330494613,0.0037442598832289876,0.028255740116771014,0.0062558316695053885
1.9,0.0187045154624183,0.0037046070151526764,0.028295392984847328,0.006295484537581699
1.95,0.018669601510189007,0.0036696930629233826,0.02833030693707662,0.006330398489810993
2.0,0.01863885474416253,0.003638946296896905,0.028361053703103097,0.006361145255837471
2.05,0.018611773611747415,0.0036118651644817903,0.028388134835518213,0.006388226388252586
2.1,0.01858791785691832,0.003588009409652695,0.028411990590347307,0.006412082143081681
2.15,0.018566900821921854,0.003566992374656229,0.028433007625343773,0.006433099178078147
2.2,0.01854838276169607,0.003548474314430447,0.028451525685569558,0.006451617238303929
2.25,0.018532065027443215,0.0035321565801775907,0.028467843419822413,0.006467934972556786
2.3,0.018517684998863873,0.0035177765515982504,0.028482223448401754,0.006482315001136126
2.35,0.01850501166276142,0.0035051032154957964,0.028494896784504207,0.00649498833723858
2.4,0.01849384175086157,0.003493933303595948,0.028506066696404056,0.006506158249138428
2.45,0.01848399636221785,0.003484087914952227,0.02851591208504778,0.006516003637782149
2.5,0.018475318007144716,0.0034754095598790937,0.02852459044012091,0.006524681992855283
