time,S1,S2,S3
0.0,0.00025,0.002,0.001
0.24,0.0003081362547663896,0.0020581362547663897,0.0009418637452336105
0.48,0.00036286361388074756,0.002112863613880748,0.0008871363861192524
0.72,0.00041438094680535596,0.0021643809468053564,0.000835619053194644
0.96,0.00046287563726463984,0.00221287563726464,0.0007871243627353601
1.2,0.0005085242333368561,0.0022585242333368564,0.0007414757666631439
1.44,0.0005514930622763588,0.002301493062276359,0.0006985069377236412
1.68,0.0005919388118037536,0.002341938811803754,0.0006580611881962464
1.92,0.0006300090795301599,0.00238000907953016,0.0006199909204698402
2.16,0.0006658428921320957,0.0024158428921320957,0.0005841571078679044
2.4,0.0006995711958103348,0.002449571195810335,0.0005504288041896652
2.64,0.0007313173195170517,0.002481317319517052,0.0005186826804829483
2.88,0.0007611974123650019,0.002511197412365002,0.0004888025876349982
3.12,0.0007893208565728639,0.002539320856572864,0.0004606791434271362
3.36,0.0008157906572386917,0.002565790657238692,0.0004342093427613084
3.6,0.000840703810174924,0.0025907038101749243,0.0004092961898250759
3.84,0.0008641516489820094,0.0026141516489820095,0.00038584835101799066
4.08,0.0008862201724778686,0.0026362201724778687,0.00036377982752213133
4.32,0.0009069903535478655,0.0026569903535478656,0.0003430096464521346
4.56,0.0009265384304319052,0.0026765384304319054,0.0003234615695680949
4.8,0.0009449361814096104,0.0026949361814096106,0.00030506381859038965
5.04,0.0009622511837950928,0.002712251183795093,0.00028774881620490726
5.28,0.0009785470581113592,0.002728547058111359,0.0002714529418886408
5.52,0.0009938836982675606,0.0027438836982675604,0.0002561163017324394
5.76,0.0010083174885174117,0.002758317488517412,0.00024168251148258823
6.0,0.0010219015079421159,0.002771901507942116,0.00022809849205788403
6.24,0.0010346857231504525,0.0027846857231504526,0.00021531427684954755
6.48,0.0010467171698624014,0.0027967171698624017,0.00020328283013759852
6.72,0.001058040124008569,0.002808040124008569,0.00019195987599143104
6.96,0.0010686962629363461,0.002818696262936346,0.00018130373706365388
7.2,0.0010787248172799964,0.0028287248172799966,0.00017127518272000355
7.44,0.0010881627140249637,0.0028381627140249637,0.00016183728597503634
7.68,0.0010970447112776537,0.002847044711277654,0.0001529552887223463
7.92,0.0011054035252091822,0.0028554035252091824,0.00014459647479081776
8.16,0.0011132699496146472,0.0028632699496146477,0.0001367300503853528
8.4,0.0011206729685230687,0.002870672968523069,0.0001293270314769313
8.64,0.0011276398622464278,0.002877639862246428,0.00012236013775357215
8.88,0.0011341963072505354,0.0028841963072505357,0.0001158036927494646
9.12,0.0011403664702052101,0.0028903664702052104,0.00010963352979478982
9.36,0.0011461730965475565,0.0028961730965475566,0.00010382690345244345
9.6,0.0011516375938726117,0.002901637593872612,9.83624061273882e-5
9.84,0.0011567801104512792,0.0029067801104512795,9.321988954872068e-5
10.08,0.0011616196091641304,0.002911619609164131,8.838039083586957e-5
10.32,0.0011661739371095197,0.00291617393710952,8.382606289048021e-5
10.56,0.0011704598911383634,0.002920459891138364,7.954010886163654e-5
10.8,0.0011744932795544475,0.002924493279554448,7.550672044555252e-5
11.04,0.0011782889802011,0.0029282889802011002,7.171101979890005e-5
11.28,0.001181860995145623,0.0029318609951456236,6.81390048543769e-5
11.52,0.0011852225021595046,0.0029352225021595053,6.477749784049528e-5
11.76,0.0011883859031804722,0.0029383859031804726,6.161409681952769e-5
12.0,0.0011913628699321051,0.0029413628699321054,5.863713006789479e-5
