time,S1,S2,S3
0.0,1.0,2.0,1.0
0.1,0.8890941845041447,1.889094184504145,1.1109058154958553
0.2,0.8013223156089775,1.8013223156089775,1.1986776843910227
0.3,0.7309282020985545,1.7309282020985544,1.2690717979014459
0.4,0.6738662234067753,1.6738662234067754,1.3261337765932246
0.5,0.9616971012345493,1.4616971012345494,1.3883028987654507
0.6,0.8977063946515187,1.3977063946515187,1.4522936053484814
0.7,0.8451810412800774,1.3451810412800775,1.5048189587199226
0.8,0.8017231427550022,1.3017231427550024,1.5482768572449976
0.9,0.7655306085413505,1.2655306085413505,1.5844693914586496
1.0,0.7352236791029686,1.2352236791029687,1.6147763208970314
1.1,0.7097289249583246,1.2097289249583247,1.6402710750416754
1.2,0.6881996340316189,1.188199634031619,1.6618003659683809
1.3,0.6699599018697614,1.1699599018697615,1.6800400981302384
1.4,0.65446455480661,1.1544645548066101,1.6955354451933897
1.5,0.9556942316517598,1.45569423165176,1.7443057683482244
1.6,0.9007298996497503,1.4007298996497504,1.799270100350234
1.7,0.8556323064049632,1.3556323064049633,1.844367693595021
1.8,0.818377224247503,1.318377224247503,1.8816227757524813
1.9,0.7874271794411613,1.2874271794411611,1.912572820558823
2.0,0.761594698731558,1.261594698731558,1.9384053012684264
2.1,0.7399493862714948,1.2399493862714945,1.9600506137284899
2.2,0.7217532295797779,1.2217532295797777,1.9782467704202067
2.3,0.7064145752006623,1.206414575200662,1.9935854247993223
2.4,0.6934547463080699,1.1934547463080696,2.0065452536919146
2.5,0.6824834040761424,1.1824834040761423,2.017516595923842
2.6,0.67318007355024,1.1731800735502398,2.0268199264497446
2.7,0.665280092192366,1.1652800921923654,2.034719907807619
2.8,0.6585637826793781,1.1585637826793778,2.0414362173206064
2.9,0.6528480112694689,1.1528480112694683,2.0471519887305156
3.0,0.9745663098264388,1.474566309826439,2.0754336901735404
3.1,0.9240555503125515,1.4240555503125516,2.125944449687428
3.2,0.8827561358685475,1.3827561358685476,2.1672438641314318
3.3,0.848776810609401,1.3487768106094011,2.2012231893905785
3.4,0.8206762637639062,1.3206762637639065,2.2293237362360734
3.5,0.7973385959996426,1.2973385959996426,2.252661404000337
3.6,0.7778881329460141,1.2778881329460143,2.2721118670539653
3.7,0.7616297610655511,1.2616297610655511,2.2883702389344283
3.8,0.7480062409568233,1.2480062409568236,2.301993759043156
3.9,0.7365670845016162,1.2365670845016166,2.313432915498363
4.0,0.7269454726782507,1.226945472678251,2.3230545273217285
4.1,0.7188408702604755,1.2188408702604756,2.3311591297395036
4.2,0.7120057486453116,1.2120057486453115,2.3379942513546674
4.3,0.7062353174232121,1.206235317423212,2.3437646825767673
4.4,0.7013594931404302,1.2013594931404303,2.348640506859549
4.5,0.6972365533601976,1.1972365533601976,2.3527634466397815
4.6,0.6937480768307586,1.1937480768307587,2.356251923169221
4.7,0.6907948762177656,1.1907948762177656,2.3592051237822136
4.8,0.6882937052236571,1.1882937052236573,2.3617062947763223
4.9,0.686174575661456,1.1861745756614561,2.3638254243385233
5.0,0.6843785591453438,1.1843785591453437,2.365621440854636
