time,S1_,S2_
0.0,0.15,0.0
0.07,0.13504867844952867,0.014951321550471337
0.14,0.12158763611880699,0.028412363881193017
0.21,0.10946832978306621,0.0405316702169338
0.28,0.0985570231811571,0.05144297681884291
0.35,0.08873330466707963,0.061266695332920375
0.42,0.07988876927488595,0.07011123072511406
0.49,0.07192581887133465,0.07807418112866536
0.56,0.06475657883377929,0.08524342116622072
0.63,0.05830193527086664,0.09169806472913336
0.7,0.05249066217741194,0.09750933782258805
0.77,0.047258630885052826,0.10274136911494718
0.84,0.04254810398906562,0.10745189601093438
0.91,0.038307101180650296,0.1116928988193497
0.98,0.03448882308285943,0.11551117691714057
1.05,0.031051133115041846,0.11894886688495815
1.12,0.02795609628716639,0.12204390371283362
1.19,0.025169559327939607,0.1248304406720604
1.26,0.022660771589501985,0.12733922841049802
1.33,0.02040204813460392,0.12959795186539608
1.4,0.018368464295145406,0.13163153570485459
1.47,0.0165375790291154,0.1334624209708846
1.54,0.014889187838929634,0.13511081216107035
1.61,0.013405100852206291,0.1365948991477937
1.68,0.012068941200206544,0.13793105879979345
1.75,0.010865963702642992,0.13913403629735702
1.82,0.00978289347440238,0.14021710652559763
1.89,0.008807778996523186,0.14119222100347684
1.96,0.007929859456437436,0.14207014054356257
2.03,0.007139446849454618,0.14286055315054538
2.1,0.006427819093263861,0.14357218090673615
2.17,0.0057871232200833525,0.14421287677991665
2.24,0.0052102889134590215,0.14478971108654098
2.31,0.004690950850350181,0.14530904914964982
2.38,0.004223378146134367,0.14577662185386564
2.45,0.003802410905576895,0.14619758909442312
2.52,0.003423403745230313,0.1465765962547697
2.59,0.003082174377422661,0.14691782562257735
2.66,0.002774957187599989,0.1472250428124
2.73,0.0024983619771847473,0.14750163802281527
2.8,0.002249336560304994,0.14775066343969503
2.87,0.0020251328870728533,0.14797486711292715
2.94,0.0018232767868462587,0.14817672321315375
3.01,0.0016415407927930197,0.148358459207207
3.08,0.0014779194520344588,0.14852208054796556
3.15,0.0013306071224343714,0.14866939287756564
3.22,0.00119797820895447,0.14880202179104554
3.29,0.0010785691712508626,0.14892143082874917
3.36,0.0009710622786336652,0.14902893772136636
3.43,0.0008742711726356357,0.1491257288273644
3.5,0.0007871277857363648,0.14921287221426366
