time,S1,S2,S3,S4
0.0,2.0,2.0,0.0,0.0
0.12,1.9717713081812893,1.9716996958485857,0.028228691818710943,7.16123327035919e-5
0.24,1.8935208860938295,1.8924191955787208,0.10647911390617058,0.0011016905151085533
0.36,1.7817949156321955,1.776557146498005,0.2182050843678048,0.005237769134190011
0.48,1.6569055716046113,1.6416710492705373,0.3430944283953888,0.015234522334073786
0.6,1.53685457717587,1.5031874481159606,0.46314542282413035,0.03366712905990897
0.72,1.4340067150233462,1.3716266259125383,0.5659932849766539,0.06238008911080769
0.84,1.3546067419358343,1.2523392025142113,0.6453932580641658,0.10226753942162294
0.96,1.2999759118131333,1.146652907843743,0.7000240881868666,0.15332300396939016
1.08,1.2682329028883805,1.053393220307367,0.7317670971116192,0.21483968258101357
1.2,1.255865973989395,0.9702110389245027,0.7441340260106051,0.2856549350648919
1.32,1.2588977920741349,0.8945281445975494,0.741102207925865,0.3643696474765854
1.44,1.273612038861084,0.8241024304708114,0.7263879611389156,0.44950960839027265
1.56,1.2969096184631488,0.7572862504787226,0.7030903815368509,0.5396233679844263
1.68,1.3263971178710088,0.6930693044269792,0.673602882128991,0.6333278134440296
1.8,1.3603130994497972,0.630993310764596,0.6396869005502024,0.7293197886852014
1.92,1.3973815793039788,0.5710097799817597,0.602618420696021,0.826371799322219
2.04,1.4366555941714259,0.5133303128761033,0.5633444058285741,0.9233252812953225
2.16,1.4773861423404653,0.45829707472809583,0.5226138576595345,1.0190890676123696
2.28,1.5189297646276088,0.40628416080104907,0.48107023537239096,1.11264560382656
2.4,1.5606941442863402,0.35763014704540314,0.4393058557136596,1.203063997240937
2.52,1.6021144646923948,0.3125973138877128,0.3978855353076052,1.2895171508046819
2.64,1.6426513413719692,0.2713517150369397,0.35734865862803067,1.3712996263350297
2.76,1.6818016882615332,0.233958601666503,0.3181983117384668,1.4478430865950302
2.88,1.7191153285373029,0.20038849367912606,0.2808846714626973,1.5187268348581766
3.0,1.7542118736689993,0.17052998654288265,0.24578812633100056,1.583681887126117
3.12,1.7867940855217022,0.14420608828733883,0.21320591447829806,1.642587997234363
3.24,1.8166555383938627,0.12119156592815167,0.18334446160613727,1.6954639724657112
3.36,1.8436818238708472,0.10122947146736616,0.1563181761291529,1.742452352403481
3.48,1.8678456927353801,0.08404568885357397,0.1321543072646197,1.7838000038818065
3.6,1.8891973191704505,0.06936093187233691,0.11080268082954968,1.8198363872981134
3.72,1.9078512797269986,0.05690007761107878,0.0921487202730017,1.8509512021159196
3.84,1.9239719050780797,0.046399020428352165,0.07602809492192036,1.8775728846497277
3.96,1.9377584758828477,0.03760938978014274,0.062241524117152495,1.9001490861027048
4.08,1.9494314041447318,0.03030152738366147,0.05056859585526831,1.9191298767610703
4.2,1.9592201627653443,0.02426610302198126,0.04077983723465586,1.9349540597433628
4.32,1.96735337076566,0.01931469919993527,0.03264662923434043,1.9480386715657243
4.44,1.9740511480179816,0.015279634480468094,0.025948851982019145,1.9587715135375126
4.56,1.9795196402342101,0.012013239694339248,0.02048035976579046,1.9675064005398704
4.68,1.983947476873563,0.009386753201751233,0.016052523126437707,1.974560723671811
4.8,1.9875038533085156,0.0072889646031205155,0.012496146691484895,1.9802148887053945
4.92,1.9903379058577149,0.0056247073296152245,0.009662094142285856,1.9847131985280984
5.04,1.9925790607506306,0.0043132789179281756,0.0074209392493700035,1.9882657818327014
5.16,1.9943380710123426,0.003286850471563152,0.00566192898765771,1.9910512205407784
5.28,1.9957084991139937,0.0024889130311259514,0.004291500886007059,1.9932195860828663
5.4,1.9967684497847407,0.0018727967325597248,0.003231550215260009,1.99489565305218
5.52,1.9975824023153241,0.0014002886109791952,0.002417597684676421,1.9961821137043436
5.64,1.9982030318724466,0.0010403662154515906,0.0017969681275541555,1.9971626656569936
5.76,1.9986729433797445,0.0007680566862499254,0.001327056620256544,1.9979048866934934
5.88,1.999026269280377,0.0005634247402997852,0.0009737307196240435,1.9984628445400758
6.0,1.999290104119662,0.0004106879652749276,0.0007098958803395335,1.998879416154385
