time,S1_,S2_
0.0,0.0015,0.0
0.1,0.0013572561259795073,0.00028548774804098523
0.2,0.001228096128730183,0.000543807742539634
0.3,0.0011112273302974459,0.0007775453394051079
0.4,0.00100548006846725,0.0009890398630654999
0.5,0.0009097959891017896,0.0011804080217964208
0.6,0.0008232174537755783,0.0013535650924488434
0.7,0.0007448779554082267,0.0015102440891835466
0.8,0.0006739934459703509,0.0016520131080592982
0.9,0.0006098544894673779,0.0017802910210652442
1.0,0.0005518191616656717,0.0018963616766686567
1.1,0.0004993066254990537,0.0020013867490018926
1.2,0.00045179131785622723,0.002096417364287545
1.3,0.00040879768956851814,0.0021824046208629632
1.4,0.0003698954459539647,0.0022602091080920705
1.5,0.0003346952402835185,0.0023306095194329628
1.6,0.0003028447770681225,0.002394310445863755
1.7,0.0002740252861670503,0.0024519494276658994
1.8,0.00024794833242919995,0.0025041033351416
1.9,0.00022435292893715965,0.002551294142125681
2.0,0.00020300292496242057,0.0025939941500751594
2.1,0.00018368464248951684,0.002632630715020967
2.2,0.00016620473765462988,0.0026675905246907406
2.3,0.00015038826569521672,0.0026992234686095667
2.4,0.00013607693004402796,0.002727846139911945
2.5,0.0001231274980438599,0.002753745003912281
2.6,0.00011141036742698084,0.002777179265146039
2.7,0.00010080826921207668,0.0027983834615758476
2.8,9.121509403687212e-5,0.002817569811926257
2.9,8.253483017996972e-5,0.0028349303396400616
3.0,7.468060264327316e-5,0.0028506387947134547
3.1,6.757380367780753e-5,0.002864852392644386
3.2,6.114330605094783e-5,0.0028777133878981056
3.3,5.5324751181169155e-5,0.002889350497637663
3.4,5.005990501573195e-5,0.0028998801899685375
3.5,4.529607520470997e-5,0.0029094078495905816
3.6,4.098558373824237e-5,0.0029180288325235167
3.7,3.7085289768986585e-5,0.002925829420462028
3.8,3.355615784401857e-5,0.0029328876843119638
3.9,3.036286722490018e-5,0.0029392742655502007
4.0,2.7473458385857723e-5,0.0029450530832282854
4.1,2.4859013152106473e-5,0.002950281973695788
4.2,2.249336527703805e-5,0.0029550132694459246
4.3,2.035283856163006e-5,0.0029592943228767404
4.4,1.841600989508861e-5,0.002963167980209823
4.5,1.6663494845155364e-5,0.0029666730103096897
4.6,1.5077753652194342e-5,0.002969844492695612
4.7,1.3642915685382444e-5,0.0029727141686292356
4.8,1.2344620604102135e-5,0.002975310758791796
4.9,1.1169874634825978e-5,0.002977660250730348
5.0,1.0106920533305873e-5,0.0029797861589333885
