time,S1,S2,S3,S4
0.0,1.5,1.7000000000000002,2.0,1.0
0.05,1.4346202964997499,1.63462029649975,2.06537970350025,1.0653797035002501
0.1,1.378589412549192,1.5785894125491922,2.121410587450808,1.121410587450808
0.15,1.3304352299289923,1.5304352299289925,2.1695647700710077,1.1695647700710075
0.2,1.288950279541323,1.4889502795413232,2.211049720458677,1.2110497204586768
0.25,1.2531363828577338,1.453136382857734,2.2468636171422665,1.2468636171422662
0.3,1.222162669862,1.4221626698620002,2.277837330138,1.277837330138
0.35,1.195333325232453,1.3953333252324531,2.3046666747675477,1.304666674767547
0.4,1.1720625115989887,1.3720625115989888,2.327937488401012,1.3279374884010113
0.45,1.1518546581795768,1.351854658179577,2.348145341820424,1.3481453418204232
0.5,1.1342888098781865,1.3342888098781867,2.365711190121814,1.3657111901218133
0.55,1.119006084544303,1.3190060845443032,2.3809939154556976,1.380993915455697
0.6,1.105699534918144,1.3056995349181442,2.394300465081857,1.394300465081856
0.65,1.0941058896490972,1.2941058896490973,2.405894110350903,1.4058941103509026
0.7,1.083998776453187,1.2839987764531873,2.4160012235468136,1.416001223546813
0.75,1.0751831246188044,1.2751831246188046,2.4248168753811963,1.4248168753811956
0.8,1.0674905136741208,1.267490513674121,2.4325094863258796,1.432509486325879
0.85,1.0607752870025795,1.2607752870025797,2.439224712997421,1.4392247129974205
0.9,1.05491128836571,1.25491128836571,2.4450887116342908,1.44508871163429
0.95,1.0497891090818352,1.2497891090818354,2.4502108909181652,1.4502108909181648
1.0,1.0453137564562238,1.245313756456224,2.454686243543777,1.4546862435437762
1.05,1.041402671724315,1.2414026717243152,2.4585973282756854,1.4585973282756848
1.1,1.0379840395372208,1.237984039537221,2.4620159604627796,1.462015960462779
1.15,1.034995341829551,1.2349953418295512,2.4650046581704497,1.4650046581704488
1.2,1.0323821174609147,1.2323821174609149,2.467617882539086,1.4676178825390853
1.25,1.0300968958342847,1.2300968958342848,2.469903104165716,1.4699031041657153
1.3,1.0280982781576633,1.2280982781576635,2.4719017218423374,1.4719017218423367
1.35,1.0263501444258745,1.2263501444258746,2.4736498555741266,1.4736498555741255
1.4,1.024820967782228,1.2248209677822282,2.475179032217773,1.475179032217772
1.45,1.023483220847977,1.2234832208479771,2.476516779152024,1.476516779152023
1.5,1.0223128610146441,1.2223128610146443,2.4776871389853565,1.4776871389853559
1.55,1.0212888836830853,1.2212888836830855,2.4787111163169158,1.4787111163169147
1.6,1.020392934086346,1.2203929340863462,2.479607065913655,1.4796070659136538
1.65,1.0196089697120188,1.219608969712019,2.4803910302879824,1.4803910302879812
1.7,1.0189229664971848,1.218922966497185,2.481077033502816,1.4810770335028152
1.75,1.0183226629423507,1.218322662942351,2.48167733705765,1.4816773370576493
1.8,1.0177973371145792,1.2177973371145794,2.482202662885422,1.4822026628854208
1.85,1.0173376122080948,1.217337612208095,2.4826623877919065,1.4826623877919052
1.9,1.0169352869253225,1.2169352869253227,2.4830647130746786,1.4830647130746775
1.95,1.016583187448631,1.2165831874486313,2.4834168125513703,1.483416812551369
2.0,1.0162750382075763,1.2162750382075764,2.4837249617924253,1.4837249617924237
2.05,1.0160053490190564,1.2160053490190565,2.483994650980945,1.4839946509809436
2.1,1.0157693164984947,1.2157693164984948,2.4842306835015067,1.484230683501505
2.15,1.0155627379162862,1.2155627379162863,2.484437262083715,1.4844372620837138
2.2,1.0153819359123128,1.215381935912313,2.4846180640876883,1.484618064087687
2.25,1.0152236926874638,1.215223692687464,2.4847763073125373,1.4847763073125362
2.3,1.0150851924696789,1.215085192469679,2.4849148075303225,1.4849148075303211
2.35,1.014963971206798,1.214963971206798,2.4850360287932034,1.485036028793202
2.4,1.0148578725728876,1.2148578725728878,2.4851421274271135,1.4851421274271124
2.45,1.0147650094914071,1.2147650094914073,2.485234990508594,1.4852349905085926
2.5,1.0146837304801393,1.2146837304801394,2.4853162695198616,1.4853162695198605
