time,S1_,S2_,S3_
0.0,1.0,2.0,1.0
0.05,0.975723191230075,1.982282964301892,1.041993844468033
0.1,0.9528488626327339,1.964174790432248,1.082976346935018
0.15,0.9313130025468872,1.9457367677786828,1.1229502296744298
0.2,0.9110539986190159,1.9270262002966294,1.1619198010843543
0.25,0.8920125681702851,1.9080966020666792,1.1998908297630355
0.3,0.8741316896239112,1.8889978849912687,1.2368704253848197
0.35,0.8573565350353766,1.8697765388839893,1.272866926080634
0.4,0.8416344037628077,1.8504758041992289,1.307889792037963
0.45,0.8269146573104396,1.8311358376449198,1.3419495050446404
0.5,0.8131486553729335,1.8117938709149803,1.3750574737120862
0.55,0.8002896931045536,1.7924843627730624,1.407225944122384
0.6,0.7882929396333169,1.7732391447139069,1.4384679156527764
0.65,0.7771153778360259,1.7540875604224253,1.4687970617415493
0.7,0.76671574538729,1.7350565992460931,1.4982276553666172
0.75,0.7570544770918998,1.7161710238900492,1.5267744990180512
0.8,1.691842921318978,1.504890481284602,1.5532665973964204
0.85,1.6487662066114368,1.5258433775595222,1.5753904158290417
0.9,1.607548101941555,1.544669288454352,1.5977826096040937
0.95,1.5681231196584593,1.5614934353951442,1.6203834449463972
1.0,1.530427475003383,1.5764352524877874,1.6431372725088305
1.05,1.4943990722640577,1.589608606238384,1.6659923214975592
1.1,1.4599774889655093,1.6011220087644755,1.688900502270016
1.15,1.4271039582717353,1.6110788246043113,1.7118172171239543
1.2,1.3957213497628966,1.6195774712347328,1.7347011790023714
1.25,1.3657741487432686,1.6267116134111497,1.7575142378455826
1.3,1.3372084342262172,1.6325703514455852,1.7802212143281986
1.35,1.309971855733915,1.6372384035408722,1.8027897407252136
1.4,1.2840136090413328,1.640796282300818,1.8251901086578506
1.45,1.259284410986266,1.6433204655375497,1.8473951234761856
1.5,1.2357364734597271,1.644883561498336,1.8693799650419383
1.55,1.2133234766839633,1.6455544686349486,1.891122054681089
1.6,1.1920005418786208,1.6453985300391445,1.9126009280822356
1.65,1.1717242034091737,1.6444776826680798,1.9337981139227474
1.7,1.1524523805056297,1.6428506014834892,1.954697018010882
1.75,1.1341443486337235,1.6405728386282443,1.9752828127380329
1.8,1.1167607105952961,1.6376969577634914,1.995542331641213
1.85,1.1002633674293216,1.634272663688963,2.0154639688817158
1.9,1.0846154891800603,1.630346927368291,2.0350375834516496
1.95,1.0697814855941032,1.6259641064802004,2.0542544079256966
2.0,1.0557269768035893,1.621166061615404,2.073106961581007
2.05,1.042418764048626,1.6159922682377836,2.0915889677135904
2.1,1.02982480048793,1.6104799245271368,2.1096952749849334
2.15,1.0179141621428798,1.6046640552193108,2.1274217826378097
2.2,1.0066570190165778,1.5985776115580166,2.144765369425406
2.25,0.9960246064260962,1.5922515674709883,2.1617238261029157
2.3,0.9859891965828655,1.5857150120814445,2.17829579133569
2.35,0.9765240704531086,1.5789952386640462,2.1944806908828456
2.4,0.9676034899273555,1.572117830152692,2.2102786799199534
2.45,0.9592026703253524,1.5651067413056194,2.225690588369028
2.5,0.9512977532601328,1.5579843776313416,2.2407178691085257
