time,S1,S2
0.0,1.0,0.0
0.16,0.8666700218809513,0.13332997811904873
0.32,0.7525983337483018,0.24740166625169824
0.48,0.6550032528482277,0.34499674715177236
0.64,0.5715048853882985,0.42849511461170153
0.8,0.5000670882322952,0.49993291176770477
0.96,0.43894782438017715,0.5610521756198228
1.12,0.3866566765624484,0.6133433234375516
1.28,0.34191850387955613,0.658081496120444
1.44,0.3036423501608581,0.696357649839142
1.6,0.2708948398397343,0.7291051601602657
1.76,0.24287740613796516,0.757122593862035
1.92,0.21890682634334255,0.7810931736566575
2.08,0.19839857510383635,0.8016014248961637
2.24,0.18085255610843332,0.8191474438915668
2.4,0.1658408957978242,0.8341591042021759
2.56,0.15299752884546353,0.8470024711545365
2.72,0.142009273225573,0.857990726774427
2.88,0.13260817020301927,0.8673918297969807
3.04,0.12456496992435344,0.8754350300756466
3.2,0.11768353666810147,0.8823164633318986
3.36,0.11179606417849056,0.8882039358215095
3.52,0.10675898316988146,0.8932410168301186
3.68,0.10244946158162181,0.8975505384183782
3.84,0.09876241040705822,0.9012375895929419
4.0,0.09560792033873008,0.9043920796612699
4.16,0.09290906732514737,0.9070909326748526
4.32,0.09060003797625431,0.9093999620237457
4.48,0.08862450309378382,0.9113754969062162
4.64,0.08693424969623367,0.9130657503037664
4.8,0.08548810691486805,0.9145118930851319
4.96,0.08425090401916759,0.9157490959808324
5.12,0.08319252113323586,0.9168074788667642
5.28,0.08228711185255211,0.9177128881474479
5.44,0.08151250229103103,0.918487497708969
5.6,0.08084972268446897,0.919150277315531
5.76,0.08028260645189078,0.9197173935481092
5.92,0.07979739757111459,0.9202026024288854
6.08,0.0793823402589255,0.9206176597410746
6.24,0.07902728525971853,0.9209727147402815
6.4,0.07872343453923708,0.921276565460763
6.56,0.07846339059103839,0.9215366094089615
6.72,0.07824090645186267,0.9217590935481373
6.88,0.0780505581227832,0.9219494418772167
7.04,0.07788770385058469,0.9221122961494153
7.2,0.07774837235501089,0.9222516276449891
7.36,0.07762916600676076,0.9223708339932393
7.52,0.07752717793320099,0.922472822066799
7.68,0.07743992109792114,0.9225600789020788
7.84,0.07736526768735918,0.9226347323126408
8.0,0.07730139728258588,0.9226986027174141
