time,S1_,S2_
0.0,1.0,0.0
0.5,0.6065306597146032,0.39346934028539676
1.0,0.3678794418719761,0.6321205581280239
1.5,0.22313016025700624,0.7768698397429937
2.0,0.13533528301411074,0.8646647169858892
2.5,0.8208499876323423,1.079150012367646
3.0,0.4978706851378854,1.402129314862103
3.5,0.3019738333548792,1.598026166645109
4.0,0.18315638897781494,1.7168436110221732
4.5,0.11108996252290768,1.7889100374770806
5.0,0.6737947014204616,2.1262052985795266
5.5,0.4086771378547846,2.391322862145204
6.0,0.24787520246522793,2.5521247975347605
6.5,0.15034391039447262,2.6496560896055157
7.0,0.9118818962059132,2.7881181037939866
7.5,0.5530843539797085,3.1469156460201915
8.0,0.3354625997007062,3.3645374002991937
8.5,0.20346833881421422,3.4965316611856854
9.0,0.12340978555715527,3.5765902144427444
9.5,0.7485182184207,3.851481781579193
10.0,0.45399924894296945,4.146000751056923
10.5,0.27536443067905775,4.324635569320836
11.0,0.16701696704400654,4.432983032955886
11.5,0.10130091079338012,4.498699089206513
12.0,0.6144211490799146,4.885578850919976
12.5,0.3726652448214634,5.127334755178428
13.0,0.22603286373197193,5.273967136267919
13.5,0.13709586202168092,5.36290413797821
14.0,0.8315284881186127,5.568471511881271
14.5,0.5043475545307716,5.895652445469112
15.0,0.30590226022883443,6.094097739771049
15.5,0.1855390890127373,6.214460910987147
16.0,0.11253514607185541,6.287464853928029
16.5,0.6825599297381812,6.617440070261703
17.0,0.41399364595559296,6.886006354044292
17.5,0.25110001324259773,7.048899986757287
18.0,0.15230001071123436,7.14769998928865
18.5,0.9237459784291742,7.276254021570709
19.0,0.5602800804176219,7.639719919582262
19.5,0.33982729288941493,7.860172707110469
20.0,0.20611589074306466,7.993884109256819
20.5,0.1250156175939039,8.07498438240598
21.0,0.7582577912383284,8.341742208761556
21.5,0.4599065731578341,8.64009342684205
22.0,0.2789476031873887,8.821052396812496
22.5,0.16919044700059788,8.930809552999285
23.0,0.1026191934364979,8.997380806563386
23.5,0.6224165357803502,9.377583464219533
24.0,0.3775149151761869,9.622485084823696
24.5,0.22897454761812389,9.771025452381759
25.0,0.13888014584863395,9.86111985415125
