time,S1,S2
0.0,0.00015,0.0
0.1,0.00013572561270539391,1.4274387294606063e-5
0.2,0.00012280961296169752,2.719038703830247e-5
0.3,0.00011112273310229431,3.887726689770568e-5
0.4,0.00010054800690534477,4.9451993094655215e-5
0.5,9.097959895689997e-5,5.9020401043100016e-5
0.6,8.232174541413028e-5,6.76782545858697e-5
0.7,7.448779556871638e-5,7.55122044312836e-5
0.8,6.73993446176159e-5,8.26006553823841e-5
0.9,6.098544896114566e-5,8.901455103885433e-5
1.0,5.518191617578667e-5,9.481808382421332e-5
1.1,4.993066255479281e-5,0.00010006933744520717
1.2,4.51791317868635e-5,0.00010482086821313648
1.3,4.087976895604989e-5,0.00010912023104395008
1.4,3.698954459251936e-5,0.00011301045540748062
1.5,3.3469524023127416e-5,0.00011653047597687256
1.6,3.0284477700260188e-5,0.0001197155222997398
1.7,2.7402528608202894e-5,0.00012259747139179708
1.8,2.479483323334969e-5,0.0001252051667666503
1.9,2.2435292883592275e-5,0.0001275647071164077
2.0,2.0300292485747507e-5,0.00012969970751425247
2.1,1.836846423816688e-5,0.0001316315357618331
2.2,1.662047375458512e-5,0.00013337952624541485
2.3,1.5038826558564126e-5,0.00013496117344143587
2.4,1.3607692993534792e-5,0.0001363923070064652
2.5,1.2312749794291325e-5,0.00013768725020570866
2.6,1.1141036733064822e-5,0.00013885896326693516
2.7,1.0080826911548046e-5,0.00013991917308845195
2.8,9.121509394450838e-6,0.00014087849060554915
2.9,8.253483008778241e-6,0.00014174651699122175
3.0,7.468060255208716e-6,0.00014253193974479128
3.1,6.757380359093799e-6,0.0001432426196409062
3.2,6.114330596971942e-6,0.00014388566940302805
3.3,5.532475110372862e-6,0.00014446752488962714
3.4,5.005990494208128e-6,0.00014499400950579187
3.5,4.529607513501224e-6,0.0001454703924864988
3.6,4.098558367127959e-6,0.00014590144163287205
3.7,3.7085289705750807e-6,0.00014629147102942494
3.8,3.3556157786589734e-6,0.00014664438422134105
3.9,3.036286717229957e-6,0.00014696371328277004
4.0,2.7473458335358848e-6,0.00014725265416646414
4.1,2.4859013104917857e-6,0.00014751409868950824
4.2,2.2493365232402916e-6,0.0001477506634767597
4.3,2.0352838518172917e-6,0.00014796471614818272
4.4,1.8416009854457273e-6,0.0001481583990145543
4.5,1.6663494808095013e-6,0.00014833365051919052
4.6,1.5077753618092223e-6,0.0001484922246381908
4.7,1.3642915653199697e-6,0.00014863570843468005
4.8,1.2344620574298109e-6,0.0001487655379425702
4.9,1.1169874606760444e-6,0.00014888301253932395
5.0,1.0106920498479649e-6,0.00014898930795015204
