time,S1_,S2_
0.0,0.09999999999999976,0.15
0.1,0.09277434863286389,0.15
0.2,0.0860707976425053,0.15
0.3,0.07985162187593796,0.15
0.4,0.07408182206817177,0.15
0.5,0.06872892787909807,0.15
0.6,0.06376281516217777,0.15
0.7,0.05915553643669201,0.15
0.8,0.05488116360942279,0.15
0.9,0.0509156420607839,0.15
1.0,0.047236655274133205,0.15
1.1,0.04382349924651307,0.15
1.2,0.04065696597412224,0.15
1.3,0.03771923535655771,0.15
1.4,0.03499377491138915,0.15
1.5,0.032465246736064525,0.15
1.6,0.030119421191499712,0.15
1.7,0.027943096822367324,0.15
1.8,0.02592402606470067,0.15
1.9,0.024050846320936174,0.15
2.0,0.022313016015012708,0.15
2.1,0.020700755268329853,0.15
2.2,0.019204990862262326,0.15
2.3,0.017817305177486076,0.15
2.4,0.016529888822354975,0.15
2.5,0.015335496684646928,0.15
2.6,0.014227407158749036,0.15
2.7,0.013199384318972343,0.15
2.8,0.012245642825681904,0.15
2.9,0.011360815367469669,0.15
3.0,0.010539922456485926,0.15
3.1,0.00977834440545547,0.15
3.2,0.00907179532924168,0.15
3.3,0.008416299025856054,0.15
3.4,0.007808166600205403,0.15
3.5,0.007243975703531655,0.15
3.6,0.006720551274171577,0.15
3.7,0.006234947669190201,0.15
3.8,0.0057844320876608785,0.15
3.9,0.005366469191447549,0.15
4.0,0.004978706836965909,0.15
4.1,0.004618962838266483,0.15
4.2,0.00428521268677357,0.15
4.3,0.003975578157693859,0.15
4.4,0.0036883167402581955,0.15
4.5,0.003421811831336972,0.15
4.6,0.0031745636379465324,0.15
4.7,0.0029451807370332412,0.15
4.8,0.00273237224486434,0.15
4.9,0.0025349405523627626,0.15
5.0,0.0023517745856486074,0.15
