time,S1_,S2_
0.0,1.5e-6,0.0
0.16,1.2579269750056141e-6,2.4207302499438593e-7
0.32,1.0549201829644988e-6,4.45079817035501e-7
0.48,8.846750364193255e-7,6.153249635806744e-7
0.64,7.419043949507145e-7,7.580956050492855e-7
0.8,6.221743675229131e-7,8.77825632477087e-7
0.96,5.217666133761691e-7,9.78233386623831e-7
1.12,4.375628651061361e-7,1.062437134893864e-6
1.28,3.6694808753154143e-7,1.1330519124684586e-6
1.44,3.0772926515648e-7,1.1922707348435202e-6
1.6,2.5806729573069315e-7,1.2419327042693069e-6
1.76,2.164198751126386e-7,1.2835801248873614e-6
1.92,1.814935992212325e-7,1.3185064007787675e-6
2.08,1.522037961668408e-7,1.3477962038331593e-6
2.24,1.2764084060155973e-7,1.3723591593984404e-6
2.4,1.070419043505095e-7,1.3929580956494906e-6
2.56,8.976726595484983e-8,1.4102327340451503e-6
2.72,7.528044353568544e-8,1.4247195564643148e-6
2.88,6.313153374131977e-8,1.4368684662586802e-6
3.04,5.294323951376147e-8,1.4470567604862386e-6
3.2,4.439915275209629e-8,1.4556008472479038e-6
3.36,3.723392794084408e-8,1.4627660720591559e-6
3.52,3.1225041564090015e-8,1.46877495843591e-6
3.68,2.6185881390823754e-8,1.4738141186091763e-6
3.84,2.1959951042034053e-8,1.478040048957966e-6
4.0,1.8416009853459062e-8,1.481583990146541e-6
4.16,1.5443997043425716e-8,1.4845560029565744e-6
4.32,1.2951613658432801e-8,1.4870483863415674e-6
4.48,1.0861456125974833e-8,1.4891385438740254e-6
4.64,9.108612432185812e-9,1.4908913875678144e-6
4.8,7.638646187317704e-9,1.4923613538126826e-6
4.96,6.405906064378502e-9,1.4935940939356216e-6
5.12,5.372108025314001e-9,1.4946278919746862e-6
5.28,4.505146398089838e-9,1.4954948536019103e-6
5.44,3.778096784439151e-9,1.496221903215561e-6
5.6,3.1683799059118856e-9,1.4968316200940884e-6
5.76,2.657060369768937e-9,1.4973429396302313e-6
5.92,2.2282586080306953e-9,1.4977717413919695e-6
6.08,1.8686577403411197e-9,1.498131342259659e-6
6.24,1.5670899837875088e-9,1.4984329100162127e-6
6.4,1.3141898420643933e-9,1.498685810157936e-6
6.56,1.1021032375745132e-9,1.4988978967624257e-6
6.72,9.242435937276001e-10,1.4990757564062727e-6
6.88,7.750872985485173e-10,1.4992249127014518e-6
7.04,6.500021457027444e-10,1.4993499978542975e-6
7.2,5.451034880527496e-10,1.4994548965119476e-6
7.36,4.5713358912049175e-10,1.4995428664108799e-6
7.52,3.8336044903155095e-10,1.4996166395509688e-6
7.68,3.21492965957671e-10,1.4996785070340428e-6
7.84,2.696097827400402e-10,1.4997303902172603e-6
8.0,2.2609961117989078e-10,1.4997739003888205e-6
