time,S1_,S2_,S3_,S4_,S5_
0.0,1.0,1.0,0.0,0.1,0.5
0.2,0.9007054911168236,0.58674058064078,0.5070770529999109,0.10547687524248542,0.29337029032039
0.4,0.8248862569790184,0.595647227830619,0.5650628282472638,0.11440368694309887,0.2978236139153095
0.6,0.7527316478141033,0.6250005117035652,0.5974332114028121,0.12483462907951919,0.3125002558517826
0.8,0.6839083305718762,0.6530467633032166,0.6262069963072432,0.13683790981766403,0.3265233816516083
1.0,0.6188941881176449,0.6783177107431186,0.6521752963639432,0.1506128047752934,0.3391588553715593
1.2,0.5580699355059269,0.7004771965658684,0.6750692803464208,0.16638358758178415,0.3502385982829342
1.4,0.5016776510867895,0.7193060736109774,0.6946238830857849,0.18439239221644815,0.3596530368054887
1.6,0.449828821911001,0.7346435667677155,0.7106309851869634,0.20489662613432014,0.36732178338385774
1.8,0.40252007448894866,0.7463772892830546,0.7229373670401772,0.22816526918781968,0.3731886446415273
2.0,0.35965231083455357,0.7544354541500928,0.7314387922434441,0.25447344277190964,0.3772177270750464
2.2,0.32105102409514313,0.7587799519278063,0.7360740781715202,0.2840949458055305,0.37938997596390317
2.4,0.28648609109108886,0.7594010555742478,0.7368203117813534,0.31729254155331005,0.3797005277871239
2.6,0.2556898482267841,0.7563143298674286,0.7336899081327417,0.3543059137730457,0.3781571649337143
2.8,0.22837273881287304,0.7495599805367228,0.7267298624869745,0.39533741816343,0.3747799902683614
3.0,0.20423622434347938,0.7392046119315756,0.7160231219366341,0.4405360417883113,0.3696023059657878
3.2,0.18298295419060656,0.725344973186745,0.7016917385741461,0.48998033404850266,0.3626724865933725
3.4,0.16432439207870278,0.7081130952238083,0.6839010515542996,0.5436614611431897,0.35405654761190414
3.6,0.14798621305662005,0.687681934204222,0.6628639540103657,0.6014678987287927,0.343840967102111
3.8,0.13371183408223777,0.6642704697086954,0.6388441579391768,0.6631735382698905,0.3321352348543477
4.0,0.12126444413435337,0.63814717221848,0.612157331914379,0.7284310517327881,0.31907358610924
4.2,0.11042787288281447,0.6096308162619362,0.5831691554440106,0.7967721554112392,0.3048154081309681
4.4,0.10100659442320835,0.5790878192206059,0.5522896906055288,0.8676158957506573,0.28954390961030296
4.6,0.09282511463240901,0.5469257192756415,0.5199638909955208,0.9402852750964291,0.27346285963782074
4.8,0.08572694253173319,0.5135828453689045,0.48665867471020646,1.0140315373891562,0.25679142268445226
5.0,0.07957330263106607,0.479514806834135,0.45284747251228136,1.0880644180225179,0.2397574034170675
5.2,0.07424170734670227,0.4451788796266377,0.4189935917589348,1.1615858212677257,0.22258943981331886
5.4,0.06962447731279683,0.41101768918431336,0.3855339298757297,1.2338239036271608,0.20550884459215668
5.6,0.06562727229508747,0.3774437028910346,0.3528645088093994,1.3040645160044793,0.1887218514455173
5.8,0.06216767567407695,0.34482589858691276,0.3213290367316556,1.3716773890073555,0.17241294929345638
6.0,0.05917386042774898,0.3134796538799809,0.2912112522953699,1.436135233396901,0.15673982693999045
6.2,0.056583353190556795,0.28366043918689804,0.26273131069062844,1.4970248969319173,0.14183021959344902
6.4,0.05434190462892556,0.2555614186930484,0.2360459956068342,1.5540506810711923,0.1277807093465242
6.6,0.05240246833454002,0.22931463506941227,0.21125218053314576,1.6070307160629025,0.11465731753470614
6.8,0.05072428619975701,0.2049951446213104,0.1883927437230433,1.65588782545589,0.1024975723106552
7.0,0.04927207537603321,0.1826273006299206,0.16746406845625,1.700636555537797,0.0913136503149603
7.2,0.04801531010552372,0.16219234905923774,0.14842430583985552,1.7413680349953835,0.08109617452961887
7.4,0.04692759069034407,0.14363656934803778,0.1312017067894221,1.7782341331721965,0.07181828467401889
7.6,0.045986091431299045,0.12687933001304763,0.11570249730407368,1.81143208125158,0.06343966500652382
7.8,0.045171079358928265,0.1118205946999864,0.10181794513909881,1.841190380801987,0.0559102973499932
8.0,0.04446549586386103,0.09834757899329918,0.08943042343748572,1.8677565017053546,0.04917378949664959
8.2,0.043854593809709005,0.08634040284940739,0.07841840421535018,1.8913865991255336,0.043170201424703694
8.4,0.043325623301885906,0.07567669872659905,0.06866040698012613,1.9123372709913893,0.03783834936329952
8.6,0.042867559926047266,0.06623521710350118,0.06003798921299891,1.9308592337574528,0.03311760855175059
8.8,0.04247086992079345,0.057898523346215786,0.05243789944346609,1.947192707289525,0.028949261673107893
9.0,0.04212730738157005,0.05055490818157889,0.045753526475384214,1.9615642579614672,0.025277454090789447
9.2,0.04182973918391833,0.044099642618809616,0.03988577826775616,1.9741848399295163,0.022049821309404808
9.4,0.041571993859785876,0.03843570567806708,0.034743513207435635,1.985248787254712,0.01921785283903354
9.6,0.04134873114962329,0.03347410154597735,0.03024363254409836,1.9949335347603014,0.016737050772988676
9.8,0.04115532939116781,0.029133868596901428,0.02631092517222349,2.0033998768397074,0.014566934298450714
10.0,0.04098778828921524,0.025341865769894962,0.0228777399973651,2.010792605943525,0.012670932884947481
