time,S1_,S2_
0.0,0.015,0.0
0.3,0.013647241381114226,0.002705517237771543
0.6,0.012934778831926251,0.004130442336147491
0.9,0.01266348687611318,0.004673026247773631
1.2,0.012573336474962147,0.004853327050075701
1.5,0.012544764641033154,0.0049104707179336874
1.8,0.012535846253704923,0.004928307492590148
2.1,0.012533075763497313,0.004933848473005363
2.4,0.012532216393205226,0.004935567213589542
2.7,0.012531949950771384,0.004936100098457225
3.0,0.012531867353769342,0.0049362652924613065
3.3,0.012531841749919807,0.004936316500160377
3.6,0.012531833813187973,0.004936332373624043
3.9,0.012531831352967102,0.004936337294065787
4.2,0.01253183059035821,0.004936338819283573
4.5,0.012531830353955407,0.004936339292089175
4.8,0.01253183028067436,0.004936339438651274
5.1,0.012531830257949987,0.004936339484100018
5.4,0.012531830250923515,0.004936339498152961
5.7,0.012531830248739126,0.00493633950252174
6.0,0.012531830248050626,0.0049363395038987375
6.3,0.012531830247843578,0.004936339504312835
6.6,0.012531830247772463,0.004936339504455065
6.9,0.012531830247758153,0.0049363395044836845
7.2,0.012531830247756021,0.004936339504487947
7.5,0.012531830247747249,0.004936339504505492
7.8,0.012531830247754555,0.004936339504490879
8.1,0.012531830247788688,0.004936339504422614
8.4,0.012531830247785031,0.004936339504429927
8.7,0.012531830247759033,0.004936339504481924
9.0,0.012531830247921875,0.004936339504156238
9.3,0.012531830248498726,0.004936339503002537
9.6,0.012531830248479205,0.004936339503041577
9.9,0.012531830248245203,0.004936339503509582
10.2,0.012531830247891713,0.00493633950421656
10.5,0.012531830251462029,0.004936339497075928
10.8,0.012531830253972595,0.004936339492054798
11.1,0.012531830253093006,0.0049363394938139755
11.4,0.012531830249952369,0.004936339500095249
11.7,0.012531830250974227,0.004936339498051535
12.0,0.01253183026013986,0.004936339479720268
12.3,0.01253183025977112,0.004936339480457749
12.6,0.012531830253893815,0.004936339492212358
12.9,0.012531830251027967,0.0049363394979440554
13.2,0.012531830258020795,0.0049363394839584
13.5,0.012531830257684026,0.004936339484631938
13.8,0.01253183025237298,0.004936339495254032
14.1,0.012531830251026771,0.004936339497946448
14.4,0.01253183025444759,0.004936339491104809
14.7,0.012531830253400086,0.004936339493199816
15.0,0.012531830249862602,0.004936339500274786
