time,S1_,S2_
0.0,0.0015,0.0
0.5,0.0013557986026258427,1.1316262597422475e-6
1.0,0.001226923418296123,1.0240597354810967e-6
1.5,0.0011102984406734311,9.267179276225884e-7
2.0,0.0010047592286352056,8.386289273201284e-7
2.5,0.0009092520267929289,7.589132107334174e-7
3.0,0.000822823244281085,6.867748567897898e-7
3.5,0.0007446099336367491,6.214936005661553e-7
4.0,0.0006738311747077675,5.624176417884079e-7
4.5,0.0006097802775618726,5.089571370242918e-7
5.0,0.0005518177265466465,4.605783105734619e-7
5.5,0.0004993647950512991,4.1679812463157974e-7
6.0,0.0004518977672157995,3.771794562732182e-7
6.5,0.00040894270889402413,3.413267331331464e-7
7.0,0.00037007073566198783,3.088819839643214e-7
7.5,0.0003348937306248797,2.795212644664505e-7
8.0,0.0003030604692673256,2.5295142274048893e-7
8.5,0.00027425311265507425,2.289071723436263e-7
9.0,0.00024818403397468606,2.0714844362554526e-7
9.5,0.00022459294672607012,1.8745798668912712e-7
10.0,0.00020324430589386264,1.6963920242027463e-7
10.5,0.00018392495615034355,1.5351417942428115e-7
11.0,0.0001664420036079828,1.389219175657344e-7
11.5,0.0001506208898719847,1.257167204874523e-7
12.0,0.00013630364916333536,1.1376674098012324e-7
12.5,0.00012334733111075014,1.0295266458262541e-7
13.0,0.00011162257346394285,9.316651824195205e-8
13.5,0.00010101231047736206,8.431059221799024e-8
14.0,9.141060406812639e-5,7.629646457409402e-8
14.5,8.272158607817573e-5,6.904411828049976e-8
15.0,7.485850107934668e-5,6.248114235392247e-8
15.5,6.77428401645051e-5,5.654200887934974e-8
16.0,6.130355707612345e-5,5.1167418670087426e-8
16.5,5.5476358845548113e-5,4.6303709169584154e-8
17.0,5.020306386034417e-5,4.190231868742917e-8
17.5,4.543102095041734e-5,3.7919301571237084e-8
18.0,4.111258369284342e-5,3.431488943051395e-8
18.5,3.7204634686604764e-5,3.1053094033541026e-8
19.0,3.3668155047257026e-5,2.8101347983423883e-8
19.5,3.046783482314864e-5,2.5430179585175548e-8
20.0,2.7571720443550084e-5,2.3012918551580532e-8
20.5,2.4950895678397237e-5,2.082542978006459e-8
21.0,2.2579192924465257e-5,1.884587235237666e-8
21.5,2.0432931935219628e-5,1.7054481416228383e-8
22.0,1.8490683385602394e-5,1.5433370835078575e-8
22.5,1.6733054911078807e-5,1.3966354628591097e-8
23.0,1.5142497484702135e-5,1.2638785386140446e-8
23.5,1.3703130199010541e-5,1.1437408012293192e-8
24.0,1.2400581703279077e-5,1.0350227352538014e-8
24.5,1.122184671286928e-5,9.366388440862217e-9
25.0,1.0155156158037925e-5,8.476068141934511e-9
