time,S1,S2
0.0,0.15,0.0
0.1,0.13572561270539393,0.014274387294606061
0.2,0.12280961296169728,0.02719038703830272
0.3,0.11112273310227451,0.03887726689772548
0.4,0.10054800690534589,0.049451993094654104
0.5,0.090979598956895,0.059020401043104985
0.6,0.08232174541410395,0.06767825458589603
0.7,0.0744877955687114,0.07551220443128857
0.8,0.0673993446175832,0.08260065538241677
0.9,0.060985448961089844,0.08901455103891014
1.0,0.05518191617571633,0.09481808382428365
1.1,0.04993066255471191,0.10006933744528808
1.2,0.04517913178683031,0.10482086821316969
1.3,0.04087976895510188,0.10912023104489811
1.4,0.036989544591250256,0.11301045540874974
1.5,0.03346952402227287,0.11653047597772713
1.6,0.030284477699205913,0.1197155223007941
1.7,0.027402528607912667,0.12259747139208735
1.8,0.024794833233240214,0.1252051667667598
1.9,0.022435292883398412,0.1275647071166016
2.0,0.020300292485494757,0.12969970751450524
2.1,0.01836846423794894,0.13163153576205106
2.2,0.016620473754351578,0.13337952624564842
2.3,0.015038826558424258,0.13496117344157574
2.4,0.013607692993415223,0.13639230700658475
2.5,0.012312749793587846,0.13768725020641212
2.6,0.011141036732152821,0.13885896326784716
2.7,0.010080826910964943,0.13991917308903504
2.8,0.009121509393783271,0.1408784906062167
2.9,0.008253483008461607,0.14174651699153837
3.0,0.007468060255180064,0.14253193974481992
3.1,0.006757380359034098,0.14324261964096588
3.2,0.006114330596755319,0.14388566940324468
3.3,0.005532475110187084,0.1444675248898129
3.4,0.005005990494049891,0.14499400950595012
3.5,0.004529607513348661,0.14547039248665133
3.6,0.004098558367094686,0.1459014416329053
3.7,0.003708528970551634,0.14629147102944837
3.8,0.003355615778425017,0.14664438422157497
3.9,0.003036286716870819,0.14696371328312918
4.0,0.0027473458333102723,0.14725265416668973
4.1,0.0024859013102643186,0.14751409868973567
4.2,0.0022493365230717975,0.1477506634769282
4.3,0.002035283851830268,0.14796471614816972
4.4,0.0018416009854602645,0.14815839901453973
4.5,0.0016663494807363445,0.14833365051926364
4.6,0.001507775361695036,0.14849222463830494
4.7,0.0013642915652543701,0.1486357084347456
4.8,0.001234462057353002,0.14876553794264696
4.9,0.0011169874606386482,0.14888301253936131
5.0,0.0010106920498628193,0.14898930795013715
