time,S1,S2
0.0,1.0,1.5
0.16,0.9231163463866358,1.5768836536133644
0.32,0.8521437889662311,1.6478562110337691
0.48,0.7866278610665536,1.7133721389334464
0.64,0.7261490370736828,1.7738509629263173
0.8,0.6703200460356523,1.8296799539643476
0.96,0.6187833918062221,1.8812166081937778
1.12,0.5712090638487386,1.9287909361512614
1.28,0.5272924240430918,1.9727075759569082
1.44,0.4867522559602424,2.0132477440397576
1.6,0.44932896411795803,2.050671035882042
1.76,0.4147829116823466,2.0852170883176533
1.92,0.38289288597606214,2.117107114023938
2.08,0.3534546819595751,2.146545318040425
2.24,0.3262797946235927,2.1737202053764073
2.4,0.30119421191315804,2.1988057880868417
2.56,0.27803730045648134,2.2219626995435187
2.72,0.25666077695724987,2.2433392230427502
2.88,0.2369277586850486,2.2630722413149513
3.04,0.21871188695569693,2.281288113044303
3.2,0.20189651799711542,2.2981034820028845
3.36,0.18637397604058537,2.313626023959414
3.52,0.1720448638241534,2.3279551361758464
3.68,0.15881742610893484,2.341182573891065
3.84,0.1466069621327761,2.3533930378672236
4.0,0.13533528323862054,2.3646647167613795
4.16,0.12493021220075784,2.3750697877992417
4.32,0.11532512103993904,2.3846748789600607
4.48,0.10645850438029636,2.3935414956197034
4.64,0.09827358560530067,2.401726414394699
4.8,0.09071795329189877,2.4092820467081006
4.96,0.08374322559646866,2.4162567744035313
5.12,0.07730474044697859,2.422695259553021
5.28,0.07136126955925781,2.428638730440742
5.44,0.06587475442972691,2.4341252455702724
5.6,0.060810062627393205,2.4391899373726065
5.76,0.056134762834938554,2.443865237165061
5.92,0.051818917173351076,2.4481810828266486
6.08,0.04783488949553894,2.4521651105044606
6.24,0.04415716842188458,2.4558428315781153
6.4,0.04076220398026602,2.4592377960197336
6.56,0.03762825680869857,2.462371743191301
6.72,0.03473525894645947,2.4652647410535407
6.88,0.0320646853289979,2.467935314671002
7.04,0.02959943516836854,2.4704005648316314
7.2,0.027323722447732186,2.4726762775522677
7.36,0.025222974835654093,2.4747770251643457
7.52,0.023283740375302023,2.476716259624698
7.68,0.02149360134547166,2.4785063986545284
7.84,0.019841094744731762,2.4801589052552684
8.0,0.01831563888905602,2.481684361110944
