time,S1_,S2_,S3_,S4_
0.0,1.0e-5,1.5e-5,1.0e-5,1.5000000000000002e-5
0.3,1.134817293807927e-5,1.6348172938079272e-5,8.651827061920732e-6,1.7022259407118904e-5
0.6,1.250334614635463e-5,1.750334614635463e-5,7.496653853645371e-6,1.8755019219531944e-5
0.9,1.349314879216165e-5,1.849314879216165e-5,6.506851207838351e-6,2.0239723188242476e-5
1.2,1.4341254747724269e-5,1.934125474772427e-5,5.658745252275732e-6,2.1511882121586403e-5
1.5,1.506794881639639e-5,2.0067948816396392e-5,4.932051183603611e-6,2.2601923224594585e-5
1.8,1.569061189990855e-5,2.0690611899908554e-5,4.309388100091451e-6,2.3535917849862826e-5
2.1,1.622413671081753e-5,2.122413671081753e-5,3.775863289182471e-6,2.4336205066226297e-5
2.4,1.668128397295303e-5,2.1681283972953033e-5,3.318716027046971e-6,2.5021925959429544e-5
2.7,1.7072987629429233e-5,2.2072987629429236e-5,2.927012370570769e-6,2.5609481444143848e-5
3.0,1.740861635835938e-5,2.2408616358359384e-5,2.591383641640619e-6,2.6112924537539073e-5
3.3,1.769619765052263e-5,2.269619765052263e-5,2.3038023494773715e-6,2.654429647578394e-5
3.6,1.7942609809171602e-5,2.2942609809171602e-5,2.0573901908284005e-6,2.6913914713757404e-5
3.9,1.815374646366483e-5,2.315374646366483e-5,1.8462535363351735e-6,2.7230619695497244e-5
4.2,1.8334657532050483e-5,2.3334657532050482e-5,1.66534246794952e-6,2.7501986298075723e-5
4.5,1.84896700036593e-5,2.34896700036593e-5,1.5103299963407035e-6,2.7734505005488947e-5
4.8,1.8622491431149662e-5,2.3622491431149662e-5,1.3775085688503435e-6,2.793373714672449e-5
5.1,1.8736298606875698e-5,2.3736298606875698e-5,1.2637013931243065e-6,2.810444791031355e-5
5.4,1.8833813544800504e-5,2.3833813544800503e-5,1.1661864551995e-6,2.8250720317200756e-5
5.7,1.8917368584742868e-5,2.3917368584742868e-5,1.0826314152571356e-6,2.8376052877114302e-5
6.0,1.8988962176962123e-5,2.3988962176962123e-5,1.0110378230378791e-6,2.8483443265443185e-5
6.3,1.9050306680491514e-5,2.4050306680491513e-5,9.496933195084884e-7,2.8575460020737272e-5
6.6,1.910286931915286e-5,2.410286931915286e-5,8.971306808471427e-7,2.8654303978729294e-5
6.9,1.914790727401139e-5,2.414790727401139e-5,8.520927259886134e-7,2.8721860911017085e-5
7.2,1.9186497752555504e-5,2.4186497752555504e-5,8.135022474444981e-7,2.8779746628833256e-5
7.5,1.9219563752924538e-5,2.4219563752924537e-5,7.804362470754646e-7,2.8829345629386807e-5
7.8,1.924789614013932e-5,2.424789614013932e-5,7.521038598606809e-7,2.8871844210208977e-5
8.1,1.9272172561774187e-5,2.4272172561774187e-5,7.278274382258142e-7,2.8908258842661282e-5
8.4,1.929297365565629e-5,2.429297365565629e-5,7.070263443437111e-7,2.8939460483484435e-5
8.7,1.9310796937591358e-5,2.4310796937591357e-5,6.892030624086428e-7,2.8966195406387035e-5
9.0,1.9326068700694867e-5,2.4326068700694866e-5,6.739312993051337e-7,2.89891030510423e-5
9.3,1.9339154211529596e-5,2.4339154211529595e-5,6.608457884704038e-7,2.9008731317294392e-5
9.6,1.935036644634714e-5,2.435036644634714e-5,6.496335536528604e-7,2.902554966952071e-5
9.9,1.935997357678054e-5,2.435997357678054e-5,6.400264232194602e-7,2.903996036517081e-5
10.2,1.9368205383977063e-5,2.4368205383977062e-5,6.317946160229369e-7,2.9052308075965596e-5
10.5,1.9375258754377022e-5,2.437525875437702e-5,6.247412456229785e-7,2.906288813156553e-5
10.8,1.938130238890342e-5,2.438130238890342e-5,6.186976110965811e-7,2.9071953583355128e-5
11.1,1.938648083783797e-5,2.438648083783797e-5,6.135191621620294e-7,2.9079721256756957e-5
11.4,1.9390917958096233e-5,2.4390917958096233e-5,6.090820419037649e-7,2.9086376937144352e-5
11.7,1.939471987572995e-5,2.439471987572995e-5,6.052801242700481e-7,2.9092079813594927e-5
12.0,1.9397977524092963e-5,2.4397977524092962e-5,6.020224759070356e-7,2.9096966286139442e-5
12.3,1.9400768818877574e-5,2.4400768818877573e-5,5.992311811224243e-7,2.910115322831636e-5
12.6,1.940316052167334e-5,2.440316052167334e-5,5.968394783266598e-7,2.910474078251001e-5
12.9,1.9405209836643488e-5,2.4405209836643488e-5,5.9479016335651e-7,2.9107814754965234e-5
13.2,1.9406965778846825e-5,2.4406965778846825e-5,5.930342211531724e-7,2.9110448668270238e-5
13.5,1.940847034649423e-5,2.440847034649423e-5,5.915296535057681e-7,2.9112705519741345e-5
13.8,1.940975952548171e-5,2.440975952548171e-5,5.902404745182885e-7,2.9114639288222565e-5
14.1,1.941086415010801e-5,2.441086415010801e-5,5.891358498919877e-7,2.9116296225162015e-5
14.4,1.9411810640534768e-5,2.4411810640534768e-5,5.881893594652306e-7,2.9117715960802152e-5
14.7,1.9412621634694993e-5,2.4412621634694992e-5,5.873783653050042e-7,2.9118932452042488e-5
15.0,1.9413316529766968e-5,2.4413316529766968e-5,5.866834702330299e-7,2.9119974794650452e-5
