time,S1,S2,S3
0.0,1.0,2.0,1.0
0.2,0.8013223156090041,1.8013223156090041,1.1986776843909959
0.4,0.7207087637205178,0.9707087637205177,1.2792912362794822
0.6,0.6853086683760518,0.9353086683760516,1.314691331623948
0.8,0.6589136974462704,0.9089136974462704,1.3410863025537294
1.0,0.6390742391016941,0.889074239101694,1.3609257608983056
1.2,0.6240718498777477,0.8740718498777476,1.3759281501222522
1.4,0.6126753284712668,0.8626753284712666,1.387324671528733
1.6,0.6039879562821032,0.8539879562821031,1.3960120437178964
1.8,0.5973482215869458,0.8473482215869457,1.4026517784130539
2.0,0.5922632471375573,0.8422632471375572,1.4077367528624425
2.2,0.588362953096713,0.838362953096713,1.4116370469032868
2.4,0.5853677923118398,0.8353677923118398,1.4146322076881597
2.6,0.5830656203475408,0.8330656203475408,1.4169343796524587
2.8,0.5812948639173765,0.8312948639173765,1.4187051360826233
3.0,0.5799321230633651,0.8299321230633651,1.4200678769366348
3.2,0.5788829495513744,0.8288829495513742,1.4211170504486252
3.4,0.5780749341729241,0.828074934172924,1.4219250658270755
3.6,0.5774524928555343,0.8274524928555343,1.422547507144465
3.8,0.5769729148921006,0.8269729148921005,1.423027085107899
4.0,0.5766033563697609,0.8266033563697608,1.4233966436302388
4.2,0.5763185459165371,0.826318545916537,1.4236814540834626
4.4,0.576099029928036,0.826099029928036,1.4239009700719636
4.6,0.5759298280044461,0.8259298280044461,1.4240701719955535
4.8,0.5757994012280958,0.8257994012280958,1.4242005987719037
5.0,0.5756988597208592,0.8256988597208593,1.4243011402791406
5.2,0.5756213533707214,0.8256213533707214,1.4243786466292785
5.4,0.5755616031737959,0.8255616031737961,1.4244383968262038
5.6,0.5755155404793174,0.8255155404793175,1.4244844595206823
5.8,0.5754800292766329,0.825480029276633,1.424519970723367
6.0,0.5754526522591851,0.8254526522591852,1.4245473477408146
6.2,0.5754315460426862,0.8254315460426861,1.4245684539573136
6.4,0.5754152741738705,0.8254152741738705,1.4245847258261293
6.6,0.5754027292847241,0.825402729284724,1.4245972707152756
6.8,0.5753930576994946,0.8253930576994946,1.4246069423005052
7.0,0.5753856012863084,0.8253856012863083,1.4246143987136912
7.2,0.5753798526750027,0.8253798526750028,1.424620147324997
7.4,0.5753754207053903,0.8253754207053904,1.4246245792946095
7.6,0.5753720038121541,0.8253720038121543,1.4246279961878456
7.8,0.5753693695051711,0.8253693695051711,1.4246306304948286
8.0,0.5753673385437614,0.8253673385437613,1.4246326614562383
8.2,0.5753657727400285,0.8253657727400285,1.4246342272599712
8.4,0.5753645655556253,0.8253645655556253,1.4246354344443741
8.6,0.5753636348508558,0.8253636348508558,1.4246363651491438
8.8,0.5753629173168303,0.8253629173168303,1.4246370826831694
9.0,0.5753623641278746,0.8253623641278746,1.424637635872125
9.2,0.5753619376309193,0.8253619376309191,1.4246380623690804
9.4,0.5753616088184692,0.8253616088184692,1.4246383911815304
9.6,0.5753613553147907,0.8253613553147905,1.424638644685209
9.8,0.5753611598659437,0.8253611598659436,1.4246388401340562
10.0,0.575361009181128,0.8253610091811278,1.424638990818872
