time,S1_,S2_
0.0,1.125,1.5
0.02,1.0179420952904423,1.7141158094191151
0.04,0.921072097212795,1.90785580557441
0.06,0.8334204982669783,2.0831590034660437
0.08,0.754110051790122,2.241779896419756
0.1,0.6823469921771045,2.385306015645791
0.12,0.6174130906063668,2.5151738187872663
0.14,0.5586584667661731,2.6326830664676537
0.16,0.5054950846330335,2.739009830733933
0.18,0.4573908672090129,2.8352182655819744
0.2,0.41386437132862275,2.9222712573427545
0.22,0.3744799691724958,3.0010400616550084
0.24,0.33884348840995127,3.0723130231800972
0.26,0.30659826717354854,3.136803465652903
0.28,0.27742158443626197,3.195156831127476
0.3,0.2510214301681457,3.247957139663708
0.32,0.22713358274626252,3.295732834507475
0.34,0.20551896456193416,3.3389620708761316
0.36,0.18596124925161472,3.3780775014967706
0.38,0.16826469662779786,3.4134706067444043
0.4,0.152252193642518,3.445495612714964
0.42,0.1377634817862826,3.4744730364274345
0.44,0.12465355316554502,3.50069289366891
0.46,0.11279119919692984,3.52441760160614
0.48,0.10205769745634591,3.545884605087308
0.5,0.09234562345870181,3.565308753082596
0.52,0.0835577754935062,3.5828844490129876
0.54,0.0756062018325344,3.598787596334931
0.56,0.06841132045426188,3.613177359091476
0.58,0.06190112256583412,3.6261977548683313
0.6,0.05601045191567969,3.6379790961686402
0.62,0.05068035269450233,3.648639294610995
0.64,0.0458574794770768,3.658285041045846
0.66,0.04149356332673722,3.6670128733465255
0.68,0.037544928705770496,3.6749101425884585
0.7,0.033972056352870324,3.682055887294259
0.72,0.030739187756719615,3.6885216244865604
0.74,0.027813967281289764,3.6943720654374204
0.76,0.02516711834059391,3.6996657633188117
0.78,0.022772150377850815,3.704455699244298
0.8,0.020605093749697247,3.7087898125006054
0.82,0.0186442598269298,3.7127114803461403
0.84,0.01687002392395657,3.7162599521520865
0.86,0.01526462888983926,3.719470742220321
0.88,0.013812007391603471,3.7223759852167926
0.9,0.01249762110634104,3.7250047577873175
0.92,0.011308315212942422,3.727383369574115
0.94,0.010232186739275784,3.7295356265214483
0.96,0.00925846543002802,3.731483069139944
0.98,0.008377405954682423,3.7332451880906348
1.0,0.007580190373873778,3.734839619252252
