time,S1_,S2_,S3_
0.0,1.0,2.0,1.0
0.05,0.9412052885235085,1.9412052885235085,1.0587947114764915
0.1,0.8890941845041447,1.8890941845041447,1.1109058154958553
0.15,0.842725502302935,1.842725502302935,1.157274497697065
0.2,0.8013223156089752,1.801322315608975,1.198677684391025
0.25,0.7642376061947602,1.7642376061947602,1.2357623938052398
0.3,0.7309282020985545,1.7309282020985546,1.2690717979014454
0.35,0.7009347610508291,1.7009347610508292,1.2990652389491708
0.4,0.6738662234068223,1.6738662234068225,1.3261337765931775
0.45,0.6493876113430475,1.6493876113430475,1.3506123886569525
0.5,0.6272103624788441,1.627210362478844,1.372789637521156
0.55,0.6070846036147325,1.6070846036147326,1.3929153963852674
0.6,0.5887929243723401,1.5887929243723402,1.4112070756276598
0.65,0.5721453210810155,1.5721453210810155,1.4278546789189845
0.7,0.5569750615415635,1.5569750615415636,1.4430249384584364
0.75,0.5431352802355235,1.5431352802355234,1.4568647197644766
0.8,0.5304961572742499,1.53049615727425,1.46950384272575
0.85,0.5189425671182226,1.5189425671182226,1.4810574328817774
0.9,0.5083721078662288,1.5083721078662287,1.4916278921337713
0.95,0.5001491944126004,0.9431380582766065,1.4998508055873996
1.0,0.5011736939904601,0.9441625578544661,1.49882630600954
1.05,0.502132089241617,0.945120953105623,1.497867910758383
1.1,0.5030285809615186,0.9460174448255246,1.4969714190384815
1.15,0.5038671111263975,0.9468559749904035,1.4961328888736025
1.2,0.5046513778082155,0.9476402416722215,1.4953486221917847
1.25,0.5053848493632348,0.9483737132272408,1.494615150636765
1.3,0.5060707779113955,0.9490596417754016,1.4939292220886045
1.35,0.5067122121264824,0.9497010759904885,1.4932877878735173
1.4,0.5073120093589915,0.9503008732229975,1.4926879906410084
1.45,0.5078728471136756,0.9508617109776817,1.4921271528863242
1.5,0.5083972339064277,0.9513860977704337,1.4916027660935722
1.55,0.5088875195254432,0.9518763833894492,1.4911124804745566
1.6,0.5093459047212495,0.9523347685852556,1.4906540952787504
1.65,0.5097744503501476,0.9527633142141536,1.4902255496498522
1.7,0.5101750859959517,0.9531639498599578,1.4898249140040483
1.75,0.5105496180955594,0.9535384819595655,1.4894503819044405
1.8,0.510899737591646,0.953888601455652,1.4891002624083538
1.85,0.511227027135424,0.95421589099943,1.4887729728645758
1.9,0.5115329678654054,0.9545218317294114,1.4884670321345943
1.95,0.5118189457801148,0.9548078096441208,1.488181054219885
2.0,0.5120862577277134,0.9550751215917195,1.4879137422722863
2.05,0.5123361170346387,0.9553249808986447,1.487663882965361
2.1,0.5125696587931459,0.9555585226571519,1.487430341206854
2.15,0.5127879448260596,0.9557768086900656,1.48721205517394
2.2,0.5129919683461054,0.9559808322101114,1.4870080316538945
2.25,0.5131826583268998,0.9561715221909058,1.4868173416731
2.3,0.5133608836030394,0.9563497474670455,1.4866391163969603
2.35,0.5135274567175339,0.9565163205815399,1.486472543282466
2.4,0.5136831375293741,0.9566720013933802,1.4863168624706258
2.45,0.5138286365917977,0.9568175004558037,1.486171363408202
2.5,0.5139646183208596,0.9569534821848656,1.48603538167914
