time,S1_,S2_,S3_,S4_
0.0,1.0e-5,1.5e-5,1.0e-5,2.25e-5
0.004,1.1718042279531681e-5,1.671804227953168e-5,8.28195772046832e-6,2.507706341929752e-5
0.008,1.3100953305157236e-5,1.8100953305157236e-5,6.899046694842765e-6,2.7151429957735856e-5
0.012,1.4212245868610917e-5,1.9212245868610917e-5,5.787754131389083e-6,2.8818368802916375e-5
0.016,1.5104069352687242e-5,2.010406935268724e-5,4.895930647312761e-6,3.015610402903086e-5
0.02,1.58189950935381e-5,2.08189950935381e-5,4.181004906461899e-6,3.122849264030715e-5
0.024,1.6391616231036606e-5,2.1391616231036606e-5,3.6083837689633937e-6,3.208742434655491e-5
0.028,1.6849940613025946e-5,2.1849940613025945e-5,3.150059386974055e-6,3.277491091953892e-5
0.032,1.7216578826830195e-5,2.2216578826830195e-5,2.783421173169807e-6,3.332486824024529e-5
0.036,1.7509742278971817e-5,2.2509742278971816e-5,2.490257721028184e-6,3.376461341845772e-5
0.04,1.774407229091056e-5,2.274407229091056e-5,2.255927709089441e-6,3.411610843636584e-5
0.044,1.793132272111065e-5,2.293132272111065e-5,2.06867727888935e-6,3.4396984081665976e-5
0.048,1.8080918508839316e-5,2.3080918508839316e-5,1.9190814911606837e-6,3.4621377763258974e-5
0.052,1.8200410070238415e-5,2.3200410070238415e-5,1.799589929761585e-6,3.480061510535762e-5
0.056,1.8295841699033293e-5,2.3295841699033293e-5,1.704158300966706e-6,3.494376254854994e-5
0.06,1.837204912342322e-5,2.337204912342322e-5,1.6279508765767795e-6,3.505807368513483e-5
0.064,1.843289934721906e-5,2.343289934721906e-5,1.5671006527809369e-6,3.5149349020828594e-5
0.068,1.8481483551233595e-5,2.3481483551233594e-5,1.5185164487664044e-6,3.5222225326850395e-5
0.072,1.8520272006312404e-5,2.3520272006312404e-5,1.4797279936875947e-6,3.5280408009468606e-5
0.076,1.8551238317742736e-5,2.3551238317742736e-5,1.448761682257264e-6,3.532685747661411e-5
0.08,1.8575958985542592e-5,2.357595898554259e-5,1.4240410144574088e-6,3.536393847831389e-5
0.084,1.8595693112695202e-5,2.3595693112695202e-5,1.4043068873047965e-6,3.53935396690428e-5
0.088,1.8611446185548715e-5,2.3611446185548715e-5,1.3885538144512853e-6,3.541716927832307e-5
0.092,1.8624021080326537e-5,2.3624021080326537e-5,1.3759789196734623e-6,3.543603162048981e-5
0.096,1.8634058840745818e-5,2.3634058840745818e-5,1.3659411592541792e-6,3.545108826111873e-5
0.1,1.8642071266439648e-5,2.3642071266439647e-5,1.3579287335603516e-6,3.546310689965947e-5
0.104,1.8648466950577466e-5,2.3648466950577466e-5,1.3515330494225329e-6,3.54727004258662e-5
0.108,1.865357207847701e-5,2.365357207847701e-5,1.3464279215229892e-6,3.5480358117715515e-5
0.112,1.8657647040475738e-5,2.3657647040475738e-5,1.3423529595242607e-6,3.548647056071361e-5
0.116,1.866089969806903e-5,2.366089969806903e-5,1.3391003019309656e-6,3.5491349547103545e-5
0.12,1.8663495977577914e-5,2.3663495977577913e-5,1.3365040224220829e-6,3.549524396636687e-5
0.124,1.8665568327853276e-5,2.3665568327853276e-5,1.3344316721467222e-6,3.549835249177991e-5
0.128,1.866722247371551e-5,2.3667222473715508e-5,1.3327775262844902e-6,3.5500833710573264e-5
0.132,1.866854280692058e-5,2.366854280692058e-5,1.3314571930794162e-6,3.550281421038087e-5
0.136,1.866959669046141e-5,2.366959669046141e-5,1.3304033095385874e-6,3.5504395035692117e-5
0.14,1.8670437894122776e-5,2.3670437894122776e-5,1.329562105877222e-6,3.5505656841184165e-5
0.144,1.867110933724303e-5,2.367110933724303e-5,1.3288906627569697e-6,3.550666400586454e-5
0.148,1.8671645278197867e-5,2.3671645278197867e-5,1.3283547218021322e-6,3.55074679172968e-5
0.152,1.8672073062005925e-5,2.3672073062005925e-5,1.327926937994074e-6,3.550810959300889e-5
0.156,1.867241451551835e-5,2.367241451551835e-5,1.3275854844816478e-6,3.5508621773277525e-5
0.16,1.8672687060782016e-5,2.3672687060782016e-5,1.3273129392179825e-6,3.550903059117302e-5
0.164,1.8672904603990775e-5,2.3672904603990774e-5,1.327095396009222e-6,3.550935690598616e-5
0.168,1.867307824500389e-5,2.367307824500389e-5,1.3269217549961108e-6,3.550961736750583e-5
0.172,1.8673216843627993e-5,2.3673216843627993e-5,1.3267831563720061e-6,3.550982526544199e-5
0.176,1.867332747174861e-5,2.367332747174861e-5,1.3266725282513899e-6,3.550999120762291e-5
0.18,1.8673415774087646e-5,2.3673415774087646e-5,1.3265842259123512e-6,3.551012366113147e-5
0.184,1.867348625615536e-5,2.3673486256155358e-5,1.3265137438446402e-6,3.5510229384233034e-5
0.188,1.8673542514278248e-5,2.3673542514278247e-5,1.3264574857217523e-6,3.551031377141737e-5
0.192,1.867358741895073e-5,2.367358741895073e-5,1.3264125810492672e-6,3.551038112842609e-5
0.196,1.867362326142094e-5,2.367362326142094e-5,1.3263767385790588e-6,3.551043489213141e-5
0.2,1.867365187052991e-5,2.3673651870529908e-5,1.326348129470089e-6,3.5510477805794866e-5
