time,S1,S2,S3
0.0,1.0,0.00015,0.0001125
0.04,0.8187307530779819,0.1814192469220181,0.13606443519151357
0.08,0.670320046035629,0.329829953964371,0.24737246547327824
0.12,0.5488116360940496,0.4513383639059504,0.33850377292946277
0.16,0.44932896411734224,0.5508210358826579,0.4131157769119934
0.2,0.3678794411719485,0.6322705588280516,0.47420291912103874
0.24,0.30119421191335427,0.6989557880866458,0.5242168410649843
0.28,0.24659696394233868,0.7535530360576614,0.5651647770432461
0.32,0.201896517996815,0.798253482003185,0.5986901115023888
0.36,0.16529888822370775,0.8348511117762923,0.6261383338322193
0.4,0.13533528323748245,0.8648147167625175,0.6486110375718881
0.44,0.11080315836523758,0.8893468416347624,0.6670101312260718
0.48,0.09071795329185693,0.909432046708143,0.6820740350311073
0.52,0.07427357821513944,0.9258764217848604,0.6944073163386453
0.56,0.06081006262791082,0.9393399373720891,0.7045049530290668
0.6,0.049787068369916254,0.9503629316300838,0.7127721987225628
0.64,0.04076220397898645,0.9593877960210134,0.71954084701576
0.68,0.03337326996231118,0.9667767300376887,0.7250825475282665
0.72,0.027323722448731,0.972826277551269,0.7296197081634518
0.76,0.022370771856694355,0.9777792281433056,0.7333344211074793
0.8,0.018315638889500926,0.9818343611104992,0.7363757708328744
0.84,0.01499557682156261,0.9851544231784373,0.738865817383828
0.88,0.012277339903952444,0.9878726600960475,0.7409044950720356
0.92,0.010051835744728406,0.9900981642552715,0.7425736231914537
0.96,0.008229747049929128,0.9919202529500709,0.7439401897125532
1.0,0.006737946999672286,0.9934120530003276,0.7450590397502457
1.04,0.005516564420763796,0.9946334355792362,0.7459750766844272
1.08,0.004516580942927311,0.9956334190570726,0.7467250642928045
1.12,0.00369786371677944,0.9964521362832206,0.7473391022124154
1.16,0.00302755474559417,0.9971224452544059,0.7478418339408044
1.2,0.002478752176615444,0.9976712478233846,0.7482534358675385
1.24,0.002029430636547039,0.998120569363453,0.7485904270225897
1.28,0.0016615572733088538,0.998488442726691,0.7488663320450183
1.32,0.0013603680374891182,0.9987896319625109,0.7490922239718831
1.36,0.0011137751478699134,0.99903622485213,0.7492771686390974
1.4,0.0009118819656219809,0.9992381180343779,0.7494285885257834
1.44,0.0007465858084332883,0.9994034141915665,0.7495525606436749
1.48,0.0006112527610786591,0.9995387472389212,0.7496540604291909
1.52,0.00050045143348366,0.9996495485665163,0.7497371614248872
1.56,0.0004097349789902068,0.9997402650210098,0.7498051987657574
1.6,0.0003354626278833924,0.9998145373721167,0.7498609030290875
1.64,0.00027465356994479706,0.9998753464300552,0.7499065098225414
1.68,0.00022486732419268102,0.9999251326758073,0.7499438495068554
1.72,0.00018410579367199702,0.999965894206328,0.749974420654746
1.76,0.00015073307507059867,0.9999992669249292,0.749999450193697
1.8,0.00012340980408013938,1.0000265901959198,0.7500199426469398
1.84,0.00010103940183437759,1.0000489605981657,0.7500367204486242
1.88,8.272406555451562e-5,1.0000672759344453,0.7500504569508339
1.92,6.772873647616915e-5,1.0000822712635238,0.7500617034476429
1.96,5.5451599420205876e-5,1.0000945484005799,0.7500709113004349
2.0,4.5399929752693695e-5,1.0001046000702472,0.7500784500526854
