time,S1,S2,S3,S4
0.0,0.1,0.0,0.0,0.0
0.12,0.09949726794895185,0.0005018274595173228,9.024228543044596e-7,2.1686765100469995e-9
0.24,0.09800418540648999,0.00198146552014,1.4211915791942519e-5,1.3715757804472926e-7
0.36,0.09556533846808436,0.0043630552825016855,7.007449992963262e-5,1.5317494843103453e-6
0.48,0.0922525740938851,0.007525609692644625,0.00021344412455580073,8.37208891446934e-6
0.6,0.08816148467834162,0.01131071847073423,0.0004969702172340336,3.0826633690122226e-5
0.72,0.08340682878994728,0.015532458007663673,0.0009725480685134523,8.81651338755982e-5
0.84,0.07811719397840404,0.019988732204067917,0.001682748257085744,0.00021132556044230305
0.96,0.07242924729547877,0.024473182881615804,0.002653330653233597,0.00044423916967184523
1.08,0.06648193030413531,0.02878680003354677,0.003887858921111622,0.0008434107412063069
1.2,0.06041093828558697,0.03274843012530712,0.005365100516246612,0.0014755310728593169
1.32,0.054343781216876746,0.03620351440767876,0.007039483647629827,0.0024132207278146725
1.44,0.04839566221202852,0.039030572041618875,0.008844454877227154,0.0037293108691254686
1.56,0.04266633432603666,0.04114515407269336,0.010698204529330896,0.005490307071939101
1.68,0.03723801641129327,0.04250121187215062,0.012510953860732555,0.007749817855823563
1.8,0.03217437042198146,0.043090026701086116,0.014192858833582317,0.01054274404335012
1.92,0.027520472602799863,0.04293701804811434,0.015661587249890953,0.01388092209919487
2.04,0.023303654318646828,0.04209687481022588,0.016848753262901268,0.01775071760822605
2.16,0.019535048006779514,0.04064752852282287,0.01770461317858163,0.022112810291816016
2.28,0.01621165107634327,0.038683510877595806,0.01820069656177096,0.026904141484289986
2.4,0.013318714959781427,0.03630921317942416,0.01833032292831047,0.03204174893248396
2.52,0.010832275892371634,0.033632501719013795,0.018107198723593957,0.037428023665020634
2.64,0.008721665225738124,0.030759051572324357,0.01756247365676872,0.04295680954516882
2.76,0.006951866508858583,0.02778765426925633,0.01674074604762978,0.04851973317425532
2.88,0.005485620345645591,0.024806644148101097,0.015695541032014933,0.0540121944742384
3.0,0.004285212686285982,0.02189148419445243,0.014484753780782532,0.05933854933847907
3.12,0.0033139147214800557,0.01910346289754374,0.013166467401138299,0.06441615497983792
3.24,0.002537070796491857,0.016489384087613725,0.011795443372808655,0.06917810174308578
3.36,0.001922853317747264,0.014082084378716043,0.010420459587535869,0.07357460271600083
3.48,0.0014427199494816826,0.011901587397853313,0.009082555202171045,0.07757313745049398
3.6,0.001071618567997428,0.009956698296495106,0.007814144131222214,0.08115753900428527
3.72,0.0007879900513703007,0.008246852573195256,0.006638887241025308,0.08432627013440915
3.84,0.0005736190298632894,0.00676405553722789,0.005572169439561427,0.0870901559933474
3.96,0.00041337925495549396,0.005494778570137787,0.004622009629171165,0.08946983254573557
4.08,0.0002949144944335511,0.004421711297363386,0.003790234919049697,0.09149313928915338
4.2,0.00020828877631166244,0.0035253016981842676,0.0030737691711820495,0.09319264035432202
4.32,0.0001456323747311744,0.0027850461177233044,0.0024659142720235136,0.094603407235522
4.44,0.00010080273263465207,0.0021805166651774044,0.001957534559461248,0.0957611460427267
4.56,6.90731069841372e-5,0.0016921334215646915,0.0015380865109981294,0.09670070696045305
4.68,4.685629970806596e-5,0.00130170325938484,0.0011964638505716262,0.09745497659033547
4.8,3.146656223675839e-5,0.0009927560915941242,0.0009216509975767498,0.09805412634859238
4.92,2.091957797296301e-5,0.0007507138323671182,0.0007031945591647271,0.09852517203049521
5.04,1.3768253439119752e-5,0.0005629281149503342,0.0005315135503330706,0.09889179008127749
5.16,8.970715746899993e-6,0.0004186208780632501,0.00039807495383634595,0.09917433345235352
5.28,5.786256100272967e-6,0.0003087581984175082,0.00029546312020716767,0.09938999242527506
5.4,3.6947964588926425e-6,0.000225883030857659,0.00021737047250631434,0.09955305170017716
5.52,2.33563889044403e-6,0.00016392745477922393,0.0001585340481697955,0.09967520285816055
5.64,1.4616493186233625e-6,0.00011802010398870094,0.00011463846976453693,0.09976587977692815
5.76,9.055303082254417e-7,8.429999280383456e-5,8.220166187322345e-5,0.09983259281501473
5.88,5.553734378044861e-7,5.974413195734563e-5,5.845550898893164e-5,0.09988124498561593
6.0,3.3720152516797426e-7,4.201322609578419e-5,4.122997620012505e-5,0.09991641959617895
