time,S1_,S2_,S3_
0.0,1.0e-6,2.0e-6,1.0e-6
0.16,1.0871617425428747e-6,2.0e-6,9.128382574571253e-7
0.32,1.16672579323267e-6,2.0e-6,8.3327420676733e-7
0.48,1.2393544256749289e-6,2.0e-6,7.60645574325071e-7
0.64,1.305652184583514e-6,2.0e-6,6.943478154164861e-7
0.8,1.3661709178778493e-6,2.0e-6,6.338290821221506e-7
0.96,1.4214143701429598e-6,2.0e-6,5.785856298570402e-7
1.12,1.471842375688183e-6,2.0e-6,5.281576243118171e-7
1.28,1.5178746861076113e-6,2.0e-6,4.821253138923888e-7
1.44,1.5598944641964156e-6,2.0e-6,4.401055358035844e-7
1.6,1.5982514733189857e-6,2.0e-6,4.0174852668101444e-7
1.76,1.6332649887575182e-6,2.0e-6,3.66735011242482e-7
1.92,1.6652264552896316e-6,2.0e-6,3.347735447103686e-7
2.08,1.6944019131128073e-6,2.0e-6,3.0559808688719287e-7
2.24,1.7210342123001037e-6,2.0e-6,2.789657876998964e-7
2.4,1.7453450342333615e-6,2.0e-6,2.5465496576663865e-7
2.56,1.7675367368348194e-6,2.0e-6,2.3246326316518067e-7
2.72,1.7877940389404434e-6,2.0e-6,2.1220596105955677e-7
2.88,1.8062855578623884e-6,2.0e-6,1.937144421376118e-7
3.04,1.8231652129274852e-6,2.0e-6,1.7683478707251505e-7
3.2,1.8385735066577589e-6,2.0e-6,1.6142649334224125e-7
3.36,1.852638694290299e-6,2.0e-6,1.473613057097012e-7
3.52,1.8654778513459382e-6,2.0e-6,1.3452214865406198e-7
3.68,1.8771978481377322e-6,2.0e-6,1.2280215186226782e-7
3.84,1.8878962393302378e-6,2.0e-6,1.121037606697623e-7
4.0,1.8976620759734194e-6,2.0e-6,1.0233792402658076e-7
4.16,1.9065766467368889e-6,2.0e-6,9.342335326311108e-8
4.32,1.9147141545391487e-6,2.0e-6,8.528584546085128e-8
4.48,1.9221423341988247e-6,2.0e-6,7.785766580117536e-8
4.64,1.9289230162485783e-6,2.0e-6,7.107698375142159e-8
4.8,1.935112641590706e-6,2.0e-6,6.488735840929413e-8
4.96,1.9407627312972752e-6,2.0e-6,5.923726870272466e-8
5.12,1.9459203154710583e-6,2.0e-6,5.4079684528941745e-8
5.28,1.9506283247050353e-6,2.0e-6,4.9371675294964824e-8
5.44,1.9549259474265953e-6,2.0e-6,4.507405257340464e-8
5.6,1.9588489560990494e-6,2.0e-6,4.1151043900950306e-8
5.76,1.9624300049832782e-6,2.0e-6,3.756999501672153e-8
5.92,1.9656989019424404e-6,2.0e-6,3.4301098057559563e-8
6.08,1.9686828565506154e-6,2.0e-6,3.131714344938448e-8
6.24,1.971406706587595e-6,2.0e-6,2.8593293412404954e-8
6.4,1.973893124782927e-6,2.0e-6,2.6106875217072988e-8
6.56,1.9761628075296113e-6,2.0e-6,2.3837192470388543e-8
6.72,1.978234647166528e-6,2.0e-6,2.1765352833472155e-8
6.88,1.9801258892290505e-6,2.0e-6,1.9874110770949237e-8
7.04,1.9818522760023058e-6,2.0e-6,1.8147723997694194e-8
7.2,1.9834281775490603e-6,2.0e-6,1.6571822450939484e-8
7.36,1.98486671132316e-6,2.0e-6,1.5133288676840053e-8
7.52,1.9861798513634428e-6,2.0e-6,1.382014863655705e-8
7.68,1.987378527959943e-6,2.0e-6,1.262147204005722e-8
7.84,1.9884727186286387e-6,2.0e-6,1.1527281371361113e-8
8.0,1.989471531172523e-6,2.0e-6,1.0528468827476469e-8
