time,S1_,S2_,S3_
0.0,0.15,0.1,0.1
0.05,0.13743283074763138,0.1,0.10131250000000003
0.1,0.1259185531153811,0.1,0.10262500000000001
0.15,0.11536895465528411,0.1,0.1039375
0.2,0.10570321345781215,0.1,0.10524999999999973
0.25,0.09684727896420381,0.1,0.10656249999999796
0.3,0.0887333046550308,0.1,0.107875
0.35,0.08129912826889771,0.1,0.10918749999999999
0.4,0.07448779556880755,0.1,0.11049999999999993
0.45,0.06824712400783323,0.1,0.11181249999999951
0.5,0.06252930295191492,0.1,0.11312499999999903
0.55,0.05729052739573034,0.1,0.11443749999999105
0.6,0.05249066236673376,0.1,0.11575
0.65,0.04809293544612974,0.1,0.1170625
0.7,0.044063655049251846,0.1,0.11837499999999998
0.75,0.04037195230995742,0.1,0.11968749999999959
0.8,0.03698954459182972,0.1,0.12099999999999914
0.85,0.0338905188088188,0.1,0.12231249999999783
0.9,0.031051132902387188,0.1,0.12362499999998836
0.95,0.02844963395128366,0.1,0.1249375
1.0,0.02606609151786611,0.1,0.12624999999999997
1.05,0.02388224495892534,0.1,0.12756249999999986
1.1,0.021881363528732534,0.1,0.12887499999999932
1.15,0.02004811820253115,0.1,0.1301875000000001
1.2,0.018368464238158223,0.1,0.13150000000000137
1.25,0.016829533578207993,0.1,0.1328125
1.3,0.015419536265572876,0.1,0.134125
1.35,0.014127670119069787,0.1,0.13543750000000004
1.4,0.012944037975601471,0.1,0.1367499999999999
1.45,0.011859571868476939,0.1,0.13806249999999956
1.5,0.010865963555717565,0.1,0.13937499999999706
1.55,0.009955600868250522,0.1,0.1406874999999904
1.6,0.009121509393891579,0.1,0.14200000000000002
1.65,0.008357299044627876,0.1,0.1433125
1.7,0.007657115100879781,0.1,0.144625
1.75,0.007015593357920503,0.1,0.14593749999999997
1.8,0.006427819030297843,0.1,0.14724999999999963
1.85,0.005889289099145186,0.1,0.1485624999999979
1.9,0.005395877813226681,0.1,0.14987499999999826
1.95,0.0049438050814759075,0.1,0.15118750000001047
2.0,0.004529607513408209,0.1,0.1525
2.05,0.004150111885098447,0.1,0.1538125
2.1,0.0038024108287812042,0.1,0.15512499999999996
2.15,0.0034838405590671548,0.1,0.15643749999999992
2.2,0.0031919604659829755,0.1,0.1577500000000004
2.25,0.002924534416553492,0.1,0.15906249999999772
2.3,0.002679513623133735,0.1,0.16037499999999652
2.35,0.002455020948254952,0.1,0.1616875
2.4,0.0022493365230894153,0.1,0.16299999999999998
2.45,0.002060884571148167,0.1,0.16431249999999947
2.5,0.0018882213363800278,0.1,0.165625
