time,S1,S2,S3,S4
0.0,0.001,0.0,0.0,0.0
0.24,0.0008453538346846602,0.0001454831071137445,8.455835338166339e-6,7.072228634288389e-7
0.48,0.0007146231058160668,0.00025201664337673186,2.839064402026134e-5,4.9696067869399665e-6
0.72,0.0006041093828559065,0.00032748430125305685,5.365100516265746e-5,1.4755310728379073e-5
0.96,0.0005106861833661876,0.0003783402295398358,8.015586896067145e-5,3.081771813330521e-5
1.2,0.0004317105234290795,0.00040985389432731404,0.0001053158341212884,5.3119748122317924e-5
1.44,0.0003649481464545234,0.00042631438326916923,0.00012760014513373666,8.113732514257059e-5
1.68,0.0003085103150663687,0.0004312007292694962,0.0001462159382069923,0.00011407301745714271
1.92,0.0002608003778811633,0.0004273237783289404,0.00016087247491085037,0.00015100336887904583
2.16,0.00022046859952903121,0.00041694424140567863,0.00017160945826154886,0.00019097770080374115
2.4,0.0001863739760394507,0.000401870825554662,0.00017867343913917304,0.00023308175926671417
2.64,0.00015755195533037698,0.00038354171322416266,0.0001824301130863968,0.00027647621835906347
2.88,0.00013318714960063998,0.00036309213178525537,0.00018330322933182515,0.0003204174892822794
3.12,0.00011259026764561359,0.0003414103124430438,0.00018173308091673742,0.0003642663389946051
3.36,9.517861450243875e-5,0.00031918376537942917,0.00017814926908088591,0.00040748835103724616
3.6,8.04596067496138e-5,0.00029693748515186556,0.000172953755114373,0.0004496491529841476
3.84,6.801683710303806e-5,0.00027506543759561617,0.00016651122082948192,0.0004904065044718638
4.08,5.749829406821604e-5,0.00025385645883575726,0.00015914452586838874,0.0005295007212276379
4.32,4.860640337839896e-5,0.00023351551180886987,0.00015113363219196533,0.0005667444526207658
4.56,4.108960948623262e-5,0.00021418109030260578,0.0001427168057066253,0.0006020124945045362
4.8,3.473525894491911e-5,0.00019593943020578946,0.00013409323578434212,0.0006352320750649493
5.04,2.9363584347858384e-5,0.0001788360784061114,0.00012542646100337283,0.0006663738762426574
5.28,2.482261862861102e-5,0.00016288527824727538,0.00011684817329955514,0.0006954439298245584
5.52,2.098389584464445e-5,0.00014807755380258,0.00010846210869809529,0.0007224764416546802
5.76,1.773881681887257e-5,0.00013438581105349205,0.00010034783220524412,0.0007475275399223912
6.0,1.4995576820641562e-5,0.00012177022041536324,9.25642962466173e-5,0.0007706699065173777
6.24,1.2676568368747166e-5,0.00011018210017841844,8.515310353991776e-5,0.0007919882279129166
6.48,1.071618568119335e-5,9.956698296242471e-5,7.814144129255088e-5,0.000811575390063831
6.72,9.058968658690406e-6,8.986701600128149e-5,7.154467829530795e-5,0.0008295293370447201
6.96,7.65803389411092e-6,8.102281998537115e-5,6.536863290842933e-5,0.0008459505132120885
7.2,6.473748318503692e-6,7.297490945090857e-5,5.961153026085411e-5,0.0008609398119697337
7.44,5.472607965797936e-6,6.566475957981143e-5,5.426567311954201e-5,0.0008745969593348486
7.68,4.626290129572017e-6,5.9035589254439344e-5,4.931885371451658e-5,0.000887019266901472
7.92,3.910852101615731e-6,5.3032917665158275e-5,4.4755534857761014e-5,0.0008983006953754649
8.16,3.306053820935964e-6,4.7604941411374264e-5,4.055782808355568e-5,0.000908531176684134
8.4,2.794785275118498e-6,4.270277040894935e-5,3.670629518860201e-5,0.0009177961491273301
8.64,2.3625824494256495e-6,3.828055382570182e-5,3.318059754761501e-5,0.0009261762661772574
8.88,1.9972181335506093e-6,3.4295521351887994e-5,2.99600154268157e-5,0.0009337472450877456
9.12,1.6883560078496494e-6,3.070796027469963e-5,2.7023857169665676e-5,0.000940579826547785
9.36,1.4272582254912004e-6,2.748114481568604e-5,2.4351775852138074e-5,0.0009467398211066846
9.6,1.2065382139685828e-6,2.4581230922812712e-5,2.1924008807579132e-5,0.0009522882220556395
9.84,1.0199517059982487e-6,2.1977126992937457e-5,1.97215534047157e-5,0.0009572813678963485
10.08,8.622200858175163e-7,1.9640348813811373e-5,1.7726290586731028e-5,0.00096177114051364
10.32,7.28881055878938e-7,1.7544865204380952e-5,1.5921066009093278e-5,0.0009658051877306468
10.56,6.161623955604663e-7,1.5666939390103925e-5,1.4289737119579545e-5,0.000969427161094756
10.8,5.208752439495574e-7,1.3984969945461573e-5,1.2817193217252439e-5,0.0009726769615933363
11.04,4.4032388485158773e-7,1.2479334200471398e-5,1.1489354376857521e-5,0.0009755909875378195
11.28,3.7222948457012917e-7,1.1132236225916191e-5,1.0293154134099626e-5,0.000978202380155414
11.52,3.146656221128249e-7,9.927560917262121e-6,9.216509975261154e-6,0.0009805412634853639
11.76,2.6600379029651925e-7,8.850735196681142e-6,8.2482849433459e-6,0.0009826349760696763
12.0,2.248673241678337e-7,7.88859698382469e-6,7.3782430559782485e-6,0.0009845082926360292
