time,S1_,S2_,S3_,S4_
0.0,0.001,0.0015,0.00075,0.00125
0.06,0.0008983056419268428,0.0013983056419268427,0.0008516943580731572,0.00125
0.12,0.0008159008762712459,0.001315900876271246,0.0009340991237287541,0.00125
0.18,0.0007481872938487535,0.0012481872938487535,0.0010018127061512466,0.00125
0.24,0.0006919040381645099,0.0011919040381645099,0.0010580959618354902,0.00125
0.3,0.0006446740392363594,0.0011446740392363594,0.0011053259607636406,0.00125
0.36,0.0006047233633648023,0.0011047233633648022,0.0011452766366351977,0.00125
0.42,0.0005707012282507954,0.0010707012282507953,0.0011792987717492045,0.00125
0.48,0.0005415609294877892,0.0010415609294877892,0.0012084390705122106,0.00125
0.54,0.0005164789073647203,0.0010164789073647202,0.0012335210926352797,0.00125
0.6,0.0004947984178105196,0.0009947984178105196,0.0012552015821894803,0.00125
0.66,0.0004759894962280795,0.0009759894962280794,0.0012740105037719206,0.00125
0.72,0.00045961996357395997,0.0009596199635739599,0.00129038003642604,0.00125
0.78,0.0004453340726400391,0.000945334072640039,0.001304665927359961,0.00125
0.84,0.0004328365398404356,0.0009328365398404355,0.0013171634601595642,0.00125
0.9,0.0004218804375674686,0.0009218804375674686,0.0013281195624325313,0.00125
0.96,0.00041225789660958846,0.0009122578966095884,0.0013377421033904115,0.00125
1.02,0.000403792882778079,0.0009037928827780789,0.0013462071172219208,0.00125
1.08,0.0003963355243687016,0.0008963355243687015,0.001353664475631298,0.00125
1.14,0.0003897576129914982,0.0008897576129914981,0.0013602423870085016,0.00125
1.2,0.00038394900200212423,0.0008839490020021241,0.0013660509979978757,0.00125
1.26,0.0003788146986435586,0.0008788146986435585,0.0013711853013564413,0.00125
1.32,0.00037427249748808993,0.0008742724974880897,0.0013757275025119099,0.00125
1.38,0.0003702510400707415,0.0008702510400707414,0.0013797489599292583,0.00125
1.44,0.0003666882129315349,0.0008666882129315347,0.0013833117870684648,0.00125
1.5,0.000363529816525679,0.0008635298165256788,0.0013864701834743207,0.00125
1.56,0.0003607284525523768,0.0008607284525523766,0.001389271547447623,0.00125
1.62,0.00035824258870905735,0.0008582425887090571,0.0013917574112909425,0.00125
1.68,0.0003560357685049067,0.0008560357685049064,0.0013939642314950932,0.00125
1.74,0.00035407594045982864,0.0008540759404598284,0.0013959240595401712,0.00125
1.8,0.00035233488614728196,0.0008523348861472817,0.0013976651138527178,0.00125
1.86,0.00035078773051427676,0.0008507877305142766,0.001399212269485723,0.00125
1.92,0.00034941252110333134,0.0008494125211033311,0.0014005874788966684,0.00125
1.98,0.00034818986522219234,0.0008481898652221921,0.0014018101347778075,0.00125
2.04,0.000347102616108006,0.0008471026161080057,0.0014028973838919939,0.00125
2.1,0.0003461356006954157,0.0008461356006954154,0.001403864399304584,0.00125
2.16,0.0003452753828524069,0.0008452753828524066,0.0014047246171475928,0.00125
2.22,0.00034451005696133953,0.0008445100569613392,0.0014054899430386602,0.00125
2.28,0.00034382906759344785,0.0008438290675934477,0.001406170932406552,0.00125
2.34,0.0003432230516410229,0.0008432230516410228,0.0014067769483589768,0.00125
2.4,0.0003426836998829193,0.0008426836998829191,0.0014073163001170805,0.00125
2.46,0.00034220363539051355,0.0008422036353905133,0.0014077963646094863,0.00125
2.52,0.0003417763065792774,0.0008417763065792772,0.0014082236934207224,0.00125
2.58,0.0003413958929977324,0.0008413958929977322,0.0014086041070022672,0.00125
2.64,0.0003410572222604222,0.0008410572222604221,0.0014089427777395774,0.00125
2.7,0.000340755696726694,0.0008407556967266938,0.0014092443032733056,0.00125
2.76,0.000340487228701865,0.0008404872287018647,0.0014095127712981347,0.00125
2.82,0.0003402481831466689,0.0008402481831466687,0.0014097518168533307,0.00125
2.88,0.00034003532696934833,0.0008400353269693481,0.0014099646730306513,0.00125
2.94,0.00033984578411823873,0.0008398457841182384,0.0014101542158817609,0.00125
3.0,0.0003396769957866428,0.0008396769957866425,0.0014103230042133569,0.00125
