time,S1,S2
0.0,0.5,0.5
0.16,0.5640000000000001,0.5
0.32,0.6280000000000001,0.5
0.48,0.692,0.5
0.64,0.7560000000000002,0.5
0.8,0.8200000000000003,0.5
0.96,0.8840000000000003,0.5
1.12,0.9480000000000005,0.5
1.28,1.0120000000000005,0.5
1.44,1.0760000000000005,0.5
1.6,1.1400000000000001,0.5
1.76,1.2040000000000004,0.5
1.92,1.2680000000000005,0.5
2.08,1.3320000000000005,0.5
2.24,1.3960000000000006,0.5
2.4,1.4600000000000002,0.5
2.56,1.5240000000000005,0.5
2.72,1.5880000000000005,0.5
2.88,1.6520000000000004,0.5
3.04,1.7160000000000006,0.5
3.2,1.7800000000000005,0.5
3.36,1.8440000000000005,0.5
3.52,1.9080000000000006,0.5
3.68,1.9720000000000004,0.5
3.84,2.0360000000000005,0.5
4.0,2.1000000000000005,0.5
4.16,2.164000000000001,0.5
4.32,2.2280000000000015,0.5
4.48,2.2920000000000016,0.5
4.64,2.3560000000000016,0.5
4.8,2.420000000000002,0.5
4.96,2.484000000000002,0.5
5.12,2.5480000000000027,0.5
5.28,2.6120000000000028,0.5
5.44,2.6760000000000033,0.5
5.6,2.7400000000000033,0.5
5.76,2.804000000000004,0.5
5.92,2.868000000000004,0.5
6.08,2.9320000000000044,0.5
6.24,2.996000000000005,0.5
6.4,3.060000000000005,0.5
6.56,3.124000000000005,0.5
6.72,3.1880000000000055,0.5
6.88,3.2520000000000056,0.5
7.04,3.316000000000006,0.5
7.2,3.3800000000000066,0.5
7.36,3.4440000000000066,0.5
7.52,3.5080000000000067,0.5
7.68,3.5720000000000067,0.5
7.84,3.6360000000000072,0.5
8.0,3.700000000000003,0.5
