time,S1_,S2_,S3_,S4_
0.0,1.5e-6,2.0e-6,1.5e-6,1.0e-6
0.2,1.143765361607557e-6,1.643765361607557e-6,1.856234638392443e-6,1.0199999999999932e-6
0.4,9.106905873940126e-7,1.4106905873940126e-6,2.0893094126059876e-6,1.0399999999999994e-6
0.6,7.46719837083102e-7,1.246719837083102e-6,2.2532801629168983e-6,1.0599999999999329e-6
0.8,6.253905235142498e-7,1.1253905235142499e-6,2.3746094764857503e-6,1.0799999999999994e-6
1.0,5.322189509207016e-7,1.0322189509207017e-6,2.4677810490792985e-6,1.1000000000000013e-6
1.2,4.586109422591989e-7,9.58610942259199e-7,2.541389057740801e-6,1.12e-6
1.4,3.991442468789907e-7,8.991442468789907e-7,2.600855753121009e-6,1.1399999999999997e-6
1.6,3.502285954959696e-7,8.502285954959696e-7,2.6497714045040304e-6,1.1599999999999957e-6
1.8,3.0939210562532054e-7,8.093921056253205e-7,2.6906078943746793e-6,1.1800000000000018e-6
2.0,2.748771379256269e-7,7.748771379256269e-7,2.7251228620743734e-6,1.2e-6
2.2,2.453995986382097e-7,7.453995986382097e-7,2.7546004013617906e-6,1.2199999999999998e-6
2.4,2.1999944443287582e-7,7.199994444328757e-7,2.780000555567124e-6,1.239999999999996e-6
2.6,1.979444644243203e-7,6.979444644243203e-7,2.80205553557568e-6,1.25999999999997e-6
2.8,1.7866642789946578e-7,6.786664278994658e-7,2.8213335721005346e-6,1.2799999999998645e-6
3.0,1.6171757478425707e-7,6.617175747842571e-7,2.838282425215743e-6,1.2999999999999998e-6
3.2,1.4674026460512522e-7,6.467402646051251e-7,2.853259735394875e-6,1.3199999999999999e-6
3.4,1.334453670873144e-7,6.334453670873144e-7,2.866554632912686e-6,1.3399999999999992e-6
3.6,1.215965917593234e-7,6.215965917593234e-7,2.878403408240677e-6,1.3599999999999948e-6
3.8,1.1099893370517785e-7,6.109989337051778e-7,2.8890010662948226e-6,1.3799999999999798e-6
4.0,1.0149002660745739e-7,6.014900266074573e-7,2.898509973392543e-6,1.4000000000000325e-6
4.2,9.293358518703581e-8,5.929335851870357e-7,2.9070664148129644e-6,1.4199999999999843e-6
4.4,8.521437223297555e-8,5.852143722329755e-7,2.914785627767025e-6,1.44e-6
4.6,7.823428710392976e-8,5.782342871039297e-7,2.9217657128960705e-6,1.4599999999999998e-6
4.8,7.190929961803448e-8,5.719092996180345e-7,2.928090700381966e-6,1.4799999999999996e-6
5.0,6.61670204304971e-8,5.661670204304971e-7,2.9338329795695035e-6,1.4999999999999986e-6
5.2,6.094476064416072e-8,5.609447606441607e-7,2.9390552393558397e-6,1.5199999999999954e-6
5.4,5.618796827046592e-8,5.561879682704658e-7,2.9438120317295344e-6,1.5399999999999954e-6
5.6,5.184895814943218e-8,5.518489581494322e-7,2.948151041850568e-6,1.5599999999999855e-6
5.8,4.788587325382096e-8,5.478858732538209e-7,2.9521141267461796e-6,1.5799999999999751e-6
6.0,4.426183071070815e-8,5.442618307107081e-7,2.9557381692892925e-6,1.59999999999981e-6
6.2,4.094421546701941e-8,5.409442154670193e-7,2.959055784532981e-6,1.6200000000000309e-6
6.4,3.790408946747358e-8,5.379040894674735e-7,2.962095910532527e-6,1.6400000000000002e-6
6.6,3.511569749929176e-8,5.351156974992917e-7,2.964884302500709e-6,1.66e-6
6.8,3.255605197067936e-8,5.325560519706793e-7,2.9674439480293212e-6,1.6799999999999998e-6
7.0,3.020457992332909e-8,5.30204579923329e-7,2.9697954200766716e-6,1.6999999999999992e-6
7.2,2.80428239018121e-8,5.28042823901812e-7,2.9719571760981882e-6,1.7199999999999992e-6
7.4,2.6054186556529336e-8,5.260541865565293e-7,2.9739458134434714e-6,1.7399999999999984e-6
7.6,2.422371124600579e-8,5.242237112460057e-7,2.9757762887539948e-6,1.7599999999999999e-6
7.8,2.2537892667420115e-8,5.2253789266742e-7,2.9774621073325804e-6,1.7799999999999995e-6
8.0,2.0984512914961392e-8,5.209845129149613e-7,2.9790154870850393e-6,1.7999999999999912e-6
8.2,1.955249934595636e-8,5.195524993459563e-7,2.9804475006540443e-6,1.819999999999941e-6
8.4,1.8231801224755015e-8,5.182318012247549e-7,2.9817681987752457e-6,1.839999999999872e-6
8.6,1.7013282314085315e-8,5.170132823140852e-7,2.982986717685915e-6,1.8599999999998653e-6
8.8,1.5888626392942883e-8,5.158886263929429e-7,2.9841113736070575e-6,1.8799999999997916e-6
9.0,1.4850252566260072e-8,5.1485025256626e-7,2.9851497474337403e-6,1.9e-6
9.2,1.3891241999623143e-8,5.138912419996231e-7,2.9861087580003772e-6,1.92e-6
9.4,1.3005273789787012e-8,5.130052737897869e-7,2.9869947262102133e-6,1.9399999999999975e-6
9.6,1.2186566905593641e-8,5.121865669055936e-7,2.987813433094407e-6,1.9599999999999914e-6
9.8,1.1429828930750445e-8,5.114298289307504e-7,2.98857017106925e-6,1.9799999999999827e-6
10.0,1.0730210384011088e-8,5.107302103840111e-7,2.9892697896159894e-6,2.0e-6
