time,S1,S2,S3,S4
0.0,0.1,0.12,0.2,0.1
0.05,0.09811504470256302,0.11811504470256301,0.201884955297437,0.10188495529743699
0.1,0.09644169243506351,0.1164416924350635,0.20355830756493654,0.1035583075649365
0.15,0.09495494237102857,0.11495494237102856,0.20504505762897146,0.10504505762897144
0.2,0.09363300102210347,0.11363300102210347,0.20636699897789654,0.10636699897789655
0.25,0.09245682003951956,0.11245682003951955,0.20754317996048047,0.10754317996048045
0.3,0.09140971047342543,0.11140971047342542,0.2085902895265746,0.10859028952657458
0.35,0.09047701899630815,0.11047701899630814,0.20952298100369185,0.10952298100369186
0.4,0.19771849402755884,0.1077184940275588,0.2122815059724412,0.1122815059724412
0.45,0.19307840296046533,0.10307840296046532,0.2169215970395347,0.1169215970395347
0.5,0.1890959814710219,0.0990959814710219,0.22090401852897812,0.1209040185289781
0.55,0.1856711726990576,0.09567117269905762,0.2243288273009424,0.1243288273009424
0.6,0.18272083230389186,0.09272083230389186,0.22727916769610815,0.12727916769610814
0.65,0.180175461307389,0.090175461307389,0.22982453869261102,0.129824538692611
0.7,0.17797666555182187,0.08797666555182188,0.23202333444817813,0.13202333444817813
0.75,0.1760751585307529,0.08607515853075291,0.2339248414692471,0.1339248414692471
0.8,0.17442917534796726,0.08442917534796726,0.23557082465203277,0.13557082465203277
0.85,0.17300320150731519,0.08300320150731517,0.23699679849268482,0.1369967984926848
0.9,0.17176694535833564,0.08176694535833566,0.23823305464166436,0.13823305464166435
0.95,0.1706945010243621,0.08069450102436208,0.2393054989756379,0.1393054989756379
1.0,0.16976366167738965,0.07976366167738966,0.24023633832261038,0.14023633832261034
1.05,0.16895535246771268,0.07895535246771267,0.24104464753228735,0.14104464753228735
1.1,0.16825315956614806,0.07825315956614808,0.24174684043385194,0.14174684043385194
1.15,0.16764293690080792,0.07764293690080794,0.2423570630991921,0.1423570630991921
1.2,0.16711247623683098,0.07711247623683101,0.24288752376316902,0.14288752376316902
1.25,0.16665122918493494,0.07665122918493494,0.2433487708150651,0.14334877081506509
1.3,0.16625007205892134,0.07625007205892133,0.2437499279410787,0.1437499279410787
1.35,0.16590110630124197,0.07590110630124196,0.24409889369875806,0.14409889369875806
1.4,0.16559748856327572,0.07559748856327571,0.2444025114367243,0.1444025114367243
1.45,0.16533328564213662,0.07533328564213664,0.24466671435786339,0.14466671435786338
1.5,0.16510335034540516,0.07510335034540516,0.24489664965459487,0.14489664965459487
1.55,0.1649032150138562,0.07490321501385623,0.24509678498614382,0.1450967849861438
1.6,0.16472900003803745,0.07472900003803745,0.24527099996196258,0.14527099996196258
1.65,0.16457733511306055,0.07457733511306056,0.24542266488693948,0.14542266488693947
1.7,0.16444529135840735,0.07444529135840736,0.24555470864159265,0.14555470864159264
1.75,0.1643303227314039,0.07433032273140393,0.24566967726859612,0.14566967726859611
1.8,0.16423021540435537,0.07423021540435538,0.24576978459564464,0.14576978459564463
1.85,0.1641430439692266,0.07414304396922662,0.24585695603077343,0.14585695603077342
1.9,0.16406713352806812,0.07406713352806815,0.24593286647193188,0.14593286647193188
1.95,0.1640010268449248,0.07400102684492482,0.2459989731550752,0.1459989731550752
2.0,0.1639434558654674,0.07394345586546745,0.2460565441345326,0.1460565441345326
2.05,0.1638933170090961,0.07389331700909613,0.24610668299090394,0.14610668299090393
2.1,0.16384964972843788,0.0738496497284379,0.24615035027156215,0.14615035027156215
2.15,0.1638116178852731,0.07381161788527313,0.24618838211472693,0.14618838211472693
2.2,0.16377849357067698,0.073778493570677,0.24622150642932306,0.14622150642932305
2.25,0.16374964305189568,0.0737496430518957,0.24625035694810432,0.14625035694810432
2.3,0.16372451454754372,0.07372451454754374,0.2462754854524563,0.1462754854524563
2.35,0.1637026276032882,0.0737026276032882,0.24629737239671184,0.14629737239671184
2.4,0.16368356385075356,0.07368356385075357,0.24631643614924645,0.14631643614924644
2.45,0.16366695896837455,0.07366695896837457,0.24633304103162548,0.14633304103162548
2.5,0.16365249568704987,0.0736524956870499,0.24634750431295016,0.14634750431295016
