time,S1_,S2_,S3_,S4_
0.0,0.01,0.012,0.02,0.01
0.05,0.00980916067553595,0.01180916067553595,0.02019083932446405,0.01
0.1,0.009635371690610132,0.011635371690610132,0.02036462830938987,0.01
0.15,0.009476902942101687,0.011476902942101687,0.02052309705789831,0.01
0.2,0.009332231769504665,0.011332231769504665,0.020667768230495334,0.01
0.25,0.009200013238154201,0.011200013238154201,0.0207999867618458,0.01
0.3,0.009079055413948997,0.011079055413948997,0.020920944586051003,0.01
0.35,0.00896829867422627,0.01096829867422627,0.02103170132577373,0.01
0.4,0.00886679830299058,0.01086679830299058,0.02113320169700942,0.01
0.45,0.00877370977468974,0.01077370977468974,0.021226290225310262,0.01
0.5,0.008688276251349622,0.010688276251349622,0.02131172374865038,0.01
0.55,0.008609817911553175,0.010609817911553176,0.021390182088446827,0.01
0.6,0.008537722803334851,0.010537722803334851,0.021462277196665148,0.01
0.65,0.008471438970962607,0.010471438970962607,0.021528561029037392,0.01
0.7,0.008410467651500162,0.010410467651500162,0.021589532348499838,0.01
0.75,0.008354357373795885,0.010354357373795885,0.021645642626204113,0.01
0.8,0.008302698821911734,0.010302698821911734,0.021697301178088265,0.01
0.85,0.008255120348686258,0.010255120348686256,0.02174487965131374,0.01
0.9,0.008211284044502661,0.010211284044502661,0.021788715955497338,0.01
0.95,0.008170882281841943,0.010170882281841943,0.021829117718158056,0.01
1.0,0.00813363466909762,0.01013363466909762,0.02186636533090238,0.01
1.05,0.008099285357640146,0.010099285357640146,0.021900714642359854,0.01
1.1,0.008067600654821098,0.010067600654821098,0.0219323993451789,0.01
1.15,0.008038366902721385,0.010038366902721385,0.021961633097278613,0.01
1.2,0.00801138858852576,0.01001138858852576,0.02198861141147424,0.01
1.25,0.0196328419493337,0.00963284194933393,0.0053671580506663005,0.01
1.3,0.01902797060939498,0.009027970609395211,0.00597202939060502,0.01
1.35,0.018490312924787953,0.008490312924788183,0.0065096870752120485,0.01
1.4,0.01801046339199704,0.008010463391997272,0.00698953660800296,0.01
1.45,0.017580658394291,0.007580658394291234,0.007419341605708998,0.01
1.5,0.017194432572490623,0.007194432572490852,0.007805567427509378,0.01
1.55,0.016846358136344285,0.006846358136344518,0.008153641863655714,0.01
1.6,0.01653184473122913,0.006531844731229361,0.00846815526877087,0.01
1.65,0.016246983882174607,0.006246983882174838,0.008753016117825394,0.01
1.7,0.01598842703738007,0.005988427037380303,0.009011572962619929,0.01
1.75,0.015753288911281152,0.005753288911281385,0.009246711088718846,0.01
1.8,0.0155390702426427,0.00553907024264293,0.0094609297573573,0.01
1.85,0.015343595561355236,0.005343595561355469,0.009656404438644763,0.01
1.9,0.015164962662850648,0.0051649626628508805,0.009835037337149351,0.01
1.95,0.015001501295277633,0.005001501295277865,0.009998498704722367,0.01
2.0,0.014851739155166596,0.004851739155166827,0.010148260844833404,0.01
2.05,0.01471437372216796,0.004714373722168193,0.01028562627783204,0.01
2.1,0.014588248792507662,0.004588248792507894,0.010411751207492338,0.01
2.15,0.014472334820450931,0.004472334820451162,0.01052766517954907,0.01
2.2,0.014365712361587925,0.004365712361588158,0.010634287638412076,0.01
2.25,0.014267558059788746,0.004267558059788978,0.010732441940211255,0.01
2.3,0.014177132731784772,0.0041771327317850025,0.01082286726821523,0.01
2.35,0.014093771189216288,0.004093771189216519,0.010906228810783713,0.01
2.4,0.014016873508115587,0.004016873508115819,0.010983126491884414,0.01
2.45,0.013945897509645692,0.003945897509645923,0.011054102490354309,0.01
2.5,0.013880352259102446,0.0038803522591026782,0.011119647740897555,0.01
