time,S1_,S2_,S3_,S4_
0.0,0.0001,0.00012,0.0002,0.0001
0.1,9.644169243506525e-5,0.00011644169243506525,0.00020355830756493476,0.00010355830756493476
0.2,9.363300102210382e-5,0.00011363300102210382,0.0002063669989778962,0.00010636699897789619
0.3,9.140971047341811e-5,0.00011140971047341811,0.00020859028952658192,0.0001085902895265819
0.4,0.00019771849402722887,0.00010771849402722886,0.00021228150597277115,0.00011228150597277115
0.5,0.00018909598146393504,9.909598146393504e-5,0.00022090401853606497,0.00012090401853606497
0.6,0.00018219621344715692,9.21962134471569e-5,0.0002278037865528431,0.00010280378655284537
0.7,0.00017633236469904084,8.633236469904085e-5,0.00023366763530095918,0.00010866763530096142
0.8,0.00017191305346388872,8.191305346388873e-5,0.0002380869465361113,0.00011308694653611355
0.9,0.00016856746568143027,7.856746568143027e-5,0.00024143253431856975,0.000116432534318572
1.0,0.00016602612623909974,7.602612623909973e-5,0.00024397387376090028,0.00011897387376090254
1.1,0.00016409072542458256,7.409072542458255e-5,0.00024590927457541746,0.00012090927457541972
1.2,0.00016261389602511753,7.261389602511755e-5,0.00024738610397488246,0.00012238610397488474
1.3,0.00016148529852832622,7.148529852832624e-5,0.0002485147014716738,0.00012351470147167604
1.4,0.00016062183504376643,7.062183504376642e-5,0.0002493781649562336,0.00012437816495623584
1.5,0.00015996064180067433,6.996064180067432e-5,0.0002500393581993257,0.00012503935819932794
1.6,0.0001594539971807007,6.94539971807007e-5,0.0002505460028192993,0.00012554600281930158
1.7,0.00015906557759838848,6.90655775983885e-5,0.00025093442240161154,0.00012593442240161379
1.8,0.0001587676782933736,6.876767829337359e-5,0.00025123232170662645,0.00012623232170662867
1.9,0.00015853913484948894,6.853913484948896e-5,0.0002514608651505111,0.00012646086515051333
2.0,0.00015836375953305108,6.836375953305109e-5,0.00025163624046694894,0.00012663624046695119
2.1,0.00015822915948241725,6.822915948241724e-5,0.0002517708405175828,0.000126770840517585
2.2,0.00015812584025964082,6.812584025964081e-5,0.0002518741597403592,0.00012687415974036145
2.3,0.00015804652396240513,6.804652396240513e-5,0.0002519534760375949,0.00012695347603759713
2.4,0.00015798562939258484,6.798562939258484e-5,0.0002520143706074152,0.00012701437060741742
2.5,0.00015793887510121913,6.793887510121911e-5,0.0002520611248987809,0.00012706112489878314
2.6,0.00015790297588851244,6.790297588851242e-5,0.0002520970241114876,0.00012709702411148983
2.7,0.0001578754104977914,6.78754104977914e-5,0.0002521245895022086,0.00012712458950221088
2.8,0.0001578542436859051,6.785424368590513e-5,0.0002521457563140949,0.00012714575631409716
2.9,0.00015783798984119206,6.783798984119205e-5,0.000252162010158808,0.0001271620101588102
3.0,0.00015782550842473932,6.782550842473933e-5,0.00025217449157526067,0.00012717449157526294
3.1,0.00015781592375490634,6.781592375490635e-5,0.0002521840762450937,0.00012718407624509592
3.2,0.00015780856347109135,6.780856347109136e-5,0.0002521914365289087,0.00012719143652891091
3.3,0.00015780291130057536,6.780291130057535e-5,0.00025219708869942466,0.0001271970886994269
3.4,0.00015779857081300587,6.779857081300586e-5,0.0002522014291869942,0.0001272014291869964
3.5,0.00015779523759602246,6.779523759602246e-5,0.0002522047624039776,0.0001272047624039798
3.6,0.00015779267788961418,6.779267788961417e-5,0.00025220732211038584,0.0001272073221103881
3.7,0.00015779071218753512,6.779071218753513e-5,0.00025220928781246487,0.00012720928781246715
3.8,0.00015778920264173545,6.778920264173546e-5,0.00025221079735826454,0.0001272107973582668
3.9,0.00015778804339568585,6.778804339568583e-5,0.00025221195660431417,0.00012721195660431642
4.0,0.00015778715315945327,6.778715315945327e-5,0.0002522128468405468,0.000127212846840549
4.1,0.00015778646950681316,6.778646950681317e-5,0.0002522135304931868,0.0001272135304931891
4.2,0.00015778594449904857,6.778594449904857e-5,0.0002522140555009514,0.0001272140555009537
4.3,0.00015778554132142477,6.778554132142475e-5,0.0002522144586785752,0.0001272144586785775
4.4,0.00015778523170294141,6.778523170294141e-5,0.0002522147682970586,0.00012721476829706085
4.5,0.0001577849939324829,6.778499393248288e-5,0.0002522150060675171,0.00012721500606751937
4.6,0.000157784811337416,6.778481133741602e-5,0.00025221518866258395,0.00012721518866258625
4.7,0.00015778467111416373,6.778467111416373e-5,0.00025221532888583623,0.00012721532888583853
4.8,0.00015778456343002123,6.778456343002124e-5,0.00025221543656997876,0.00012721543656998103
4.9,0.0001577844807343076,6.77844807343076e-5,0.00025221551926569237,0.00012721551926569467
5.0,0.0001577844172283776,6.77844172283776e-5,0.0002522155827716224,0.00012721558277162465
