time,S1,S2
0.0,0.15,0.0
0.1,0.13572561270539393,0.014274387294606058
0.2,0.122809612961716,0.027190387038283987
0.3,0.11112273310225704,0.03887726689774294
0.4,0.10054800690534538,0.0494519930946546
0.5,0.09097959895695198,0.059020401043047996
0.6,0.0823217454141052,0.06767825458589478
0.7,0.07448779556872656,0.07551220443127342
0.8,0.06739934461761446,0.08260065538238552
0.9,0.060985448961106,0.08901455103889398
1.0,0.05518191617573551,0.09481808382426447
1.1,0.04993066255492171,0.10006933744507826
1.2,0.045179131787073994,0.104820868212926
1.3,0.04087976895536205,0.10912023104463793
1.4,0.03698954459146225,0.11301045540853773
1.5,0.03346952402238219,0.11653047597761779
1.6,0.03028447769938793,0.11971552230061205
1.7,0.02740252860822718,0.12259747139177281
1.8,0.02479483323349921,0.1252051667665008
1.9,0.02243529288369099,0.127564707116309
2.0,0.020300292485672104,0.12969970751432788
2.1,0.01836846423807424,0.13163153576192574
2.2,0.01662047375473418,0.13337952624526578
2.3,0.015038826558910728,0.13496117344108924
2.4,0.013607692993774553,0.13639230700622543
2.5,0.01231274979399969,0.13768725020600028
2.6,0.011141036732333576,0.1388589632676664
2.7,0.010080826911072602,0.13991917308892737
2.8,0.009121509394024755,0.1408784906059752
2.9,0.008253483008825703,0.14174651699117427
3.0,0.0074680602554450595,0.14253193974455491
3.1,0.0067573803593245765,0.1432426196406754
3.2,0.006114330596922859,0.14388566940307712
3.3,0.005532475110269094,0.1444675248897309
3.4,0.005005990494186675,0.14499400950581331
3.5,0.004529607513679344,0.14547039248632063
3.6,0.004098558367374543,0.14590144163262544
3.7,0.003708528970774361,0.14629147102922563
3.8,0.003355615778658874,0.1466443842213411
3.9,0.0030362867169231255,0.14696371328307686
4.0,0.002747345833343662,0.1472526541666563
4.1,0.0024859013103821887,0.1475140986896178
4.2,0.002249336523271332,0.14775066347672863
4.3,0.0020352838519678658,0.1479647161480321
4.4,0.0018416009855945787,0.1481583990144054
4.5,0.0016663494808421809,0.14833365051915778
4.6,0.0015077753617091828,0.1484922246382908
4.7,0.0013642915652678077,0.14863570843473217
4.8,0.0012344620573653154,0.14876553794263464
4.9,0.0011169874606500542,0.1488830125393499
5.0,0.0010106920498730925,0.14898930795012688
