time,S1_,S2_,S3_
0.0,1.0,2.0,1.0
0.05,0.9412052885234993,1.9412052885234994,1.0587947114765006
0.1,0.889094184504127,1.8890941845041271,1.1109058154958729
0.15,0.8427255023028252,1.8427255023028253,1.1572744976971747
0.2,0.8013223156090297,1.80132231560903,1.19867768439097
0.25,0.7642376061948919,1.7642376061948921,1.2357623938051079
0.3,0.9769357566971996,1.4769357566971997,1.2730642433027985
0.35,0.9406532196564842,1.440653219656484,1.3093467803435141
0.4,0.9078838680512133,1.4078838680512131,1.342116131948785
0.45,0.878214543737037,1.378214543737037,1.3717854562629612
0.5,0.8512920198521639,1.3512920198521639,1.3987079801478344
0.55,0.8268125247360076,1.3268125247360079,1.4231874752639904
0.6,0.8045133949770926,1.3045133949770928,1.4454866050229054
0.65,0.784166368959996,1.2841663689599963,1.465833631040002
0.7,0.7655721563576552,1.2655721563576554,1.4844278436423428
0.75,0.9967071050710281,1.496707105071028,1.5032928949289686
0.8,0.9614423002706564,1.4614423002706562,1.5385576997293404
0.85,0.9296417374050646,1.4296417374050645,1.5703582625949322
0.9,0.900896482907174,1.400896482907174,1.5991035170928227
0.95,0.8748567995583425,1.3748567995583425,1.6251432004416542
1.0,0.8512218305011842,1.351221830501184,1.6487781694988126
1.05,0.8297313745899639,1.3297313745899637,1.670268625410033
1.1,0.810159274157761,1.310159274157761,1.6898407258422357
1.15,0.7923080576371597,1.2923080576371597,1.707691942362837
1.2,0.7760045672997196,1.2760045672997196,1.723995432700277
1.25,0.7610963666649121,1.261096366664912,1.7389036333350847
1.3,0.9934787430500486,1.4934787430500487,1.756521256949945
1.35,0.9615023010376759,1.461502301037676,1.7884976989623178
1.4,0.9326670817308083,1.4326670817308085,1.8173329182691853
1.45,0.9066080915808117,1.406608091580812,1.8433919084191819
1.5,0.8830118735511314,1.3830118735511314,1.8669881264488624
1.55,0.8616077590653488,1.361607759065349,1.8883922409346448
1.6,0.8421608501120159,1.3421608501120161,1.9078391498879776
1.65,0.824466344455582,1.3244663444555822,1.9255336555444116
1.7,0.8083449127882861,1.3083449127882862,1.9416550872117075
1.75,0.7936389066280362,1.2936389066280363,1.9563610933719575
1.8,0.780209227377283,1.2802092273772832,1.9697907726227106
1.85,0.767932725408691,1.2679327254086912,1.9820672745913026
1.9,0.7567000269599405,1.2567000269599407,1.9932999730400531
1.95,0.9891402650075674,1.4891402650075674,2.010859734992426
2.0,0.9605619919135652,1.4605619919135653,2.039438008086428
2.05,0.9347891950319421,1.4347891950319422,2.065210804968051
2.1,0.9115014020410604,1.4115014020410606,2.0884985979589326
2.15,0.890422152540123,1.3904221525401232,2.1095778474598705
2.2,0.8713117492542632,1.3713117492542635,2.12868825074573
2.25,0.8539614025287489,1.3539614025287487,2.1460385974712444
2.3,0.8381884646853177,1.3381884646853177,2.161811535314676
2.35,0.8238325240602219,1.3238325240602218,2.176167475939771
2.4,0.8107521824866516,1.3107521824866515,2.1892478175133414
2.45,0.7988223801150287,1.2988223801150285,2.201177619884964
2.5,0.7879321616034901,1.28793216160349,2.2120678383965027
