time,S1_,S2_
0.0,0.0015,0.001
0.015,0.001477667909404594,0.001
0.03,0.0014556683003227623,0.001
0.045,0.0014339962227496509,0.001
0.06,0.0014126468003763735,0.001
0.075,0.0013916152294928587,0.001
0.09,0.0013708967779067916,0.001
0.105,0.0013504867838793984,0.001
0.12,0.0013303806550757362,0.001
0.135,0.0013105738675320514,0.001
0.15,0.0012910619646375853,0.001
0.165,0.0012718405561318704,0.001
0.18,0.001252905317116903,0.001
0.195,0.0012342519870840224,0.001
0.21,0.001215876368955279,0.001
0.225,0.0011977743281390686,0.001
0.24,0.001179941791599838,0.001
0.255,0.001162374746941615,0.001
0.27,0.0011450692415053095,0.001
0.285,0.0011280213814791168,0.001
0.3,0.0011112273310225958,0.001
0.315,0.001094683311403543,0.001
0.33,0.0010783856001479778,0.001
0.345,0.001062330530201828,0.001
0.36,0.0010465144891064772,0.001
0.375,0.0010309339181866555,0.001
0.39,0.0010155853117472626,0.001
0.405,0.0010004652162877267,0.001
0.42,0.000985570229722599,0.001
0.435,0.0009708970006170633,0.001
0.45,0.0009564422274326678,0.001
0.465,0.0009422026577844655,0.001
0.48,0.0009281750877092135,0.001
0.495,0.0009143563609444665,0.001
0.51,0.0009007433682184061,0.001
0.525,0.0008873330465502361,0.001
0.54,0.0008741223785610099,0.001
0.555,0.0008611083917946946,0.001
0.57,0.0008482881580493572,0.001
0.585,0.0008356587927183248,0.001
0.6,0.0008232174541411158,0.001
0.615,0.000810961342964055,0.001
0.63,0.0007988877015104371,0.001
0.645,0.000786993813159964,0.001
0.66,0.0007752770017376846,0.001
0.675,0.0007637346309115147,0.001
0.69,0.0007523641035992478,0.001
0.705,0.0007411628613843268,0.001
0.72,0.0007301283839403936,0.001
0.735,0.0007192581884625255,0.001
0.75,0.0007085498291116309,0.001
