time,S1_,S2_,S3_
0.0,0.0003,0.0,0.0
0.1,0.00027145122541078837,2.5831999487257217e-5,2.7167751019543666e-6
0.2,0.0002456192259234082,4.452321211249798e-5,9.857561964093783e-6
0.3,0.00022224546620371987,5.760197530085748e-5,2.0152558495422648e-5
0.4,0.0002010960138218127,6.629731894643607e-5,3.260666723175123e-5
0.5,0.0001819591979385991,7.159535585411565e-5,4.644544620728523e-5
0.6,0.00016464349084523784,7.428522294578318e-5,6.107128620897893e-5
0.7,0.00014897559115093276,7.499650047500455e-5,7.602790837406264e-5
0.8,0.0001347986892493179,7.422973297157034e-5,9.097157777911175e-5
0.9,0.00012197089792064285,7.238123699608932e-5,0.00010564786508326781
1.0,0.00011036383234837164,6.976325248175072e-5,0.00011987291516987763
1.1,9.986132511068306e-5,6.662038062051384e-5,0.0001335182942688031
1.2,9.035826358115598e-5,6.314287875511956e-5,0.00014649885766372444
1.3,8.175953791518244e-5,5.9477466221349206e-5,0.00015876299586346836
1.4,7.397908918613873e-5,5.5736072387354726e-5,0.00017028483842650654
1.5,6.693904804864768e-5,5.200292925173638e-5,0.00018105802269961592
1.6,6.056895539648205e-5,4.8340297086389406e-5,0.00019109074751712853
1.7,5.4805057212375436e-5,4.479307867943388e-5,0.0002004018641081907
1.8,4.9589666475018846e-5,4.139255386128456e-5,0.0002090177796636966
1.9,4.487058580894562e-5,3.815936155625551e-5,0.00021697005263479887
2.0,4.0600585021173314e-5,3.510589882221415e-5,0.00022429351615661254
2.1,3.6736928504240645e-5,3.2238255222085686e-5,0.00023102481627367366
2.2,3.324094752720253e-5,2.9557742490880433e-5,0.00023720130998191701
2.3,3.007765313954185e-5,2.706209921240309e-5,0.00024286024764805505
2.4,2.7215385987243405e-5,2.4746455316524653e-5,0.00024803815869623195
2.5,2.4625499567628935e-5,2.2604107033833794e-5,0.00025277039339853725
2.6,2.2282073445715348e-5,2.062709731219748e-5,0.0002570908292420872
2.7,2.0161653818921145e-5,1.8806675495152167e-5,0.00026103167068592667
2.8,1.8243018810189956e-5,1.7133658261298043e-5,0.000264623322928512
2.9,1.6506966043230366e-5,1.5598697841973557e-5,0.00026789433611479606
3.0,1.4936120520493903e-5,1.4192490887787771e-5,0.0002708713885917183
3.1,1.3514760720975233e-5,1.2905926681306237e-5,0.0002735793125977185
3.2,1.222866120065395e-5,1.1730189671560961e-5,0.0002760411491277851
3.3,1.1064950215052324e-5,1.0656834474792828e-5,0.00027827821531015487
3.4,1.0011980963616043e-5,9.677841921119673e-6,0.00028031017711526427
3.5,9.059215002583898e-6,8.785645064664041e-6,0.00028215513993275204
3.6,8.197116720936562e-6,7.97313810719008e-6,0.00028382974517187335
3.7,7.417057967243237e-6,7.233683243064835e-6,0.0002853492587896919
3.8,6.7112316181189585e-6,6.561098932423897e-6,0.0002867276694494571
3.9,6.072573491511698e-6,5.949652757834744e-6,0.0002879777737506535
4.0,5.494691693411709e-6,5.394047510488509e-6,0.00028911126079609977
4.1,4.971802626965075e-6,4.88939809038685e-6,0.00029013879928264805
4.2,4.498673056146892e-6,4.431204382899289e-6,0.0002910701225609538
4.3,4.070567710443222e-6,4.015327162219301e-6,0.00029191410512733744
4.4,3.683201942701995e-6,3.6379703388350224e-6,0.00029267882771846294
4.5,3.3326989094277915e-6,3.2956635131386963e-6,0.0002933716375774335
4.6,3.0155506760260596e-6,2.985228630810818e-6,0.0002939992206931631
4.7,2.7285830876548392e-6,2.7037574966594785e-6,0.00029456765941568566
4.8,2.4689240759310785e-6,2.4485986011615335e-6,0.0002950824773229074
4.9,2.233974886194476e-6,2.2173337949268378e-6,0.0002955486913188787
5.0,2.0213840679795857e-6,2.007759494856666e-6,0.00029597085643716376
