time,A1_,A2_,A3_,A4_
0.0,2.0,3.0,4.0,1.0
0.06,1.6841661979467133,2.7424016643624687,4.3158338020532865,0.9417645335842445
0.12,1.4372855345207294,2.5503650978035712,4.562714465479271,0.8869204367171577
0.18,1.2390228076692267,2.4037525962579545,4.760977192330773,0.835270211411272
0.24,1.0764357776050462,2.2898079165384937,4.923564222394954,0.7866278610665522
0.3,0.940883197761013,2.200064977079295,5.059116802238987,0.740818220681718
0.36,0.8263650467096236,2.1286887206385536,5.173634953290376,0.6976763260710698
0.42,0.7285765830346754,2.0715297632196186,5.271423416965325,0.6570468198150567
0.48,0.6443420982636727,2.025558706457524,5.355657901736327,0.6187833918061489
0.54,0.5712617645558609,1.9885135121818711,5.428738235444139,0.5827482523739896
0.6,0.507483579587298,1.9586719434932711,5.492516420412701,0.5488116360940268
0.66,0.45155161841179725,1.9347002839200464,5.548448381588202,0.5168513344917507
0.72,0.4023023945740548,1.915550138614083,5.597697605425945,0.4867522559599717
0.78,0.35879243810851635,1.9003864268032904,5.641207561891483,0.4584060113052259
0.84,0.32024664811311343,1.8885361246840144,5.679753351886887,0.4317105234290989
0.9,0.2860207835609335,1.8794511238203342,5.713979216439066,0.4065696597405992
0.96,0.25557376981121904,1.8726808838361062,5.744426230188781,0.3828928859751126
1.02,0.22844694280214867,1.8678520026290601,5.771553057197851,0.36059494017308824
1.08,0.20424827645855476,1.8646527508135091,5.795751723541445,0.33959552564504547
1.14,0.18264024213650393,1.8628212203201997,5.817359757863496,0.31981902181630417
1.2,0.16333035083416228,1.8621361389219602,5.836669649165838,0.30119421191220197
1.26,0.1460637013790847,1.8624096748793078,5.853936298620916,0.28365402649977683
1.32,0.13061704558485482,1.863481743618908,5.869382954415145,0.26713530196594676
1.38,0.11679401272370991,1.8652154596639525,5.88320598727629,0.2515785530597573
1.44,0.10442122879941344,1.8674934701172907,5.8955787712005865,0.23692775868212257
1.5,0.09334513297703931,1.8702149728286066,5.906654867022961,0.22313016014843268
1.56,0.08342934209300534,1.873293270892216,5.916570657906995,0.21013607120078923
1.62,0.0745524498141869,1.8766537507305696,5.9254475501858135,0.19789869908361715
1.68,0.06660617344997379,1.8802321974105625,5.933393826550026,0.18637397603941125
1.74,0.05949378116147503,1.8839733805444763,5.940506218838525,0.17552040061699864
1.8,0.05312874721818665,1.8878298589965938,5.946871252781814,0.16529888822159267
1.86,0.047433594249784834,1.891760963881771,5.952566405750216,0.15567263036801388
1.92,0.04233889009243149,1.8957319279620755,5.957661109907569,0.14660696213035598
1.98,0.0377823734819587,1.8997131361710617,5.962217626518042,0.13806923731089704
2.04,0.03370818798781636,1.9036794771093857,5.966291812012184,0.1300287108784307
2.1,0.030066207591408923,1.9076097793384164,5.969933792408591,0.12245642825299269
2.16,0.02681144044203622,1.91148631940396,5.973188559557964,0.1153251210380763
2.22,0.023903499779733158,1.9152943909546853,5.976096500220267,0.10860910882504789
2.28,0.021306132965694773,1.9190219262501436,5.9786938670343055,0.10228420671555119
2.34,0.018986801097832143,1.922659162867325,5.981013198902168,0.09632763823050718
2.4,0.016916302920905218,1.9261983496314463,5.9830836970790955,0.09071795328945904
2.46,0.015068437721546868,1.9296334867541536,5.984931562278454,0.08543495096739329
2.52,0.013419702730268797,1.9329600959806563,5.9865802972697315,0.08045960674961261
2.58,0.011949021143467239,1.9361750171205236,5.988050978856533,0.07577400402294357
2.64,0.01063749743814761,1.9392762278816427,5.989362502561853,0.071361269556505
2.7,0.009468197114904986,1.9422626843750734,5.990531802885096,0.06720551273983151
2.76,0.008425948322352599,1.9451341799626358,5.991574051677648,0.06329176835971696
2.82,0.0074971631205934175,1.9478912204115826,5.992502836879407,0.059605942709011
2.88,0.0066696764550100845,1.9505349136208072,5.99333032354499,0.05613476283420306
2.94,0.005932601057512303,1.9530668723190923,5.994067398942488,0.052865728738420166
3.0,0.005276196724644748,1.9554891283567202,5.994723803275356,0.04978706836792464
