time,S1,S2,S3,S4
0.0,0.0001,0.0001,0.0002,0.0001
0.05,9.881763185984038e-5,9.881763185984038e-5,0.00020118236814015963,0.00010118236814015963
0.1,9.776045704367008e-5,9.776045704367008e-5,0.00020223954295632993,0.00010223954295632993
0.15,9.681471878300859e-5,9.681471878300859e-5,0.0002031852812169914,0.00010318528121699142
0.2,9.596826955540057e-5,9.596826955540057e-5,0.00020403173044459944,0.00010403173044459944
0.25,9.521036405266368e-5,9.521036405266368e-5,0.00020478963594733633,0.00010478963594733633
0.3,9.453148231086028e-5,9.453148231086028e-5,0.00020546851768913973,0.00010546851768913973
0.35,9.392317796416379e-5,9.392317796416379e-5,0.0002060768220358362,0.00010607682203583622
0.4,9.33779475494456e-5,9.33779475494456e-5,0.0002066220524505544,0.00010662205245055441
0.45,9.288911753416056e-5,9.288911753416056e-5,0.00020711088246583943,0.00010711088246583945
0.5,9.24507463297978e-5,9.24507463297978e-5,0.00020754925367020218,0.0001075492536702022
0.55,9.205753904497674e-5,9.205753904497674e-5,0.00020794246095502328,0.00010794246095502327
0.6,9.170477310524481e-5,9.170477310524481e-5,0.00020829522689475518,0.0001082952268947552
0.65,9.138823318218729e-5,9.138823318218729e-5,0.0002086117668178127,0.00010861176681781272
0.7,9.110415413000749e-5,9.110415413000749e-5,0.00020889584586999252,0.00010889584586999252
0.75,9.084917083062311e-5,9.084917083062311e-5,0.0002091508291693769,0.0001091508291693769
0.8,9.06202740204851e-5,9.06202740204851e-5,0.0002093797259795149,0.0001093797259795149
0.85,9.041477131315536e-5,9.041477131315536e-5,0.00020958522868684464,0.00010958522868684465
0.9,9.023025274949745e-5,9.023025274949745e-5,0.00020976974725050255,0.00010976974725050256
0.95,9.006456029621566e-5,9.006456029621566e-5,0.00020993543970378433,0.00010993543970378435
1.0,8.991576080630887e-5,8.991576080630887e-5,0.00021008423919369112,0.00011008423919369114
1.05,8.978212201828116e-5,8.978212201828116e-5,0.00021021787798171886,0.00011021787798171885
1.1,8.966209122118119e-5,8.966209122118119e-5,0.0002103379087788188,0.00011033790877881882
1.15,8.95542762758394e-5,8.95542762758394e-5,0.00021044572372416062,0.00011044572372416061
1.2,8.94574287115932e-5,8.94574287115932e-5,0.0002105425712884068,0.00011054257128840681
1.25,8.937042866057178e-5,8.937042866057178e-5,0.0002106295713394282,0.00011062957133942823
1.3,8.929227141604891e-5,8.929227141604891e-5,0.0002107077285839511,0.0001107077285839511
1.35,8.922205543334668e-5,8.922205543334668e-5,0.00021077794456665332,0.00011077794456665333
1.4,8.915897161230683e-5,8.915897161230683e-5,0.00021084102838769318,0.00011084102838769317
1.45,8.910229371524086e-5,8.910229371524086e-5,0.00021089770628475912,0.00011089770628475914
1.5,8.905136979905795e-5,8.905136979905795e-5,0.00021094863020094205,0.00011094863020094206
1.55,8.900561454763508e-5,8.900561454763508e-5,0.00021099438545236492,0.00011099438545236493
1.6,8.896450241045623e-5,8.896450241045623e-5,0.00021103549758954378,0.00011103549758954378
1.65,8.892756145707832e-5,8.892756145707832e-5,0.00021107243854292168,0.00011107243854292169
1.7,8.889436787035497e-5,8.889436787035497e-5,0.00021110563212964505,0.00011110563212964504
1.75,8.886454101317306e-5,8.886454101317306e-5,0.00021113545898682694,0.00011113545898682695
1.8,8.883773900795351e-5,8.883773900795351e-5,0.0002111622609920465,0.0001111622609920465
1.85,8.881365476992905e-5,8.881365476992905e-5,0.00021118634523007096,0.00011118634523007096
1.9,8.879201245205063e-5,8.879201245205063e-5,0.00021120798754794938,0.00011120798754794938
1.95,8.87725642549917e-5,8.87725642549917e-5,0.00021122743574500833,0.00011122743574500831
2.0,8.875508756584792e-5,8.875508756584792e-5,0.00021124491243415208,0.00011124491243415209
2.05,8.873938239107886e-5,8.873938239107886e-5,0.00021126061760892115,0.00011126061760892115
2.1,8.872526905145551e-5,8.872526905145551e-5,0.0002112747309485445,0.0001112747309485445
2.15,8.871258611288196e-5,8.871258611288196e-5,0.00021128741388711807,0.00011128741388711805
2.2,8.870118853009613e-5,8.870118853009613e-5,0.0002112988114699039,0.00011129881146990388
2.25,8.869094598037077e-5,8.869094598037077e-5,0.00021130905401962923,0.00011130905401962924
2.3,8.868174136512517e-5,8.868174136512517e-5,0.00021131825863487483,0.00011131825863487484
2.35,8.867346946646293e-5,8.867346946646293e-5,0.0002113265305335371,0.00011132653053353708
2.4,8.866603574009869e-5,8.866603574009869e-5,0.00021133396425990133,0.00011133396425990132
2.45,8.865935523110127e-5,8.865935523110127e-5,0.00021134064476889875,0.00011134064476889874
2.5,8.865335160013073e-5,8.865335160013073e-5,0.00021134664839986928,0.00011134664839986928
