time,S1,S2,S3
0.0,0.1,0.2,0.1
0.2,0.1,0.20193638574223374,0.09806361425776626
0.4,0.1,0.20375090981782873,0.09624909018217129
0.6,0.1,0.20545124129058218,0.09454875870941781
0.8,0.1,0.20704456659065965,0.09295543340934033
1.0,0.1,0.20853761988793632,0.09146238011206369
1.2,0.1,0.2099367115539013,0.09006328844609868
1.4,0.1,0.2112477548323585,0.08875224516764149
1.6,0.1,0.21247629083167788,0.08752370916832211
1.8,0.1,0.21362751194421517,0.08637248805578482
2.0,0.1,0.21470628379197043,0.08529371620802956
2.2,0.1,0.21571716579084502,0.08428283420915499
2.4,0.1,0.21666443042126984,0.08333556957873016
2.6,0.1,0.2175520812857025,0.08244791871429752
2.8,0.1,0.2183838700296365,0.08161612997036351
3.0,0.1,0.21916331219794716,0.08083668780205285
3.2,0.1,0.2198937020934544,0.0801062979065456
3.4,0.1,0.22057812670018695,0.07942187329981307
3.6,0.1,0.22121947873025327,0.07878052126974672
3.8,0.1,0.22182046885018683,0.07817953114981319
4.0,0.1,0.2223836371372826,0.0776163628627174
4.2,0.1,0.22291136381548285,0.07708863618451715
4.4,0.1,0.22340587931528913,0.07659412068471087
4.6,0.1,0.2238692737003806,0.07613072629961942
4.8,0.1,0.22430350550131636,0.07569649449868364
5.0,0.1,0.22471040999348604,0.07528959000651396
5.2,0.1,0.22509170695388944,0.07490829304611056
5.4,0.1,0.22544900792943504,0.07455099207056497
5.6,0.1,0.2257838230481556,0.0742161769518444
5.8,0.1,0.2260975674021287,0.07390243259787131
6.0,0.1,0.2263915670279087,0.07360843297209133
6.2,0.1,0.2266670645114356,0.07333293548856441
6.4,0.1,0.22692522423963501,0.073074775760365
6.6,0.1,0.22716713732141525,0.07283286267858476
6.8,0.1,0.22739382619928533,0.07260617380071467
7.0,0.1,0.2276062489709509,0.07239375102904912
7.2,0.1,0.22780530343880148,0.07219469656119853
7.4,0.1,0.2279918309042228,0.07200816909577722
7.6,0.1,0.22816661972303703,0.07183338027696298
7.8,0.1,0.2283304086380335,0.07166959136196652
8.0,0.1,0.22848388990106197,0.07151611009893806
8.2,0.1,0.2286277121987008,0.07137228780129923
8.4,0.1,0.22876248339431413,0.07123751660568589
8.6,0.1,0.22888877309691255,0.07111122690308747
8.8,0.1,0.22900711506835472,0.07099288493164528
9.0,0.1,0.22911800947933916,0.07088199052066084
9.2,0.1,0.22922192502361308,0.07077807497638695
9.4,0.1,0.22931930089905944,0.07068069910094057
9.6,0.1,0.22941054866382674,0.07058945133617328
9.8,0.1,0.22949605397541814,0.07050394602458188
10.0,0.1,0.22957617822068058,0.07042382177931941
