time,S1_,S2_
0.0,1.0,0.0
0.1,0.8695652173913105,0.1304347826086895
0.2,0.7692307692307871,0.23076923076921294
0.3,0.689655172413842,0.3103448275861581
0.4,0.6250000000000392,0.3749999999999608
0.5,0.5714285714285208,0.4285714285714793
0.6,0.5263157894736528,0.4736842105263473
0.7,0.487804878048594,0.512195121951406
0.8,0.4545454545454015,0.5454545454545986
0.9,0.42553191489347797,0.5744680851065221
1.0,0.39999999999975705,0.600000000000243
1.1,0.37735849056590987,0.6226415094340902
1.2,0.3571428571426035,0.6428571428573966
1.3,0.33898305084721037,0.6610169491527899
1.4,0.32258064516110463,0.6774193548388956
1.5,0.30769230769206996,0.6923076923079302
1.6,0.29411764705843246,0.7058823529415676
1.7,0.2816901408448847,0.7183098591551155
1.8,0.27027027027008155,0.7297297297299186
1.9,0.25974025973997295,0.7402597402600272
2.0,0.24999999999966485,0.7500000000003353
2.1,0.24096385542146648,0.7590361445785336
2.2,0.2325581395346369,0.7674418604653632
2.3,0.2247191011233655,0.7752808988766346
2.4,0.21739130434747272,0.7826086956525274
2.5,0.2105263157890732,0.7894736842109269
2.6,0.20408163265282456,0.7959183673471756
2.7,0.19801980197993543,0.8019801980200647
2.8,0.19230769230747047,0.8076923076925296
2.9,0.1869158878501746,0.8130841121498255
3.0,0.18181818181782808,0.8181818181821721
3.1,0.17699115044210303,0.823008849557897
3.2,0.17241379310320942,0.8275862068967906
3.3,0.16806722689049325,0.8319327731095069
3.4,0.16393442622927987,0.8360655737707202
3.5,0.15999999999974243,0.8400000000002577
3.6,0.15624999999968425,0.8437500000003159
3.7,0.15267175572483127,0.8473282442751688
3.8,0.14925373134294162,0.8507462686570585
3.9,0.1459854014596171,0.854014598540383
4.0,0.14285714285689047,0.8571428571431097
4.1,0.13986013985990264,0.8601398601400975
4.2,0.13698630136963988,0.8630136986303601
4.3,0.13422818791919497,0.8657718120808051
4.4,0.13157894736813258,0.8684210526318675
4.5,0.12903225806417876,0.8709677419358214
4.6,0.12658227848067596,0.8734177215193242
4.7,0.12422360248414782,0.8757763975158522
4.8,0.1219512195118828,0.8780487804881173
4.9,0.11976047904161737,0.8802395209583828
5.0,0.11764705882323848,0.8823529411767616
