time,S1,S2,S3
0.0,9.999999999999999e-5,0.00019999999999999998,0.00015
0.1,8.655796195907555e-5,0.00018655796195907556,0.00016344203804092444
0.2,7.561520695348306e-5,0.00017561520695348306,0.0001743847930465169
0.3,6.655823505029697e-5,0.00016655823505029693,0.000183441764949703
0.4,5.895872257388891e-5,0.00015895872257388888,0.00019104127742611106
0.5,5.2508534159498425e-5,0.0001525085341594984,0.00019749146584050156
0.6,4.698031070901924e-5,0.0001469803107090192,0.00020301968929098071
0.7,4.2202613210856984e-5,0.00014220261321085698,0.00020779738678914297
0.8,3.8043714305324825e-5,0.00013804371430532482,0.00021195628569467515
0.9,3.440071990382493e-5,0.0001344007199038249,0.00021559928009617503
1.0,3.119208223530474e-5,0.00013119208223530472,0.00021880791776469525
1.1,2.8352331721406148e-5,0.00012835233172140613,0.0002216476682785938
1.2,2.58282966154244e-5,0.0001258282966154244,0.00022417170338457555
1.3,2.3576342240575854e-5,0.00012357634224057583,0.00022642365775942411
1.4,2.15603227817359e-5,0.00012156032278173586,0.00022843967721826406
1.5,1.9750039895927767e-5,0.00011975003989592773,0.0002302499601040722
1.6,1.8120067600365456e-5,0.00011812006760036544,0.00023187993239963452
1.7,1.6648845736811635e-5,0.00011664884573681162,0.00023335115426318835
1.8,1.531797299890849e-5,0.00011531797299890846,0.0002346820270010915
1.9,1.411165005688927e-5,0.00011411165005688924,0.00023588834994311072
2.0,1.301623684520871e-5,0.0001130162368452087,0.00023698376315479128
2.1,1.2019897585148368e-5,0.00011201989758514835,0.0002379801024148516
2.2,1.111231388127348e-5,0.00011111231388127347,0.0002388876861187265
2.3,1.0284451109910139e-5,0.00011028445110991012,0.0002397155488900898
2.4,9.528366874821153e-6,0.00010952836687482113,0.0002404716331251788
2.5,8.837052929191473e-6,0.00010883705292919145,0.00024116294707080847
2.6,8.204303915341555e-6,0.00010820430391534154,0.0002417956960846584
2.7,7.624607742200758e-6,0.00010762460774220073,0.0002423753922577992
2.8,7.0930535337016124e-6,0.0001070930535337016,0.00024290694646629836
2.9,6.605253932133509e-6,0.0001066052539321335,0.00024339474606786644
3.0,6.157279197388177e-6,0.00010615727919738817,0.00024384272080261177
3.1,5.745601051351946e-6,0.00010574560105135193,0.00024425439894864805
3.2,5.367044615488914e-6,0.0001053670446154889,0.00024463295538451103
3.3,5.018747102667154e-6,0.00010501874710266714,0.0002449812528973328
3.4,4.698122172007778e-6,0.00010469812217200777,0.0002453018778279922
3.5,4.402829053435171e-6,0.00010440282905343516,0.0002455971709465648
3.6,4.130745706795913e-6,0.00010413074570679591,0.000245869254293204
3.7,3.879945407304958e-6,0.00010387994540730496,0.000246120054592695
3.8,3.6486762527662257e-6,0.00010364867625276621,0.00024635132374723373
3.9,3.435343171478994e-6,0.00010343534317147899,0.00024656465682852094
4.0,3.2384920780567443e-6,0.00010323849207805674,0.00024676150792194324
4.1,3.056795880856836e-6,0.00010305679588085682,0.00024694320411914315
4.2,2.8890420910638626e-6,0.00010288904209106385,0.0002471109579089361
4.3,2.734121821187776e-6,0.00010273412182118776,0.00024726587817881215
4.4,2.5910199932895174e-6,0.0001025910199932895,0.0002474089800067104
4.5,2.458806603217175e-6,0.00010245880660321718,0.00024754119339678274
4.6,2.336628909556249e-6,0.00010233662890955623,0.0002476633710904437
4.7,2.2237044343417394e-6,0.00010222370443434172,0.0002477762955656582
4.8,2.1193146787000133e-6,0.0001021193146787,0.00024788068532129994
4.9,2.022799469496691e-6,0.00010202279946949667,0.0002479772005305032
5.0,1.933551864232083e-6,0.00010193355186423208,0.0002480664481357678
