time,S1_,S2_,S3_
0.0,1.0000000000000003e-5,1.5e-5,1.0000000000000003e-5
0.004,1.1718042387694517e-5,1.6718042387694515e-5,8.281957612305488e-6
0.008,1.310095396781969e-5,1.8100953967819686e-5,6.899046032180315e-6
0.012,1.4212246107992245e-5,1.9212246107992243e-5,5.78775389200776e-6
0.016,1.5104069083641187e-5,2.0104069083641185e-5,4.895930916358818e-6
0.02,1.5818994736896983e-5,2.0818994736896982e-5,4.181005263103022e-6
0.024,1.6391615319249762e-5,2.139161531924976e-5,3.608384680750244e-6
0.028,1.684993987272742e-5,2.184993987272742e-5,3.150060127272585e-6
0.032,1.7216578209518316e-5,2.2216578209518316e-5,2.783421790481687e-6
0.036,1.7509741785851847e-5,2.2509741785851847e-5,2.4902582141481566e-6
0.04,1.7744071894450173e-5,2.2744071894450172e-5,2.2559281055498303e-6
0.044,1.7931322399140447e-5,2.2931322399140446e-5,2.068677600859557e-6
0.048,1.8080918258823898e-5,2.3080918258823897e-5,1.9190817411761067e-6
0.052,1.820040999757717e-5,2.320040999757717e-5,1.7995900024228313e-6
0.056,1.829584353006359e-5,2.329584353006359e-5,1.704156469936414e-6
0.06,1.8372052795850184e-5,2.3372052795850183e-5,1.6279472041498192e-6
0.064,1.843290116009289e-5,2.343290116009289e-5,1.5670988399071119e-6
0.068,1.8481481545013928e-5,2.3481481545013928e-5,1.518518454986073e-6
0.072,1.8520268379975767e-5,2.3520268379975766e-5,1.479731620024237e-6
0.076,1.8551234705371836e-5,2.3551234705371836e-5,1.4487652946281671e-6
0.08,1.8575953381200874e-5,2.3575953381200873e-5,1.4240466187991273e-6
0.084,1.8595686515044486e-5,2.3595686515044486e-5,1.404313484955518e-6
0.088,1.861144091670436e-5,2.361144091670436e-5,1.3885590832956425e-6
0.092,1.8624016896224986e-5,2.3624016896224985e-5,1.3759831037750185e-6
0.096,1.8634055512051165e-5,2.3634055512051164e-5,1.3659444879488394e-6
0.1,1.8642068584435225e-5,2.3642068584435225e-5,1.3579314155647784e-6
0.104,1.864846478902205e-5,2.364846478902205e-5,1.351535210977951e-6
0.108,1.8653570348169988e-5,2.3653570348169987e-5,1.3464296518300142e-6
0.112,1.8657645632504332e-5,2.365764563250433e-5,1.3423543674956712e-6
0.116,1.866089856578279e-5,2.366089856578279e-5,1.3391014342172133e-6
0.12,1.8663495425177605e-5,2.3663495425177605e-5,1.3365045748223973e-6
0.124,1.8665569135882308e-5,2.3665569135882307e-5,1.3344308641176936e-6
0.128,1.8667224218029312e-5,2.366722421802931e-5,1.33277578197069e-6
0.132,1.8668543542182398e-5,2.3668543542182398e-5,1.3314564578176034e-6
0.136,1.866959457227478e-5,2.366959457227478e-5,1.3304054277252223e-6
0.14,1.86704327886128e-5,2.36704327886128e-5,1.3295672113872003e-6
0.144,1.867110275061751e-5,2.367110275061751e-5,1.3288972493824919e-6
0.148,1.8671638662608406e-5,2.3671638662608405e-5,1.3283613373915964e-6
0.152,1.8672066294191772e-5,2.367206629419177e-5,1.3279337058082297e-6
0.156,1.8672406679700214e-5,2.3672406679700213e-5,1.3275933202997905e-6
0.16,1.8672679178639883e-5,2.3672679178639883e-5,1.327320821360118e-6
0.164,1.8672898262628694e-5,2.3672898262628694e-5,1.32710173737131e-6
0.168,1.8673073189973758e-5,2.3673073189973757e-5,1.3269268100262445e-6
0.172,1.867321282102816e-5,2.367321282102816e-5,1.326787178971843e-6
0.176,1.8673324261982265e-5,2.3673324261982264e-5,1.326675738017737e-6
0.18,1.8673413196679355e-5,2.3673413196679355e-5,1.3265868033206482e-6
0.184,1.8673484181493102e-5,2.36734841814931e-5,1.3265158185069021e-6
0.188,1.867354085089278e-5,2.367354085089278e-5,1.326459149107223e-6
0.192,1.8673586085202243e-5,2.3673586085202243e-5,1.326413914797761e-6
0.196,1.8673622180859736e-5,2.3673622180859735e-5,1.326377819140267e-6
0.2,1.8673650999858305e-5,2.3673650999858304e-5,1.3263490001416986e-6
