time,S1_,S2_
0.0,0.00015,0.0
0.4,0.00013044049263476746,3.911901473046506e-5
0.8,0.00011362234466024993,7.275531067950012e-5
1.2,9.9301089735445e-5,0.00010139782052910993
1.6,8.720652694694726e-5,0.00012558694610610542
2.0,7.706362362870241e-5,0.00014587275274259516
2.4,6.860721333807822e-5,0.00016278557332384354
2.8,6.15913011988421e-5,0.00017681739760231577
3.2,5.579410588530634e-5,0.0001884117882293873
3.6,5.101998537543141e-5,0.00019796002924913717
4.0,4.709925040493667e-5,0.00020580149919012663
4.4,4.3886664444728126e-5,0.00021222667111054372
4.8,4.125922168796292e-5,0.00021748155662407414
5.2,3.911361457091564e-5,0.00022177277085816868
5.6,3.7363659824845445e-5,0.00022527268035030907
6.0,3.593784640156934e-5,0.00022812430719686128
6.4,3.477709438384959e-5,0.00023044581123230078
6.8,3.3832764346939715e-5,0.00023233447130612052
7.2,3.306492516486194e-5,0.00023387014967027607
7.6,3.244086954796307e-5,0.0002351182609040738
8.0,3.193385654347756e-5,0.00023613228691304484
8.4,3.1522055764810495e-5,0.00023695588847037896
8.8,3.118766715762629e-5,0.00023762466568474737
9.2,3.09161911034852e-5,0.00023816761779302953
9.6,3.069582581741733e-5,0.00023860834836516526
10.0,3.0516971547745663e-5,0.0002389660569045086
10.4,3.0371823774930622e-5,0.00023925635245013868
10.8,3.025404016390103e-5,0.00023949191967219787
11.2,3.0158468383902754e-5,0.0002396830632321944
11.6,3.0080923989311343e-5,0.00023983815202137726
12.0,3.0018009366123125e-5,0.00023996398126775368
12.4,2.9966966278559053e-5,0.00024006606744288183
12.8,2.992555588054062e-5,0.0002401488882389187
13.2,2.9891961127409935e-5,0.00024021607774518008
13.6,2.986470745528501e-5,0.0002402705850894299
14.0,2.9842598320761696e-5,0.00024031480335847655
14.4,2.9824662846424668e-5,0.0002403506743071506
14.8,2.981011329923484e-5,0.00024037977340153025
15.2,2.9798310569742475e-5,0.000240403378860515
15.6,2.9788736150986157e-5,0.00024042252769802762
16.0,2.978096938887156e-5,0.00024043806122225683
16.4,2.9774669025762253e-5,0.00024045066194847543
16.8,2.9769558217586547e-5,0.00024046088356482684
17.2,2.9765412379225654e-5,0.0002404691752415486
17.6,2.976204932375719e-5,0.00024047590135248555
18.0,2.975932125751871e-5,0.00024048135748496252
18.4,2.9757108290093394e-5,0.00024048578341981315
18.8,2.9755313165491947e-5,0.00024048937366901607
19.2,2.9753856989880015e-5,0.0002404922860202399
19.6,2.9752675765166544e-5,0.00024049464846966686
20.0,2.97517175765384e-5,0.00024049656484692315
