time,S1_,S2_,S3_
0.0,1.0,2.0,1.0
0.02,0.9755511683393915,1.9755511683393916,1.0
0.04,0.9521611210629831,1.9521611210629832,1.0
0.06,0.9297682918572334,1.9297682918572334,1.0
0.08,0.9083157522846532,1.9083157522846532,1.0
0.1,0.8877507826816541,1.887750782681654,1.0
0.12,0.8680244898517353,1.8680244898517353,1.0
0.14,0.8490914657023252,1.8490914657023252,1.0
0.16,0.8309094818042849,1.8309094818042848,1.0
0.18,0.8134392155357744,1.8134392155357744,1.0
0.2,0.7966440040668246,1.7966440040668246,1.0
0.22,0.7804896229370348,1.7804896229370348,1.0
0.24,0.7649440864045851,1.764944086404585,1.0
0.26,0.9999731523025761,1.499973152302576,1.0
0.28,0.9827967201878116,1.4827967201878116,1.0
0.3,0.9662439876112202,1.46624398761122,1.0
0.32,0.9502843814733167,1.4502843814733166,1.0
0.34,0.9348892771162727,1.4348892771162727,1.0
0.36,0.9200318453814897,1.4200318453814897,1.0
0.38,0.9056869138564213,1.4056869138564214,1.0
0.4,0.8918308407977775,1.3918308407977775,1.0
0.42,0.8784414003991373,1.3784414003991372,1.0
0.44,0.8654976782310927,1.3654976782310926,1.0
0.46,0.8529799758156809,1.3529799758156809,1.0
0.48,0.8408697234194192,1.3408697234194193,1.0
0.5,0.8291494002478403,1.3291494002478403,1.0
0.52,0.8178024613222852,1.3178024613222852,1.0
0.54,0.8068132703926978,1.3068132703926978,1.0
0.56,0.7961670383137583,1.2961670383137582,1.0
0.58,0.7858497663725317,1.2858497663725317,1.0
0.6,0.7758481941093963,1.2758481941093962,1.0
0.62,0.7661497512216221,1.2661497512216222,1.0
0.64,0.7567425131826032,1.2567425131826033,1.0
0.66,0.9953993322749883,1.4953993322749883,1.0
0.68,0.9783897996986107,1.4783897996986108,1.0
0.7,0.9619957383612247,1.4619957383612245,1.0
0.72,0.9461871026175603,1.4461871026175603,1.0
0.74,0.9309357536265109,1.4309357536265108,1.0
0.76,0.9162153102917504,1.4162153102917505,1.0
0.78,0.9020010139762413,1.4020010139762413,1.0
0.8,0.8882696055280841,1.388269605528084,1.0
0.82,0.8749992133282116,1.3749992133282116,1.0
0.84,0.8621692512240126,1.3621692512240127,1.0
0.86,0.8497603253475754,1.3497603253475754,1.0
0.88,0.8377541489276171,1.3377541489276172,1.0
0.9,0.8261334643054834,1.3261334643054834,1.0
0.92,0.8148819714568888,1.314881971456889,1.0
0.94,0.8039842623923924,1.3039842623923925,1.0
0.96,0.7934257608818843,1.2934257608818844,1.0
0.98,0.78319266700449,1.28319266700449,1.0
1.0,0.7732719060795936,1.2732719060795936,1.0
