time,S1,S2
0.0,1.0,1.5
0.16,0.9231163463866358,1.5768836536133641
0.32,0.8521437889662213,1.6478562110337784
0.48,0.7866278610665909,1.713372138933409
0.64,0.7261490370736858,1.7738509629263142
0.8,0.670320046035647,1.829679953964353
0.96,0.618783391806208,1.881216608193792
1.12,0.5712090638488664,1.9287909361511337
1.28,0.5272924240431552,1.9727075759568449
1.44,0.4867522559600612,2.013247744039939
1.6,0.4493289641179943,2.0506710358820057
1.76,0.4147829116826464,2.0852170883173535
1.92,0.3828928859761819,2.1171071140238182
2.08,0.3534546819601485,2.1465453180398515
2.24,0.32627979462396295,2.173720205376037
2.4,0.30119421191279405,2.198805788087206
2.56,0.27803730045473407,2.2219626995452657
2.72,0.2566607769567091,2.2433392230432907
2.88,0.23692775868493648,2.2630722413150632
3.04,0.21871188695483634,2.2812881130451634
3.2,0.20189651799761754,2.2981034820023822
3.36,0.18637397604099545,2.3136260239590043
3.52,0.17204486382411993,2.32795513617588
3.68,0.1588174261083937,2.341182573891606
3.84,0.14660696213310428,2.353393037866896
4.0,0.13533528323930988,2.3646647167606902
4.16,0.1249302122008582,2.375069787799142
4.32,0.11532512104060874,2.384674878959391
4.48,0.10645850438106082,2.393541495618939
4.64,0.09827358560544364,2.401726414394556
4.8,0.09071795329048836,2.4092820467095115
4.96,0.0837432255949306,2.416256774405069
5.12,0.07730474044706218,2.422695259552938
5.28,0.0713612695593207,2.4286387304406793
5.44,0.06587475442902258,2.434125245570977
5.6,0.06081006262810058,2.4391899373718995
5.76,0.05613476283553078,2.443865237164469
5.92,0.05181891717345642,2.4481810828265433
6.08,0.04783488949495216,2.4521651105050477
6.24,0.04415716842151739,2.4558428315784826
6.4,0.04076220398081304,2.459237796019187
6.56,0.03762825680907639,2.4623717431909236
6.72,0.03473525894640768,2.465264741053592
6.88,0.032064685329702004,2.4679353146702976
7.04,0.029599435168809973,2.47040056483119
7.2,0.027323722447736575,2.4726762775522633
7.36,0.025222974835637135,2.4747770251643626
7.52,0.02328374037527884,2.476716259624721
7.68,0.02149360134544662,2.4785063986545532
7.84,0.019841094744704274,2.4801589052552955
8.0,0.018315638889040246,2.4816843611109594
