time,S1,S2,S3,S4
0.0,1.0e-5,1.5000000000000002e-5,1.0e-5,1.5000000000000002e-5
0.2,1.0921716851678923e-5,1.592171685167892e-5,9.078283148321079e-6,1.6382575277518385e-5
0.4,1.1753222485490601e-5,1.6753222485490602e-5,8.246777514509399e-6,1.76298337282359e-5
0.6,1.2503346146354647e-5,1.7503346146354647e-5,7.4966538536453535e-6,1.875501921953197e-5
0.8,1.3180052934266287e-5,1.8180052934266283e-5,6.8199470657337165e-6,1.9770079401399432e-5
1.0,1.379052838077892e-5,1.8790528380778917e-5,6.2094716192210825e-6,2.068579257116838e-5
1.2,1.4341254747726932e-5,1.934125474772693e-5,5.658745252273069e-6,2.1511882121590398e-5
1.4,1.4838079858357312e-5,1.983807985835731e-5,5.1619201416426886e-6,2.225711978753597e-5
1.6,1.528627919175162e-5,2.0286279191751615e-5,4.7137208082483835e-6,2.292941878762743e-5
1.8,1.5690611899911254e-5,2.069061189991125e-5,4.309388100088746e-6,2.353591784986688e-5
2.0,1.605537134220006e-5,2.1055371342200056e-5,3.944628657799942e-6,2.408305701330009e-5
2.2,1.6384430673928263e-5,2.138443067392826e-5,3.6155693260717357e-6,2.4576646010892393e-5
2.4,1.668128397295151e-5,2.1681283972951505e-5,3.318716027048494e-6,2.5021925959427264e-5
2.6,1.6949083341141954e-5,2.1949083341141953e-5,3.0509166588580477e-6,2.542362501171293e-5
2.8,1.719067237469319e-5,2.2190672374693187e-5,2.8093276253068115e-6,2.5786008562039786e-5
3.0,1.7408616358354793e-5,2.240861635835479e-5,2.5913836416452093e-6,2.6112924537532188e-5
3.2,1.7605229504731935e-5,2.260522950473193e-5,2.3947704952680683e-6,2.6407844257097903e-5
3.4,1.7782599527425395e-5,2.278259952742539e-5,2.2174004725746053e-6,2.667389929113809e-5
3.6,1.7942609809166642e-5,2.294260980916664e-5,2.0573901908333603e-6,2.6913914713749963e-5
3.8,1.8086959400349163e-5,2.308695940034916e-5,1.9130405996508387e-6,2.7130439100523743e-5
4.0,1.8217181060188075e-5,2.321718106018807e-5,1.7828189398119259e-6,2.7325771590282112e-5
4.2,1.8334657532050927e-5,2.3334657532050926e-5,1.6653424679490722e-6,2.750198629807639e-5
4.4,1.844063622608221e-5,2.3440636226082207e-5,1.559363773917789e-6,2.7660954339123314e-5
4.6,1.8536242464578614e-5,2.353624246457861e-5,1.463757535421387e-6,2.780436369686792e-5
4.8,1.8622491431138044e-5,2.362249143113804e-5,1.3775085688619578e-6,2.7933737146707066e-5
5.0,1.8700298950295373e-5,2.370029895029537e-5,1.2997010497046286e-6,2.805044842544306e-5
5.2,1.8770491212102167e-5,2.3770491212102164e-5,1.2295087878978344e-6,2.815573681815325e-5
5.4,1.883381354479619e-5,2.3833813544796187e-5,1.1661864552038114e-6,2.8250720317194288e-5
5.6,1.8890938329151487e-5,2.3890938329151483e-5,1.109061670848514e-6,2.8336407493727232e-5
5.8,1.894247213798404e-5,2.3942472137984035e-5,1.0575278620159629e-6,2.841370820697606e-5
6.0,1.898896217695909e-5,2.3988962176959087e-5,1.0110378230409092e-6,2.8483443265438635e-5
6.2,1.903090209509634e-5,2.403090209509634e-5,9.690979049036581e-7,2.8546353142644512e-5
6.4,1.906873722653259e-5,2.4068737226532585e-5,9.31262773467411e-7,2.8603105839798884e-5
6.6,1.9102869319156632e-5,2.4102869319156632e-5,8.971306808433681e-7,2.865430397873495e-5
6.8,1.91336608005624e-5,2.4133660800562395e-5,8.663391994376021e-7,2.8700491200843597e-5
7.0,1.9161438626512453e-5,2.416143862651245e-5,8.385613734875508e-7,2.874215793976868e-5
7.2,1.918649775255567e-5,2.4186497752555666e-5,8.135022474443287e-7,2.8779746628833503e-5
7.4,1.9209104266076352e-5,2.4209104266076348e-5,7.908957339236494e-7,2.881365639911453e-5
7.6,1.922949821168756e-5,2.4229498211687557e-5,7.705017883124377e-7,2.884424731753134e-5
7.8,1.9247896140145333e-5,2.4247896140145333e-5,7.521038598546662e-7,2.8871844210218e-5
8.0,1.9264493407665508e-5,2.4264493407665504e-5,7.355065923344907e-7,2.889674011149826e-5
8.2,1.9279466250371204e-5,2.42794662503712e-5,7.205337496287971e-7,2.8919199375556807e-5
8.4,1.9292973655667756e-5,2.4292973655667752e-5,7.07026344332242e-7,2.8939460483501633e-5
8.6,1.930515905031464e-5,2.4305159050314635e-5,6.948409496853632e-7,2.8957738575471958e-5
8.8,1.9316151823497333e-5,2.4316151823497332e-5,6.838481765026664e-7,2.8974227735246e-5
9.0,1.9326068700686664e-5,2.4326068700686664e-5,6.739312993133351e-7,2.8989103051029996e-5
9.2,1.933501498310956e-5,2.4335014983109558e-5,6.649850168904378e-7,2.900252247466434e-5
9.4,1.934308566580357e-5,2.4343085665803567e-5,6.569143341964286e-7,2.9014628498705354e-5
9.6,1.935036644634526e-5,2.4350366446345255e-5,6.496335536547423e-7,2.902554966951789e-5
9.8,1.9356934634871842e-5,2.4356934634871838e-5,6.430653651281588e-7,2.9035401952307765e-5
10.0,1.93628599749095e-5,2.4362859974909496e-5,6.371400250904994e-7,2.9044289962364248e-5
