time,S1,S2,S3
0.0,0.01,0.02,0.01
0.3,0.01,0.02,0.009320788771488406
0.6,0.01,0.02,0.008690654978395544
0.9,0.01,0.02,0.008106052456338103
1.2,0.01,0.02,0.007563691274408169
1.5,0.01,0.02,0.007060519220635339
1.8,0.01,0.02,0.00659370462524617
2.1,0.01,0.02,0.0061606204250481125
2.4,0.01,0.02,0.005758829379285139
2.7,0.01,0.02,0.00538607035371328
3.0,0.01,0.02,0.005040245595768678
3.3,0.01,0.02,0.0047194089291757385
3.6,0.01,0.02,0.004421754801564641
3.9,0.01,0.02,0.00414560812349495
4.2,0.01,0.02,0.0038894148416784573
4.5,0.01,0.02,0.003651733193236197
4.8,0.01,0.02,0.0034312255920331694
5.1,0.01,0.02,0.003226651101328346
5.4,0.01,0.02,0.0030368584501287987
5.7,0.01,0.02,0.0028607795541963064
6.0,0.01,0.02,0.002697423505407564
6.3,0.01,0.02,0.00254587099521292
6.6,0.01,0.02,0.0024052691410502963
6.9,0.01,0.02,0.0022748266866854253
7.2,0.01,0.02,0.0021538095493008245
7.5,0.01,0.02,0.0020415366883601302
7.8,0.01,0.02,0.0019373762729316753
8.1,0.01,0.02,0.001840742125977881
8.4,0.01,0.02,0.0017510904255869666
8.7,0.01,0.02,0.0016679166445214696
9.0,0.01,0.02,0.0015907527109302456
9.3,0.01,0.02,0.0015191643741462554
9.6,0.01,0.02,0.0014527487609688923
9.9,0.01,0.02,0.0013911321084584443
10.2,0.01,0.02,0.0013339676604572459
10.5,0.01,0.02,0.0012809337161524793
10.8,0.01,0.02,0.0012317318197596124
11.1,0.01,0.02,0.001186085080887045
11.4,0.01,0.02,0.0011437366162319563
11.7,0.01,0.02,0.001104448103998024
12.0,0.01,0.02,0.0010679984426773727
12.3,0.01,0.02,0.0010341825068022948
12.6,0.01,0.02,0.0010028099925651105
12.9,0.01,0.02,0.0009737043468315337
13.2,0.01,0.02,0.0009467017735775214
13.5,0.01,0.02,0.0009216503121334194
13.8,0.01,0.02,0.0008984089819573262
14.1,0.01,0.02,0.0008768469892728739
14.4,0.01,0.02,0.0008568429910076277
14.7,0.01,0.02,0.0008382844119165402
15.0,0.01,0.02,0.0008210668110491475
