time,S1_,S2_
0.0,0.0015,0.0
0.1,0.0013572561270539397,0.00014274387294606073
0.2,0.0012280961296171134,0.00027190387038288695
0.3,0.0011112273310225724,0.00038877266897742804
0.4,0.0010054800690534695,0.0004945199309465308
0.5,0.0009097959895692698,0.0005902040104307307
0.6,0.0008232174541410503,0.0006767825458589502
0.7,0.0007448779556872648,0.0007551220443127357
0.8,0.0006739934461761222,0.0008260065538238783
0.9,0.0006098544896111878,0.0008901455103888127
1.0,0.0005518191617574092,0.0009481808382425913
1.1,0.000499306625548688,0.0010006933744513124
1.2,0.00045179131787215953,0.0010482086821278409
1.3,0.00040879768955409733,0.0010912023104459032
1.4,0.0003698954459162836,0.0011301045540837169
1.5,0.00033469524022397383,0.0011653047597760266
1.6,0.0003028447769932774,0.001197155223006723
1.7,0.00027402528608180354,0.0012259747139181968
1.8,0.000247948332335269,0.0012520516676647313
1.9,0.00022435292883669512,0.0012756470711633053
2.0,0.0002030029248575193,0.001296997075142481
2.1,0.00018368464238095766,0.0013163153576190429
2.2,0.00016620473754557527,0.0013337952624544252
2.3,0.00015038826558993863,0.001349611734410062
2.4,0.00013607692993914162,0.001363923070060859
2.5,0.00012312749794014458,0.0013768725020598558
2.6,0.00011141036732566795,0.0013885896326743326
2.7,0.00010080826911075671,0.0013991917308892438
2.8,9.121509393891996e-5,0.0014087849060610805
2.9,8.253483008743377e-5,0.0014174651699125666
3.0,7.468060255495855e-5,0.001425319397445042
3.1,6.757380359272741e-5,0.001432426196407273
3.2,6.114330597017709e-5,0.0014388566940298233
3.3,5.5324751102945676e-5,0.0014446752488970547
3.4,5.005990494117789e-5,0.0014499400950588226
3.5,4.5296075135480216e-5,0.0014547039248645202
3.6,4.098558367453318e-5,0.0014590144163254672
3.7,3.7085289708074873e-5,0.0014629147102919256
3.8,3.355615778664681e-5,0.0014664438422133535
3.9,3.0362867170738356e-5,0.0014696371328292621
4.0,2.7473458333446723e-5,0.0014725265416665537
4.1,2.485901310293104e-5,0.0014751409868970693
4.2,2.249336523202771e-5,0.0014775066347679725
4.3,2.035283852005896e-5,0.0014796471614799413
4.4,1.8416009855746435e-5,0.0014815839901442538
4.5,1.666349480862891e-5,0.0014833365051913714
4.6,1.507775361764983e-5,0.0014849222463823506
4.7,1.3642915652643857e-5,0.0014863570843473566
4.8,1.2344620573620551e-5,0.00148765537942638
4.9,1.1169874606469283e-5,0.001488830125393531
5.0,1.010692049870279e-5,0.0014898930795012976
