time,S1_,S2_
0.0,1.5e-6,1.0e-6
0.01,1.477667909404594e-6,1.0e-6
0.02,1.4556683003227624e-6,1.0e-6
0.03,1.4339962227496504e-6,1.0e-6
0.04,1.4126468003763757e-6,1.0e-6
0.05,1.3916152294928364e-6,1.0e-6
0.06,1.3708967779068734e-6,1.0e-6
0.07,1.3504867838794646e-6,1.0e-6
0.08,1.3303806550758588e-6,1.0e-6
0.09,1.3105738675320324e-6,1.0e-6
0.1,1.2910619646375866e-6,1.0e-6
0.11,1.2718405561318737e-6,1.0e-6
0.12,1.2529053171169067e-6,1.0e-6
0.13,1.2342519870840237e-6,1.0e-6
0.14,1.2158763689552733e-6,1.0e-6
0.15,1.1977743281390553e-6,1.0e-6
0.16,1.1799417915998194e-6,1.0e-6
0.17,1.1623747469416107e-6,1.0e-6
0.18,1.1450692415052742e-6,1.0e-6
0.19,1.1280213814790744e-6,1.0e-6
0.2,1.1112273310225842e-6,1.0e-6
0.21,1.0946833114036095e-6,1.0e-6
0.22,1.0783856001479572e-6,1.0e-6
0.23,1.0623305302017336e-6,1.0e-6
0.24,1.046514489106586e-6,1.0e-6
0.25,1.0309339181865537e-6,1.0e-6
0.26,1.0155853117473675e-6,1.0e-6
0.27,1.0004652162876897e-6,1.0e-6
0.28,9.85570229722903e-7,1.0e-6
0.29,9.708970006172835e-7,1.0e-6
0.3,9.564422274330537e-7,1.0e-6
0.31,9.422026577845075e-7,1.0e-6
0.32,9.281750877092569e-7,1.0e-6
0.33,9.143563609445087e-7,1.0e-6
0.34,9.007433682184423e-7,1.0e-6
0.35,8.873330465502642e-7,1.0e-6
0.36,8.741223785610244e-7,1.0e-6
0.37,8.611083917946927e-7,1.0e-6
0.38,8.482881580493444e-7,1.0e-6
0.39,8.356587927183007e-7,1.0e-6
0.4,8.232174541410826e-7,1.0e-6
0.41,8.109613429640172e-7,1.0e-6
0.42,7.988877015103802e-7,1.0e-6
0.43,7.86993813159934e-7,1.0e-6
0.44,7.752770017376329e-7,1.0e-6
0.45,7.637346309113866e-7,1.0e-6
0.46,7.523641035991671e-7,1.0e-6
0.47,7.411628613843549e-7,1.0e-6
0.48,7.301283839402958e-7,1.0e-6
0.49,7.192581884623843e-7,1.0e-6
0.5,7.08549829111568e-7,1.0e-6
